;populacao_2
"AF";"11342077"
"AL";"1576390"
"DZ";"16204844"
"AS";"29975"
"AD";"36458"
"AO";"8587105"
"AI";"5764"
"AG";"40810"
"AR";"18535213"
"AM";"1424809"
"AW";"45486"
"AU";"9717938"
"AT";"3951400"
"AZ";"4057820"
"BS";"150514"
"BH";"428001"
"BD";"69687126"
"BB";"130369"
"BY";"4595732"
"BE";"5078872"
"BZ";"131943"
"BJ";"3603447"
"BM";"31395"
"BT";"312900"
"BO";"4338687"
"BA";"1854855"
"BW";"877766"
"BR";"88972140"
"VG";"11047"
"BN";"175591"
"BG";"3829827"
"BF";"6047905"
"BI";"3313962"
"CV";"219071"
"KH";"6135767"
"CM";"8023499"
"CA";"15519718"
"KY";"21839"
"CF";"1924308"
"TD";"4487427"
"CL";"7726202"
"CN";"667207531"
"HK";"3291088"
"MO";"213970"
"TW";"11277437"
"CO";"20547201"
"KM";"286626"
"CG";"1701797"
"CK";"9596"
"CR";"2038475"
"CI";"8939314"
"HR";"2115536"
"CU";"5626571"
"CW";"60488"
"CY";"493848"
"CZ";"4987664"
"KP";"11381792"
"CD";"24732822"
"DK";"2659568"
"DJ";"375086"
"DM";"34897"
"DO";"4422648"
"EC";"6550522"
"EG";"36540663"
"SV";"2852066"
"GQ";"348126"
"ER";"1807428"
"EE";"644577"
"ET";"35157461"
"FO";"24729"
"FK";"1451"
"FJ";"414834"
"FI";"2547619"
"FR";"29534690"
"GF";"90696"
"PF";"125876"
"GA";"643952"
"GM";"650692"
"GE";"2188499"
"DE";"39799779"
"GH";"10027937"
"GI";"15350"
"GR";"5569702"
"GL";"30167"
"GD";"50561"
"GP";"208698"
"GU";"80174"
"GT";"5986326"
"GN";"4558110"
"GW";"632265"
"GY";"375338"
"HT";"4363568"
"VA";"378"
"HN";"3413882"
"HU";"4831209"
"IS";"142809"
"IN";"564681864"
"ID";"108961868"
"IR";"34588224"
"IQ";"12592386"
"IE";"1981526"
"IM";"35894"
"IL";"3075503"
"IT";"28075778"
"JM";"1337462"
"JP";"62756143"
"JO";"2736272"
"KZ";"7263762"
"KE";"16495722"
"KI";"43022"
"KW";"1260332"
"KG";"2470879"
"LA";"2734485"
"LV";"1070946"
"LB";"1764816"
"LS";"915770"
"LR";"1532576"
"LY";"2861766"
"LI";"16758"
"LT";"1607745"
"LU";"218667"
"MG";"8347056"
"MW";"5925084"
"MY";"12352627"
"MV";"151044"
"ML";"5780795"
"MT";"199992"
"MH";"26636"
"MQ";"183655"
"MR";"1437423"
"MU";"595522"
"YT";"80746"
"MX";"51845958"
"FM";"251349"
"MC";"15848"
"MN";"1218443"
"ME";"302179"
"MS";"2168"
"MA";"14603068"
"MZ";"9206673"
"MM";"23024753"
"NA";"957436"
"NR";"5005"
"NP";"12203105"
"NL";"7982573"
"NC";"111490"
"NZ";"1942622"
"NI";"2556689"
"NE";"6069887"
"NG";"64909403"
"NU";"912"
"MP";"31675"
"NO";"2252645"
"OM";"1300736"
"PK";"74612537"
"PW";"10668"
"PA";"1586176"
"PG";"2979109"
"PY";"2788183"
"PE";"13293333"
"PH";"40919995"
"PL";"18662912"
"PT";"5047528"
"PR";"1824892"
"QA";"417568"
"KR";"24085455"
"MD";"1999355"
"RE";"372157"
"RO";"10675096"
"RU";"67803852"
"RW";"4168852"
"SH";"2403"
"KN";"23301"
"LC";"78189"
"PM";"3109"
"VC";"54541"
"WS";"91813"
"SM";"13930"
"ST";"71964"
"SA";"12010971"
"SN";"5106928"
"RS";"4581290"
"SC";"41854"
"SL";"2446226"
"SG";"2058152"
"SX";"15592"
"SK";"2620114"
"SI";"970424"
"SB";"223298"
"SO";"4791591"
"ZA";"23076881"
"SS";"3607151"
"ES";"20646851"
"LK";"9466301"
"PS";"1713359"
"SD";"14387096"
"SR";"243449"
"SZ";"521260"
"SE";"4415223"
"CH";"3540309"
"SY";"8681599"
"TJ";"3236219"
"MK";"1025434"
"TH";"31585195"
"TL";"468535"
"TG";"2606335"
"TK";"710"
"TO";"50194"
"TT";"634725"
"TN";"4934693"
"TR";"32072997"
"TM";"2268463"
"TC";"10981"
"TV";"4668"
"UG";"12718548"
"UA";"22307408"
"AE";"2385701"
"GB";"28968781"
"TZ";"17845735"
"US";"141726632"
"VI";"52451"
"UY";"1608964"
"UZ";"12681164"
"VU";"99100"
"VE";"12741380"
"VN";"40362239"
"WF";"7314"
"EH";"190874"
"YE";"9561854"
"ZM";"5501393"
"ZW";"6125745"
