;populacao_2
"AF";"18309892"
"AL";"1479140"
"DZ";"20866391"
"AS";"27880"
"AD";"39078"
"AO";"14605260"
"AI";"7403"
"AG";"48966"
"AR";"21667864"
"AM";"1378337"
"AW";"49978"
"AU";"12180591"
"AT";"4283095"
"AZ";"4895306"
"BS";"193585"
"BH";"936281"
"BD";"83035767"
"BB";"136794"
"BY";"4405973"
"BE";"5635891"
"BZ";"186549"
"BJ";"5574556"
"BM";"29559"
"BT";"428631"
"BO";"5532690"
"BA";"1721709"
"BW";"1132766"
"BR";"102855016"
"VG";"15700"
"BN";"220638"
"BG";"3443898"
"BF";"9571934"
"BI";"5346538"
"CV";"272265"
"KH";"7809580"
"CM";"12038252"
"CA";"18172129"
"KY";"30114"
"CF";"2298022"
"TD";"7458383"
"CL";"8943756"
"CN";"726320207"
"HK";"3386765"
"MO";"298823"
"TW";"11790399"
"CO";"24140122"
"KM";"410533"
"CG";"2631570"
"CK";"8824"
"CR";"2453561"
"CI";"12307090"
"HR";"2019424"
"CU";"5744766"
"CW";"73561"
"CY";"590479"
"CZ";"5219396"
"KP";"12467897"
"CD";"40581486"
"DK";"2851730"
"DJ";"480254"
"DM";"37001"
"DO";"5361338"
"EC";"8308819"
"EG";"49324991"
"SV";"2995112"
"GQ";"701757"
"ER";"2539813"
"EE";"613621"
"ET";"52406024"
"FO";"25480"
"FK";"1435"
"FJ";"459668"
"FI";"2721767"
"FR";"31948700"
"GF";"141340"
"PF";"144101"
"GA";"1040223"
"GM";"1039739"
"GE";"1867823"
"DE";"40434856"
"GH";"14367702"
"GI";"17070"
"GR";"5492859"
"GL";"29703"
"GD";"54143"
"GP";"208375"
"GU";"83162"
"GT";"8324326"
"GN";"6376336"
"GW";"915797"
"GY";"392674"
"HT";"5430016"
"VA";"368"
"HN";"4619586"
"HU";"4624521"
"IS";"168097"
"IN";"693958763"
"ID";"132898395"
"IR";"40816182"
"IQ";"19375781"
"IE";"2361567"
"IM";"41658"
"IL";"4133315"
"IT";"28929140"
"JM";"1438145"
"JP";"62256276"
"JO";"4913207"
"KZ";"8816946"
"KE";"24700717"
"KI";"57394"
"KW";"2375251"
"KG";"2997513"
"LA";"3420932"
"LV";"895418"
"LB";"3051011"
"LS";"1084317"
"LR";"2387360"
"LY";"3213430"
"LI";"18805"
"LT";"1331613"
"LU";"293227"
"MG";"12752052"
"MW";"9225154"
"MY";"16325476"
"MV";"248102"
"ML";"9279062"
"MT";"216375"
"MH";"26788"
"MQ";"175135"
"MR";"2227764"
"MU";"625783"
"YT";"124404"
"MX";"64311945"
"FM";"265790"
"MC";"18877"
"MN";"1521444"
"ME";"310309"
"MS";"2549"
"MA";"17701048"
"MZ";"14490336"
"MM";"26067524"
"NA";"1232670"
"NR";"5617"
"NP";"14225604"
"NL";"8476271"
"NC";"139174"
"NZ";"2314022"
"NI";"3065366"
"NE";"10769778"
"NG";"96729235"
"NU";"812"
"MP";"26998"
"NO";"2676759"
"OM";"3052699"
"PK";"101199351"
"PW";"11738"
"PA";"2053740"
"PG";"4197481"
"PY";"3454924"
"PE";"16065106"
"PH";"52800815"
"PL";"18433818"
"PT";"4888487"
"PR";"1760829"
"QA";"1981344"
"KR";"25510367"
"MD";"1943816"
"RE";"424498"
"RO";"9534444"
"RU";"66917298"
"RW";"5986523"
"SH";"2055"
"KN";"27455"
"LC";"87551"
"PM";"3127"
"VC";"55413"
"WS";"101356"
"SM";"16421"
"ST";"101755"
"SA";"18797915"
"SN";"7787318"
"RS";"4295430"
"SC";"46684"
"SL";"3742547"
"SG";"2820720"
"SX";"19256"
"SK";"2648340"
"SI";"1032825"
"SB";"310795"
"SO";"7343694"
"ZA";"27835724"
"SS";"6301019"
"ES";"22729754"
"LK";"10033751"
"PS";"2495470"
"SD";"20257039"
"SR";"282735"
"SZ";"662136"
"SE";"4959718"
"CH";"4199491"
"SY";"9231062"
"TJ";"4480617"
"MK";"1041432"
"TH";"33664894"
"TL";"658287"
"TG";"3887057"
"TK";"623"
"TO";"54188"
"TT";"674468"
"TN";"5697119"
"TR";"39767136"
"TM";"2835285"
"TC";"17768"
"TV";"5471"
"UG";"21320841"
"UA";"20445567"
"AE";"6806048"
"GB";"32654811"
"TZ";"28341969"
"US";"160593072"
"VI";"49998"
"UY";"1669885"
"UZ";"15907189"
"VU";"139780"
"VE";"15905034"
"VN";"47278445"
"WF";"5713"
"EH";"289655"
"YE";"14271429"
"ZM";"8482225"
"ZW";"8051039"
