;populacao_2
"AF";"6264873"
"AL";"1213405"
"DZ";"8176841"
"AS";"14888"
"AD";"15902"
"AO";"3645025"
"AI";"3113"
"AG";"33899"
"AR";"12813359"
"AM";"1352769"
"AW";"29463"
"AU";"6854255"
"AT";"3593893"
"AZ";"2723757"
"BS";"90837"
"BH";"139370"
"BD";"35711603"
"BB";"116747"
"BY";"4273968"
"BE";"4769156"
"BZ";"65384"
"BJ";"1535628"
"BM";"26534"
"BT";"173467"
"BO";"2445357"
"BA";"1938881"
"BW";"383504"
"BR";"52303519"
"VG";"5432"
"BN";"79713"
"BG";"4344590"
"BF";"2986976"
"BI";"1755519"
"CV";"128619"
"KH";"3742038"
"CM";"3584228"
"CA";"11435944"
"KY";"5564"
"CF";"970464"
"TD";"1964715"
"CL";"5050356"
"CN";"463669964"
"HK";"2089235"
"MO";"125498"
"TW";"8227254"
"CO";"12048530"
"KM";"124754"
"CG";"767499"
"CK";"10685"
"CR";"1036686"
"CI";"3272650"
"HR";"2173259"
"CU";"4725049"
"CW";"73362"
"CY";"319941"
"CZ";"4842918"
"KP";"7606560"
"CD";"10849124"
"DK";"2499113"
"DJ";"102046"
"DM";"34969"
"DO";"2532728"
"EC";"3415782"
"EG";"19381688"
"SV";"2012648"
"GQ";"133546"
"ER";"1007134"
"EE";"648951"
"ET";"15857501"
"FO";"21359"
"FK";"945"
"FJ";"286098"
"FI";"2271287"
"FR";"25949047"
"GF";"27569"
"PF";"65202"
"GA";"306183"
"GM";"255990"
"GE";"2280623"
"DE";"37460231"
"GH";"4886569"
"GI";"14169"
"GR";"4391818"
"GL";"26527"
"GD";"44385"
"GP";"159819"
"GU";"49661"
"GT";"3167243"
"GN";"2141778"
"GW";"379737"
"GY";"370951"
"HT";"2482307"
"VA";"349"
"HN";"1522013"
"HU";"5081237"
"IS";"108941"
"IN";"314545868"
"ID";"63600517"
"IR";"16325912"
"IQ";"5767711"
"IE";"1572714"
"IM";"27536"
"IL";"1626170"
"IT";"26817610"
"JM";"978482"
"JP";"54788362"
"JO";"1036071"
"KZ";"6730069"
"KE";"6475609"
"KI";"26870"
"KW";"523595"
"KG";"1560998"
"LA";"1479939"
"LV";"1129635"
"LB";"1282089"
"LS";"518355"
"LR";"788328"
"LY";"1316680"
"LI";"11383"
"LT";"1537710"
"LU";"172440"
"MG";"3695685"
"MW";"2506171"
"MY";"6003541"
"MV";"69308"
"ML";"3182051"
"MT";"156203"
"MH";"12472"
"MQ";"159277"
"MR";"642682"
"MU";"434364"
"YT";"22751"
"MX";"29470201"
"FM";"138855"
"MC";"11335"
"MN";"708875"
"ME";"267528"
"MS";"5862"
"MA";"8632240"
"MZ";"4931052"
"MM";"14154787"
"NA";"435279"
"NR";"3481"
"NP";"6499989"
"NL";"6762349"
"NC";"65507"
"NZ";"1517854"
"NI";"1358789"
"NE";"2457184"
"NG";"30864942"
"NU";"2101"
"MP";"7810"
"NO";"1980227"
"OM";"421124"
"PK";"34156991"
"PW";"6245"
"PA";"863291"
"PG";"1432216"
"PY";"1365359"
"PE";"7439720"
"PH";"20321611"
"PL";"16378888"
"PT";"4338725"
"PR";"1409760"
"QA";"102478"
"KR";"17447466"
"MD";"1781380"
"RE";"233197"
"RO";"10558220"
"RU";"60902173"
"RW";"2075514"
"SH";"2558"
"KN";"20986"
"LC";"52465"
"PM";"2907"
"VC";"45021"
"WS";"76254"
"SM";"9850"
"ST";"40161"
"SA";"3652571"
"SN";"2425901"
"RS";"4162669"
"SC";"29382"
"SL";"1431832"
"SG";"1137720"
"SX";"4339"
"SK";"2316916"
"SI";"836188"
"SB";"96954"
"SO";"1784958"
"ZA";"12745654"
"SS";"2000349"
"ES";"17403410"
"LK";"6917047"
"PS";"644925"
"SD";"5872127"
"SR";"182836"
"SZ";"238162"
"SE";"4067605"
"CH";"3094034"
"SY";"3685570"
"TJ";"1619692"
"MK";"905641"
"TH";"20678994"
"TL";"337253"
"TG";"1163395"
"TK";"736"
"TO";"44883"
"TT";"494550"
"TN";"2777786"
"TR";"19065015"
"TM";"1203293"
"TC";"3055"
"TV";"3718"
"UG";"5237870"
"UA";"22127139"
"AE";"324128"
"GB";"27300749"
"TZ";"7622902"
"US";"106853495"
"VI";"40607"
"UY";"1400342"
"UZ";"6607256"
"VU";"51309"
"VE";"6584901"
"VN";"23425521"
"WF";"4434"
"EH";"37830"
"YE";"3246198"
"ZM";"2382181"
"ZW";"2949765"
