;populacao_7
"AF";"776"
"AL";"4539"
"DZ";"48310"
"AO";"1366"
"AG";"149"
"AR";"75918"
"AM";"3935"
"AW";"109"
"AU";"62108"
"AT";"17234"
"AZ";"3047"
"BS";"745"
"BH";"923"
"BD";"659934"
"BB";"310"
"BY";"7664"
"BE";"19899"
"BZ";"059"
"BJ";"333"
"BT";"1965"
"BO";"10203"
"BA";"5857"
"BW";"293"
"BR";"720852"
"BN";"537"
"BG";"2829"
"BF";"081"
"BI";"308"
"CV";"169"
"KH";"4415"
"CM";"1744"
"CA";"91549"
"CF";"189"
"TD";"217"
"CL";"87040"
"CN";"2408902"
"HK";"78068"
"MO";"5861"
"TW";"110554"
"CO";"80284"
"KM";"013"
"CG";"1001"
"CR";"17564"
"CI";"166"
"HR";"7690"
"CU";"68099"
"CW";"597"
"CY";"2908"
"CZ";"14924"
"KP";"20018"
"CD";"5165"
"DK";"12371"
"DJ";"045"
"DO";"32586"
"EC";"29745"
"EG";"21405"
"SV";"8261"
"GQ";"095"
"ER";"1071"
"EE";"2529"
"ET";"15972"
"FJ";"261"
"FI";"10585"
"FR";"223475"
"GF";"988"
"PF";"550"
"GA";"472"
"GM";"010"
"GE";"1671"
"DE";"145776"
"GH";"545"
"GR";"35390"
"GD";"041"
"GP";"3748"
"GU";"484"
"GT";"12868"
"GN";"232"
"GW";"012"
"GY";"026"
"HT";"1851"
"HN";"9145"
"HU";"9511"
"IS";"667"
"IN";"485981"
"ID";"26394"
"IR";"60959"
"IQ";"3767"
"IE";"7956"
"IL";"24221"
"IT";"222704"
"JM";"3976"
"JP";"721902"
"JO";"2747"
"KZ";"5301"
"KE";"10170"
"KI";"007"
"KW";"523"
"KG";"895"
"LA";"650"
"LV";"1596"
"LB";"12318"
"LS";"076"
"LR";"139"
"LY";"1704"
"LT";"2778"
"LU";"683"
"MG";"3303"
"MW";"758"
"MY";"20707"
"MV";"977"
"ML";"114"
"MT";"1094"
"MQ";"3083"
"MR";"039"
"MU";"1926"
"YT";"741"
"MX";"326445"
"FM";"818"
"FM";"003"
"MN";"1119"
"ME";"694"
"MA";"22138"
"MZ";"2379"
"MM";"2343"
"NA";"291"
"NP";"7948"
"NL";"33050"
"NC";"554"
"NZ";"6732"
"NI";"18182"
"NE";"209"
"NG";"871"
"NO";"9027"
"OM";"8509"
"PK";"6783"
"PA";"14506"
"PG";"908"
"PY";"3632"
"PE";"67408"
"PH";"13781"
"PL";"61321"
"PT";"24844"
"PR";"15101"
"QA";"3748"
"KR";"335704"
"MD";"1237"
"RE";"5119"
"RO";"20333"
"RU";"71306"
"RW";"2050"
"LC";"592"
"VC";"078"
"WS";"371"
"ST";"011"
"SA";"18352"
"SN";"759"
"RS";"5854"
"SC";"120"
"SL";"016"
"SG";"45444"
"SK";"6106"
"SI";"4105"
"SB";"129"
"SO";"221"
"ZA";"24454"
"SS";"277"
"ES";"135337"
"LK";"31872"
"PS";"1318"
"SD";"1738"
"SR";"297"
"SZ";"063"
"SE";"17085"
"CH";"17860"
"SY";"12416"
"TJ";"5173"
"MK";"927"
"TH";"206743"
"TL";"163"
"TG";"020"
"TO";"079"
"TT";"642"
"TN";"11459"
"TR";"99371"
"TM";"666"
"UG";"2678"
"UA";"23224"
"AE";"9606"
"GB";"158589"
"TZ";"9241"
"US";"482321"
"VI";"322"
"UY";"8141"
"UZ";"14735"
"VU";"084"
"VE";"75514"
"VN";"386873"
"EH";"111"
"YE";"584"
"ZM";"1833"
"ZW";"1581"
