;populacao_7
"AF";"021"
"AL";"044"
"DZ";"447"
"AO";"026"
"AG";"004"
"AR";"4899"
"AM";"386"
"AW";"002"
"AU";"3042"
"AT";"1133"
"AZ";"137"
"BS";"014"
"BH";"007"
"BD";"4654"
"BB";"013"
"BY";"451"
"BE";"1585"
"BZ";"002"
"BJ";"035"
"BT";"023"
"BO";"182"
"BA";"225"
"BW";"004"
"BR";"4773"
"BN";"003"
"BG";"248"
"BF";"001"
"BI";"020"
"CV";"003"
"KH";"025"
"CM";"057"
"CA";"5959"
"CF";"013"
"TD";"019"
"CL";"3231"
"CN";"36977"
"HK";"1841"
"MO";"032"
"TW";"1589"
"CO";"2176"
"KM";"001"
"CG";"016"
"CR";"335"
"CI";"014"
"HR";"465"
"CU";"2829"
"CW";"028"
"CY";"060"
"CZ";"500"
"KP";"119"
"CD";"111"
"DK";"996"
"DJ";"003"
"DO";"2389"
"EC";"1212"
"EG";"718"
"SV";"129"
"GQ";"002"
"ER";"015"
"EE";"120"
"ET";"214"
"FJ";"005"
"FI";"632"
"FR";"17559"
"GF";"003"
"PF";"005"
"GA";"014"
"GM";"000"
"GE";"205"
"DE";"13187"
"GH";"008"
"GR";"1647"
"GD";"002"
"GP";"154"
"GU";"002"
"GT";"132"
"GN";"002"
"GW";"000"
"GY";"003"
"HT";"152"
"HN";"286"
"HU";"717"
"IS";"035"
"IN";"21063"
"ID";"533"
"IR";"519"
"IQ";"127"
"IE";"363"
"IL";"643"
"IT";"14349"
"JM";"431"
"JP";"45253"
"JO";"027"
"KZ";"302"
"KE";"144"
"KI";"000"
"KW";"001"
"KG";"043"
"LA";"014"
"LV";"184"
"LB";"074"
"LS";"009"
"LR";"000"
"LY";"016"
"LT";"249"
"LU";"082"
"MG";"094"
"MW";"008"
"MY";"078"
"MV";"003"
"ML";"004"
"MT";"000"
"MQ";"120"
"MR";"001"
"MU";"048"
"YT";"010"
"MX";"8915"
"FM";"003"
"FM";"000"
"MN";"005"
"ME";"026"
"MA";"043"
"MZ";"042"
"MM";"186"
"NA";"005"
"NP";"063"
"NL";"1843"
"NC";"004"
"NZ";"481"
"NI";"338"
"NE";"003"
"NG";"013"
"NO";"709"
"OM";"084"
"PK";"651"
"PA";"416"
"PG";"103"
"PY";"213"
"PE";"1684"
"PH";"366"
"PL";"2675"
"PT";"1465"
"PR";"1314"
"QA";"032"
"KR";"1957"
"MD";"100"
"RE";"120"
"RO";"1049"
"RU";"6938"
"RW";"005"
"LC";"041"
"VC";"010"
"WS";"005"
"ST";"001"
"SA";"135"
"SN";"004"
"RS";"246"
"SC";"006"
"SL";"000"
"SG";"633"
"SK";"209"
"SI";"181"
"SB";"000"
"SO";"026"
"ZA";"641"
"SS";"015"
"ES";"7944"
"LK";"725"
"PS";"008"
"SD";"148"
"SR";"019"
"SZ";"002"
"SE";"1658"
"CH";"1416"
"SY";"090"
"TJ";"305"
"MK";"026"
"TH";"4023"
"TL";"001"
"TG";"000"
"TO";"003"
"TT";"077"
"TN";"155"
"TR";"639"
"TM";"065"
"UG";"064"
"UA";"2005"
"AE";"021"
"GB";"12731"
"TZ";"113"
"US";"55516"
"VI";"004"
"UY";"907"
"UZ";"1441"
"VU";"000"
"VE";"3495"
"VN";"19330"
"EH";"000"
"YE";"045"
"ZM";"033"
"ZW";"075"
