;economia_20
"AF";"52.249"
"AO";"77.721"
"AL";"61.663"
"AE";"75.464"
"AR";"61.293"
"AM";"56.050"
"AU";"63.605"
"AT";"58.836"
"AZ";"63.321"
"BI";"82.542"
"BE";"50.942"
"BJ";"71.820"
"BF";"76.330"
"BD";"57.586"
"BG";"51.166"
"BH";"66.131"
"BS";"75.396"
"BA";"49.085"
"BY";"59.694"
"BZ";"62.182"
"BO";"71.249"
"BR";"66.063"
"BB";"68.921"
"BN";"67.470"
"BT";"67.627"
"BW";"60.404"
"CF";"71.410"
"CA";"66.328"
"TD";"72.536"
"CH";"67.711"
"CL";"54.088"
"CN";"75.687"
"CI";"64.648"
"CM";"76.199"
"CD";"72.305"
"CG";"68.178"
"CO";"62.415"
"KM";"41.928"
"CV";"60.459"
"CR";"61.354"
"CU";"51.905"
"CY";"62.022"
"CZ";"59.618"
"DE";"57.858"
"DJ";"61.404"
"DK";"66.098"
"DO";"64.763"
"DZ";"43.077"
"EC";"67.654"
"EG";"45.095"
"ER";"80.153"
"EH";"53.888"
"ES";"53.695"
"EE";"56.837"
"ET";"82.762"
"FI";"61.312"
"FJ";"56.959"
"FR";"55.471"
"GA";"47.187"
"GB";"61.247"
"GE";"63.687"
"GH";"74.943"
"GN";"65.242"
"GM";"57.916"
"GW";"72.001"
"GQ";"57.704"
"GR";"52.673"
"GT";"62.629"
"GU";"69.082"
"GY";"56.152"
"HK";"61.563"
"HN";"63.052"
"HR";"52.291"
"HT";"63.706"
"HU";"48.768"
"ID";"67.619"
"IN";"59.618"
"IE";"59.902"
"IR";"45.247"
"IQ";"41.425"
"IS";"77.010"
"IL";"60.464"
"IT";"48.432"
"JM";"66.215"
"JO";"41.526"
"JP";"61.535"
"KZ";"70.229"
"KE";"68.521"
"KG";"64.369"
"KH";"82.658"
"KR";"61.860"
"KW";"67.181"
"LA";"79.613"
"LB";"45.305"
"LR";"55.361"
"LY";"50.846"
"LC";"64.347"
"LK";"56.675"
"LS";"72.290"
"LT";"58.074"
"LU";"53.864"
"LV";"57.798"
"MO";"63.949"
"MA";"50.447"
"MD";"50.203"
"MG";"86.722"
"MV";"57.746"
"MX";"59.896"
"MK";"53.271"
"ML";"51.099"
"MT";"50.063"
"MM";"70.862"
"ME";"51.044"
"MN";"60.101"
"MZ";"85.637"
"MR";"51.232"
"MU";"59.568"
"MW";"77.271"
"MY";"61.468"
"NA";"57.146"
"NC";"66.191"
"NE";"78.859"
"NG";"55.073"
"NI";"62.055"
"NL";"64.087"
"NO";"67.117"
"NP";"85.187"
"NZ";"66.068"
"OM";"55.059"
"PK";"50.718"
"PA";"63.534"
"PE";"71.996"
"PH";"62.425"
"PG";"72.385"
"PL";"55.570"
"PR";"47.032"
"KP";"81.846"
"PT";"61.953"
"PY";"70.008"
"PS";"38.355"
"PF";"57.924"
"QA";"77.246"
"RO";"57.249"
"RU";"61.207"
"RW";"86.761"
"SA";"49.421"
"SD";"49.934"
"SN";"51.552"
"SG";"63.780"
"SB";"73.311"
"SL";"64.300"
"SV";"60.386"
"SO";"47.102"
"RS";"55.602"
"SS";"74.367"
"ST";"55.731"
"SR";"51.516"
"SK";"59.813"
"SI";"57.991"
"SE";"62.492"
"SZ";"52.741"
"SY";"49.601"
"TG";"80.632"
"TH";"73.443"
"TJ";"58.230"
"TM";"63.428"
"TL";"55.571"
"TO";"59.288"
"TT";"61.304"
"TN";"46.777"
"TR";"48.271"
"TW";"57.279"
"TZ";"82.951"
"UG";"70.159"
"UA";"55.740"
"UY";"63.408"
"US";"65.712"
"UZ";"63.005"
"VC";"66.693"
"VE";"63.807"
"VI";"65.052"
"VN";"77.035"
"VU";"70.450"
"WS";"33.695"
"YE";"44.362"
"ZA";"52.896"
"ZM";"79.384"
"ZW";"78.138"
