;economia_20
"AF";"51.642"
"AO";"77.668"
"AL";"62.701"
"AE";"75.874"
"AR";"61.672"
"AM";"56.438"
"AU";"63.360"
"AT";"58.516"
"AZ";"63.313"
"BI";"83.671"
"BE";"52.200"
"BJ";"72.216"
"BF";"77.705"
"BD";"57.475"
"BG";"49.880"
"BH";"65.788"
"BS";"75.086"
"BA";"49.454"
"BY";"59.068"
"BZ";"61.043"
"BO";"70.369"
"BR";"64.980"
"BB";"68.834"
"BN";"67.966"
"BT";"65.159"
"BW";"58.953"
"CF";"71.434"
"CA";"65.271"
"TD";"72.473"
"CH";"67.385"
"CL";"54.476"
"CN";"77.217"
"CI";"65.518"
"CM";"76.493"
"CD";"72.228"
"CG";"67.948"
"CO";"60.599"
"KM";"42.136"
"CV";"61.102"
"CR";"59.450"
"CU";"51.878"
"CY";"60.802"
"CZ";"60.125"
"DE";"58.069"
"DJ";"61.965"
"DK";"65.769"
"DO";"64.608"
"DZ";"43.573"
"EC";"67.914"
"EG";"46.106"
"ER";"81.018"
"EH";"53.295"
"ES";"52.814"
"EE";"58.999"
"ET";"81.428"
"FI";"61.029"
"FJ";"57.392"
"FR";"55.545"
"GA";"47.130"
"GB";"61.440"
"GE";"63.509"
"GH";"74.671"
"GN";"65.334"
"GM";"57.579"
"GW";"72.266"
"GQ";"58.592"
"GR";"53.362"
"GT";"62.346"
"GU";"69.747"
"GY";"57.165"
"HK";"61.238"
"HN";"65.680"
"HR";"53.646"
"HT";"63.415"
"HU";"48.991"
"ID";"67.531"
"IN";"59.004"
"IE";"59.354"
"IR";"44.100"
"IQ";"41.827"
"IS";"78.367"
"IL";"61.215"
"IT";"47.832"
"JM";"66.689"
"JO";"42.023"
"JP";"62.605"
"KZ";"71.013"
"KE";"70.777"
"KG";"64.248"
"KH";"78.602"
"KR";"61.128"
"KW";"67.256"
"LA";"80.064"
"LB";"44.470"
"LR";"55.201"
"LY";"50.395"
"LC";"63.706"
"LK";"56.921"
"LS";"73.610"
"LT";"60.123"
"LU";"53.370"
"LV";"56.053"
"MO";"65.343"
"MA";"50.978"
"MD";"50.876"
"MG";"86.646"
"MV";"54.295"
"MX";"60.316"
"MK";"53.123"
"ML";"50.837"
"MT";"49.998"
"MM";"71.578"
"ME";"51.443"
"MN";"60.345"
"MZ";"85.305"
"MR";"51.605"
"MU";"59.967"
"MW";"77.385"
"MY";"61.713"
"NA";"56.416"
"NC";"66.478"
"NE";"78.703"
"NG";"55.048"
"NI";"61.773"
"NL";"62.838"
"NO";"66.953"
"NP";"85.734"
"NZ";"64.697"
"OM";"55.102"
"PK";"51.007"
"PA";"62.944"
"PE";"67.617"
"PH";"62.431"
"PG";"71.958"
"PL";"56.274"
"PR";"46.418"
"KP";"82.211"
"PT";"60.712"
"PY";"69.831"
"PS";"39.133"
"PF";"58.840"
"QA";"77.035"
"RO";"64.258"
"RU";"61.946"
"RW";"87.212"
"SA";"49.900"
"SD";"50.461"
"SN";"51.792"
"SG";"64.696"
"SB";"72.358"
"SL";"64.307"
"SV";"61.480"
"SO";"47.534"
"RS";"56.282"
"SS";"74.465"
"ST";"55.545"
"SR";"51.218"
"SK";"59.749"
"SI";"57.382"
"SE";"62.362"
"SZ";"53.042"
"SY";"50.257"
"TG";"80.688"
"TH";"73.430"
"TJ";"58.228"
"TM";"63.357"
"TL";"58.843"
"TO";"58.805"
"TT";"61.179"
"TN";"47.421"
"TR";"48.795"
"TW";"57.718"
"TZ";"82.924"
"UG";"70.010"
"UA";"56.974"
"UY";"63.024"
"US";"66.431"
"UZ";"62.912"
"VC";"65.833"
"VE";"63.781"
"VI";"65.102"
"VN";"77.114"
"VU";"69.623"
"WS";"34.189"
"YE";"46.005"
"ZA";"53.019"
"ZM";"79.145"
"ZW";"73.445"
