;economia_20
"AF";"51.786"
"AO";"78.152"
"AL";"64.811"
"AE";"74.206"
"AR";"60.321"
"AM";"58.771"
"AU";"62.572"
"AT";"57.136"
"AZ";"62.575"
"BI";"88.989"
"BE";"49.499"
"BJ";"72.571"
"BF";"82.065"
"BD";"56.501"
"BG";"56.833"
"BH";"64.847"
"BS";"74.390"
"BA";"51.148"
"BY";"59.168"
"BZ";"58.640"
"BO";"68.952"
"BR";"63.051"
"BB";"69.089"
"BN";"65.639"
"BT";"63.542"
"BW";"61.955"
"CF";"72.079"
"CA";"64.990"
"TD";"72.330"
"CH";"68.199"
"CL";"56.241"
"CN";"78.921"
"CI";"67.177"
"CM";"77.680"
"CD";"72.134"
"CG";"67.995"
"CO";"54.459"
"KM";"42.805"
"CV";"62.108"
"CR";"58.065"
"CU";"50.686"
"CY";"60.161"
"CZ";"61.355"
"DE";"58.331"
"DJ";"62.975"
"DK";"66.459"
"DO";"64.058"
"DZ";"44.842"
"EC";"64.461"
"EG";"46.636"
"ER";"82.760"
"EH";"52.417"
"ES";"49.877"
"EE";"62.366"
"ET";"78.027"
"FI";"61.426"
"FJ";"59.923"
"FR";"55.293"
"GA";"47.080"
"GB";"61.178"
"GE";"67.363"
"GH";"75.262"
"GN";"65.749"
"GM";"57.644"
"GW";"73.326"
"GQ";"61.293"
"GR";"50.484"
"GT";"62.080"
"GU";"71.616"
"GY";"60.063"
"HK";"62.137"
"HN";"66.087"
"HR";"56.591"
"HT";"66.550"
"HU";"52.304"
"ID";"65.261"
"IN";"60.688"
"IE";"52.910"
"IR";"44.642"
"IQ";"42.261"
"IS";"74.433"
"IL";"60.897"
"IT";"48.298"
"JM";"69.590"
"JO";"41.726"
"JP";"64.030"
"KZ";"71.275"
"KE";"73.114"
"KG";"63.613"
"KH";"80.745"
"KR";"60.457"
"KW";"65.833"
"LA";"81.170"
"LB";"43.850"
"LR";"57.104"
"LY";"48.997"
"LC";"63.059"
"LK";"57.537"
"LS";"75.116"
"LT";"62.109"
"LU";"52.125"
"LV";"60.827"
"MO";"58.444"
"MA";"51.397"
"MD";"50.145"
"MG";"86.553"
"MV";"50.265"
"MX";"60.040"
"MK";"55.225"
"ML";"50.527"
"MT";"50.097"
"MM";"73.011"
"ME";"52.915"
"MN";"59.195"
"MZ";"84.128"
"MR";"52.069"
"MU";"59.922"
"MW";"77.139"
"MY";"62.073"
"NA";"56.572"
"NC";"65.871"
"NE";"78.542"
"NG";"56.085"
"NI";"59.450"
"NL";"57.463"
"NO";"61.633"
"NP";"85.870"
"NZ";"62.890"
"OM";"59.308"
"PK";"49.973"
"PA";"60.894"
"PE";"60.974"
"PH";"62.729"
"PG";"70.725"
"PL";"60.883"
"PR";"46.993"
"KP";"82.984"
"PT";"58.906"
"PY";"69.140"
"PS";"39.525"
"PF";"59.912"
"QA";"79.375"
"RO";"68.878"
"RU";"64.732"
"RW";"88.660"
"SA";"52.902"
"SD";"50.754"
"SN";"53.358"
"SG";"64.248"
"SB";"70.723"
"SL";"64.802"
"SV";"62.021"
"SO";"48.569"
"RS";"57.503"
"SS";"74.214"
"ST";"54.584"
"SR";"49.699"
"SK";"62.248"
"SI";"58.366"
"SE";"63.823"
"SZ";"54.250"
"SY";"52.882"
"TG";"82.329"
"TH";"74.812"
"TJ";"57.614"
"TM";"62.385"
"TL";"63.408"
"TO";"59.251"
"TT";"58.264"
"TN";"48.678"
"TR";"51.561"
"TW";"58.983"
"TZ";"83.489"
"UG";"69.866"
"UA";"59.638"
"UY";"60.554"
"US";"65.245"
"UZ";"62.401"
"VC";"63.392"
"VE";"62.449"
"VI";"65.713"
"VN";"77.618"
"VU";"70.513"
"WS";"34.627"
"YE";"45.073"
"ZA";"53.452"
"ZM";"79.477"
"ZW";"74.397"
