;economia_20
"AF";"51.714"
"AO";"77.825"
"AL";"63.617"
"AE";"74.561"
"AR";"61.201"
"AM";"57.462"
"AU";"63.301"
"AT";"58.195"
"AZ";"63.585"
"BI";"85.990"
"BE";"50.412"
"BJ";"72.579"
"BF";"79.668"
"BD";"56.979"
"BG";"53.017"
"BH";"65.063"
"BS";"75.180"
"BA";"49.956"
"BY";"58.833"
"BZ";"59.457"
"BO";"70.171"
"BR";"64.155"
"BB";"69.461"
"BN";"66.735"
"BT";"63.544"
"BW";"61.070"
"CF";"71.717"
"CA";"64.418"
"TD";"72.435"
"CH";"67.391"
"CL";"55.305"
"CN";"78.257"
"CI";"66.458"
"CM";"77.133"
"CD";"72.257"
"CG";"67.768"
"CO";"57.946"
"KM";"42.608"
"CV";"61.916"
"CR";"59.650"
"CU";"51.719"
"CY";"60.803"
"CZ";"60.499"
"DE";"58.155"
"DJ";"62.307"
"DK";"65.778"
"DO";"64.338"
"DZ";"44.567"
"EC";"65.638"
"EG";"45.385"
"ER";"82.025"
"EH";"52.610"
"ES";"50.801"
"EE";"61.563"
"ET";"79.770"
"FI";"59.979"
"FJ";"58.863"
"FR";"55.240"
"GA";"46.894"
"GB";"61.039"
"GE";"66.239"
"GH";"74.933"
"GN";"65.585"
"GM";"57.548"
"GW";"72.772"
"GQ";"59.220"
"GR";"52.085"
"GT";"62.111"
"GU";"70.629"
"GY";"58.163"
"HK";"61.309"
"HN";"66.746"
"HR";"54.665"
"HT";"64.823"
"HU";"47.230"
"ID";"65.912"
"IN";"59.886"
"IE";"55.299"
"IR";"43.132"
"IQ";"42.444"
"IS";"74.633"
"IL";"60.686"
"IT";"47.398"
"JM";"68.086"
"JO";"42.491"
"JP";"63.882"
"KZ";"71.356"
"KE";"72.119"
"KG";"64.191"
"KH";"80.357"
"KR";"62.538"
"KW";"67.373"
"LA";"80.677"
"LB";"43.894"
"LR";"56.146"
"LY";"49.602"
"LC";"63.522"
"LK";"55.965"
"LS";"74.554"
"LT";"61.196"
"LU";"51.005"
"LV";"59.936"
"MO";"66.825"
"MA";"51.106"
"MD";"50.999"
"MG";"86.567"
"MV";"52.117"
"MX";"61.3"
"MK";"54.058"
"ML";"50.642"
"MT";"49.696"
"MM";"72.404"
"ME";"52.156"
"MN";"59.881"
"MZ";"83.885"
"MR";"51.832"
"MU";"59.836"
"MW";"77.265"
"MY";"61.590"
"NA";"54.797"
"NC";"66.771"
"NE";"78.494"
"NG";"55.436"
"NI";"59.943"
"NL";"60.245"
"NO";"65.918"
"NP";"86.112"
"NZ";"64.865"
"OM";"57.751"
"PK";"50.387"
"PA";"62.413"
"PE";"67.436"
"PH";"62.386"
"PG";"71.088"
"PL";"56.889"
"PR";"47.915"
"KP";"82.779"
"PT";"59.338"
"PY";"69.613"
"PS";"39.247"
"PF";"59.877"
"QA";"78.098"
"RO";"66.021"
"RU";"59.745"
"RW";"87.065"
"SA";"49.629"
"SD";"51.370"
"SN";"52.577"
"SG";"65.147"
"SB";"70.793"
"SL";"64.488"
"SV";"60.446"
"SO";"48.086"
"RS";"56.517"
"SS";"74.414"
"ST";"54.403"
"SR";"50.776"
"SK";"59.644"
"SI";"58.335"
"SE";"63.103"
"SZ";"53.815"
"SY";"50.934"
"TG";"81.279"
"TH";"74.961"
"TJ";"57.973"
"TM";"63.033"
"TL";"61.795"
"TO";"59.543"
"TT";"61.199"
"TN";"48.447"
"TR";"51.694"
"TW";"58.4"
"TZ";"83.173"
"UG";"69.922"
"UA";"58.180"
"UY";"62.543"
"US";"66.232"
"UZ";"62.739"
"VC";"64.881"
"VE";"63.428"
"VI";"65.457"
"VN";"77.225"
"VU";"69.963"
"WS";"34.531"
"YE";"46.270"
"ZA";"53.132"
"ZM";"79.212"
"ZW";"73.481"
