;populacao_5
"BI";"85,9"
"KM";"70,4"
"DJ";"21,8"
"ER";"58,0"
"ET";"77,8"
"KE";"71,5"
"MG";"60,8"
"MW";"82,3"
"MU";"59,2"
"YT";"54,4"
"MZ";"62,4"
"RE";"0,3"
"RW";"82,4"
"SC";"42,0"
"SO";"53,3"
"SS";"79,5"
"UG";"74,5"
"TZ";"64,1"
"ZM";"54,8"
"ZW";"67,7"
"AO";"32,5"
"CM";"41,9"
"CF";"57,4"
"TD";"76,2"
"CG";"31,7"
"CD";"53,8"
"GQ";"26,4"
"GA";"9,6"
"ST";"24,9"
"DZ";"25,7"
"EG";"57,1"
"LY";"19,0"
"MA";"35,9"
"SD";"64,4"
"TN";"30,1"
"EH";"13,1"
"BW";"28,4"
"LS";"70,5"
"NA";"47,0"
"ZA";"32,2"
"SZ";"75,6"
"BJ";"51,0"
"BF";"68,8"
"CV";"32,9"
"CI";"47,8"
"GM";"36,8"
"GH";"42,0"
"GN";"62,7"
"GW";"55,4"
"LR";"47,4"
"ML";"55,3"
"MR";"43,9"
"NE";"83,3"
"NG";"47,3"
"SH";"59,8"
"SN";"51,4"
"SL";"56,6"
"TG";"56,6"
"CN";"37,5"
"HK";"0,0"
"MO";"0,0"
"TW";"20,7"
"KP";"37,4"
"JP";"8,1"
"MN";"31,2"
"KR";"18,6"
"KZ";"42,2"
"KG";"62,9"
"TJ";"72,3"
"TM";"47,0"
"UZ";"49,6"
"AF";"73,7"
"BD";"61,1"
"BT";"57,0"
"IN";"64,6"
"IR";"23,7"
"MV";"58,9"
"NP";"79,0"
"PK";"62,6"
"LK";"81,1"
"BN";"21,5"
"KH";"75,3"
"ID";"42,7"
"LA";"63,1"
"MY";"22,3"
"MM";"68,6"
"PH";"52,3"
"SG";"0,0"
"TH";"47,8"
"TL";"68,3"
"VN";"62,0"
"AM";"36,6"
"AZ";"43,2"
"BH";"10,4"
"CY";"33,1"
"GE";"40,1"
"IQ";"28,9"
"IL";"7,3"
"JO";"8,4"
"KW";"0,0"
"LB";"10,9"
"OM";"13,0"
"QA";"0,7"
"SA";"15,5"
"PS";"23,0"
"SY";"43,9"
"TR";"23,4"
"AE";"12,7"
"YE";"61,5"
"BY";"20,1"
"BG";"24,0"
"CZ";"25,8"
"HU";"27,8"
"PL";"39,9"
"MD";"57,0"
"RO";"45,7"
"RU";"25,1"
"SK";"46,2"
"UA";"30,2"
"DK";"11,8"
"EE";"30,6"
"FO";"57,4"
"FI";"14,4"
"IS";"6,1"
"IE";"36,1"
"IM";"46,9"
"LV";"31,6"
"LT";"31,8"
"NO";"16,7"
"SE";"11,8"
"GB";"15,9"
"AL";"37,0"
"AD";"12,1"
"BA";"50,6"
"HR";"42,1"
"GI";"0,0"
"GR";"20,0"
"VA";"0,0"
"IT";"28,7"
"MT";"5,2"
"ME";"32,2"
"PT";"33,2"
"SM";"2,4"
"RS";"43,4"
"SI";"44,6"
"ES";"18,9"
"MK";"41,2"
"AT";"41,0"
"BE";"1,9"
"FR";"18,8"
"DE";"22,5"
"LI";"85,5"
"LU";"8,3"
"MC";"0,0"
"NL";"7,4"
"CH";"26,0"
"AI";"0,0"
"AG";"75,6"
"AW";"56,1"
"BS";"16,6"
"BB";"68,8"
"VG";"51,1"
"KY";"0,0"
"CU";"22,7"
"CW";"11,0"
"DM";"28,6"
"DO";"16,8"
"GD";"63,3"
"GP";"1,5"
"HT";"42,0"
"JM";"43,4"
"MQ";"10,8"
"MS";"90,9"
"PR";"6,4"
"KN";"69,1"
"LC";"81,1"
"VC";"46,6"
"SX";"0,0"
"TT";"46,7"
"TC";"6,2"
"VI";"4,0"
"BZ";"53,8"
"CR";"18,6"
"SV";"25,9"
"GT";"47,8"
"HN";"41,0"
"MX";"19,0"
"NI";"40,7"
"PA";"31,2"
"AR";"7,8"
"BO";"29,5"
"BR";"12,7"
"CL";"12,2"
"CO";"18,3"
"EC";"35,6"
"FK";"21,1"
"GF";"13,9"
"GY";"73,1"
"PY";"37,5"
"PE";"21,5"
"SR";"33,8"
"UY";"4,4"
"VE";"11,7"
"BM";"0,0"
"CA";"18,4"
"GL";"12,5"
"PM";"10,0"
"US";"17,1"
"AU";"13,6"
"NZ";"13,2"
"FJ";"42,3"
"NC";"28,1"
"PG";"86,5"
"SB";"74,9"
"VU";"74,3"
"FM";"30,5"
"GU";"5,0"
"KI";"43,7"
"MH";"21,8"
"FM";"76,9"
"NR";"0,0"
"MP";"8,1"
"PW";"18,5"
"AS";"12,8"
"CK";"24,3"
"PF";"37,9"
"NU";"53,1"
"WS";"82,3"
"TK";"100,0"
"TO";"76,9"
"TV";"35,2"
"WF";"100,0"
