;populacao_5
"BI";"98,1"
"KM";"90,9"
"DJ";"55,0"
"ER";"91,7"
"ET";"94,6"
"KE";"93,6"
"MG";"90,9"
"MW";"96,1"
"MU";"68,4"
"YT";"88,1"
"MZ";"93,9"
"RE";"72,1"
"RW";"97,7"
"SC";"72,5"
"SO";"85,1"
"SS";"91,2"
"UG";"96,5"
"TZ";"95,6"
"ZM";"85,5"
"ZW";"88,4"
"AO";"91,1"
"CM";"88,6"
"CF";"82,9"
"TD";"94,5"
"CG";"71,9"
"CD";"79,4"
"GQ";"79,6"
"GA";"85,9"
"ST";"85,3"
"DZ";"73,9"
"EG";"65,2"
"LY";"76,8"
"MA";"72,3"
"SD";"91,4"
"TN";"64,8"
"EH";"68,9"
"BW";"97,1"
"LS";"98,0"
"NA";"84,5"
"ZA";"55,6"
"SZ";"97,5"
"BJ";"93,2"
"BF";"95,8"
"CV";"84,6"
"CI";"86,9"
"GM";"88,8"
"GH";"80,9"
"GN";"91,6"
"GW";"88,3"
"LR";"84,4"
"ML";"90,3"
"MR";"95,4"
"NE";"94,7"
"NG";"87,9"
"SH";"49,7"
"SN";"80,0"
"SL";"85,2"
"TG";"93,3"
"CN";"86,1"
"HK";"14,8"
"MO";"3,8"
"TW";"70,9"
"KP";"64,5"
"JP";"41,6"
"MN";"73,4"
"KR";"75,6"
"KZ";"59,6"
"KG";"69,4"
"TJ";"68,8"
"TM";"54,3"
"UZ";"68,4"
"AF";"92,9"
"BD";"95,3"
"BT";"97,3"
"IN";"82,4"
"IR";"69,5"
"MV";"89,1"
"NP";"97,0"
"PK";"80,3"
"LK";"84,4"
"BN";"65,4"
"KH";"89,8"
"ID";"86,5"
"LA";"92,4"
"MY";"76,6"
"MM";"82,4"
"PH";"71,3"
"SG";"0,0"
"TH";"82,0"
"TL";"90,0"
"VN";"86,9"
"AM";"54,1"
"AZ";"50,0"
"BH";"24,5"
"CY";"67,7"
"GE";"59,9"
"IQ";"62,4"
"IL";"29,0"
"JO";"56,8"
"KW";"30,7"
"LB";"63,7"
"OM";"88,0"
"QA";"17,0"
"SA";"74,0"
"PS";"59,4"
"SY";"65,3"
"TR";"71,5"
"AE";"35,4"
"YE";"92,7"
"BY";"71,2"
"BG";"67,8"
"CZ";"43,1"
"HU";"45,6"
"PL";"56,8"
"MD";"79,3"
"RO";"69,4"
"RU";"51,1"
"SK";"68,3"
"UA";"58,6"
"DK";"30,4"
"EE";"46,4"
"FO";"81,4"
"FI";"50,9"
"IS";"23,2"
"IE";"56,3"
"IM";"46,0"
"LV";"50,5"
"LT";"66,0"
"NO";"49,8"
"SE";"30,7"
"GB";"21,3"
"AL";"73,1"
"AD";"51,4"
"BA";"83,8"
"HR";"74,0"
"GI";"0,0"
"GR";"45,9"
"VA";"0,0"
"IT";"43,1"
"MT";"10,2"
"ME";"84,5"
"PT";"67,0"
"SM";"54,0"
"RS";"75,6"
"SI";"76,2"
"ES";"45,8"
"MK";"71,6"
"AT";"35,8"
"BE";"8,0"
"FR";"41,8"
"DE";"30,3"
"LI";"79,6"
"LU";"31,6"
"MC";"0,0"
"NL";"42,0"
"CH";"30,9"
"AI";"0,0"
"AG";"65,1"
"AW";"49,2"
"BS";"44,1"
"BB";"63,6"
"VG";"88,3"
"KY";"0,0"
"CU";"42,5"
"CW";"27,3"
"DM";"63,7"
"DO";"73,2"
"GD";"70,6"
"GP";"52,5"
"HT";"86,2"
"JM";"71,3"
"MQ";"66,4"
"MS";"84,2"
"PR";"57,6"
"KN";"73,0"
"LC";"79,7"
"VC";"76,2"
"SX";"0,0"
"TT";"69,9"
"TC";"52,6"
"VI";"42,8"
"BZ";"45,3"
"CR";"66,1"
"SV";"62,6"
"GT";"72,0"
"HN";"80,0"
"MX";"53,3"
"NI";"62,6"
"PA";"61,5"
"AR";"30,4"
"BO";"64,7"
"BR";"58,9"
"CL";"36,8"
"CO";"60,8"
"EC";"69,0"
"FK";"49,2"
"GF";"41,4"
"GY";"71,5"
"PY";"64,9"
"PE";"56,1"
"SR";"52,9"
"UY";"20,9"
"VE";"45,4"
"BM";"0,0"
"CA";"34,3"
"GL";"46,2"
"PM";"16,5"
"US";"32,8"
"AU";"20,6"
"NZ";"26,4"
"FJ";"73,1"
"NC";"69,4"
"PG";"97,5"
"SB";"95,3"
"VU";"90,5"
"FM";"66,4"
"GU";"54,3"
"KI";"86,6"
"MH";"70,9"
"FM";"78,9"
"NR";"0,0"
"MP";"54,2"
"PW";"44,6"
"AS";"36,0"
"CK";"57,8"
"PF";"62,3"
"NU";"78,5"
"WS";"82,6"
"TK";"100,0"
"TO";"84,5"
"TV";"86,6"
"WF";"100,0"
