;populacao_5
"BI";"95,0"
"KM";"75,0"
"DJ";"25,3"
"ER";"84,8"
"ET";"88,8"
"KE";"84,0"
"MG";"79,6"
"MW";"90,1"
"MU";"58,0"
"YT";"67,6"
"MZ";"82,8"
"RE";"35,4"
"RW";"95,0"
"SC";"50,7"
"SO";"72,2"
"SS";"90,7"
"UG";"91,2"
"TZ";"83,7"
"ZM";"60,3"
"ZW";"75,3"
"AO";"70,9"
"CM";"64,7"
"CF";"64,8"
"TD";"80,4"
"CG";"48,4"
"CD";"71,9"
"GQ";"71,0"
"GA";"38,9"
"ST";"63,0"
"DZ";"52,9"
"EG";"56,1"
"LY";"24,7"
"MA";"55,9"
"SD";"78,1"
"TN";"47,0"
"EH";"18,1"
"BW";"75,9"
"LS";"88,3"
"NA";"73,9"
"ZA";"50,9"
"SZ";"82,1"
"BJ";"69,9"
"BF";"88,5"
"CV";"70,2"
"CI";"62,3"
"GM";"68,0"
"GH";"67,8"
"GN";"73,7"
"GW";"77,6"
"LR";"60,2"
"ML";"79,5"
"MR";"66,6"
"NE";"85,7"
"NG";"75,1"
"SH";"56,4"
"SN";"62,8"
"SL";"68,4"
"TG";"73,8"
"CN";"77,8"
"HK";"7,3"
"MO";"0,8"
"TW";"44,1"
"KP";"42,5"
"JP";"23,4"
"MN";"45,6"
"KR";"36,7"
"KZ";"44,1"
"KG";"61,6"
"TJ";"66,6"
"TM";"53,8"
"UZ";"59,3"
"AF";"81,6"
"BD";"82,9"
"BT";"87,7"
"IN";"75,9"
"IR";"47,3"
"MV";"75,1"
"NP";"92,9"
"PK";"70,9"
"LK";"81,4"
"BN";"34,5"
"KH";"86,4"
"ID";"74,8"
"LA";"86,5"
"MY";"54,9"
"MM";"75,8"
"PH";"58,7"
"SG";"0,0"
"TH";"72,2"
"TL";"81,9"
"VN";"80,5"
"AM";"33,1"
"AZ";"46,7"
"BH";"13,1"
"CY";"35,8"
"GE";"46,1"
"IQ";"31,9"
"IL";"10,3"
"JO";"34,4"
"KW";"2,5"
"LB";"21,7"
"OM";"44,8"
"QA";"10,0"
"SA";"28,6"
"PS";"35,4"
"SY";"52,3"
"TR";"49,4"
"AE";"20,0"
"YE";"82,0"
"BY";"39,2"
"BG";"35,9"
"CZ";"24,6"
"HU";"35,1"
"PL";"40,4"
"MD";"56,6"
"RO";"51,1"
"RU";"28,5"
"SK";"46,3"
"UA";"35,9"
"DK";"15,8"
"EE";"29,4"
"FO";"69,2"
"FI";"25,0"
"IS";"10,7"
"IE";"43,9"
"IM";"48,2"
"LV";"31,7"
"LT";"35,7"
"NO";"28,8"
"SE";"16,9"
"GB";"21,6"
"AL";"65,2"
"AD";"5,3"
"BA";"62,7"
"HR";"51,1"
"GI";"0,0"
"GR";"29,7"
"VA";"0,0"
"IT";"33,2"
"MT";"10,2"
"ME";"58,8"
"PT";"55,2"
"SM";"12,9"
"RS";"52,1"
"SI";"50,6"
"ES";"26,0"
"MK";"44,7"
"AT";"35,4"
"BE";"4,2"
"FR";"26,4"
"DE";"27,1"
"LI";"82,2"
"LU";"19,4"
"MC";"0,0"
"NL";"33,7"
"CH";"25,7"
"AI";"0,0"
"AG";"65,1"
"AW";"49,6"
"BS";"24,0"
"BB";"61,0"
"VG";"71,8"
"KY";"0,0"
"CU";"29,6"
"CW";"17,0"
"DM";"47,0"
"DO";"46,4"
"GD";"66,9"
"GP";"6,3"
"HT";"77,7"
"JM";"51,8"
"MQ";"16,7"
"MS";"87,5"
"PR";"18,3"
"KN";"64,6"
"LC";"72,4"
"VC";"62,0"
"SX";"0,0"
"TT";"47,0"
"TC";"36,5"
"VI";"16,5"
"BZ";"51,4"
"CR";"55,5"
"SV";"53,8"
"GT";"60,0"
"HN";"62,8"
"MX";"31,6"
"NI";"48,6"
"PA";"48,2"
"AR";"15,4"
"BO";"50,5"
"BR";"31,0"
"CL";"17,5"
"CO";"33,6"
"EC";"49,6"
"FK";"37,1"
"GF";"27,8"
"GY";"69,9"
"PY";"55,8"
"PE";"33,6"
"SR";"34,7"
"UY";"13,2"
"VE";"18,6"
"BM";"0,0"
"CA";"23,8"
"GL";"22,4"
"PM";"10,6"
"US";"25,7"
"AU";"14,4"
"NZ";"16,4"
"FJ";"61,6"
"NC";"41,3"
"PG";"86,2"
"SB";"88,0"
"VU";"83,7"
"FM";"38,8"
"GU";"7,4"
"KI";"66,7"
"MH";"38,8"
"FM";"73,8"
"NR";"0,0"
"MP";"11,9"
"PW";"33,6"
"AS";"22,9"
"CK";"45,2"
"PF";"41,3"
"NU";"69,8"
"WS";"78,8"
"TK";"100,0"
"TO";"78,0"
"TV";"66,7"
"WF";"100,0"
