;populacao_5
"BI";"95,5"
"KM";"76,4"
"DJ";"27,0"
"ER";"85,4"
"ET";"89,4"
"KE";"84,3"
"MG";"81,0"
"MW";"90,7"
"MU";"57,9"
"YT";"69,4"
"MZ";"86,0"
"RE";"44,7"
"RW";"95,2"
"SC";"50,7"
"SO";"73,0"
"SS";"91,5"
"UG";"92,2"
"TZ";"85,0"
"ZM";"60,2"
"ZW";"77,1"
"AO";"74,6"
"CM";"67,2"
"CF";"65,8"
"TD";"81,0"
"CG";"51,2"
"CD";"72,7"
"GQ";"72,0"
"GA";"43,0"
"ST";"66,1"
"DZ";"55,6"
"EG";"56,1"
"LY";"28,6"
"MA";"58,1"
"SD";"79,8"
"TN";"48,8"
"EH";"21,7"
"BW";"82,5"
"LS";"88,5"
"NA";"74,6"
"ZA";"51,4"
"SZ";"83,2"
"BJ";"72,0"
"BF";"90,6"
"CV";"75,0"
"CI";"63,0"
"GM";"70,7"
"GH";"68,6"
"GN";"75,5"
"GW";"81,1"
"LR";"63,8"
"ML";"81,0"
"MR";"71,2"
"NE";"86,3"
"NG";"77,3"
"SH";"56,3"
"SN";"63,9"
"SL";"69,8"
"TG";"75,0"
"CN";"79,9"
"HK";"8,2"
"MO";"1,3"
"TW";"49,5"
"KP";"43,0"
"JP";"23,7"
"MN";"47,3"
"KR";"41,6"
"KZ";"45,4"
"KG";"61,4"
"TJ";"65,9"
"TM";"53,1"
"UZ";"59,2"
"AF";"83,4"
"BD";"84,2"
"BT";"89,4"
"IN";"76,6"
"IR";"49,6"
"MV";"77,1"
"NP";"93,6"
"PK";"71,6"
"LK";"81,3"
"BN";"34,9"
"KH";"87,3"
"ID";"77,2"
"LA";"87,4"
"MY";"57,2"
"MM";"76,0"
"PH";"61,6"
"SG";"0,0"
"TH";"73,0"
"TL";"83,1"
"VN";"80,7"
"AM";"33,7"
"AZ";"47,1"
"BH";"13,7"
"CY";"39,2"
"GE";"47,2"
"IQ";"33,8"
"IL";"11,1"
"JO";"38,5"
"KW";"4,3"
"LB";"25,1"
"OM";"50,5"
"QA";"10,5"
"SA";"32,7"
"PS";"37,1"
"SY";"53,0"
"TR";"54,8"
"AE";"19,3"
"YE";"83,1"
"BY";"42,4"
"BG";"37,4"
"CZ";"24,5"
"HU";"35,6"
"PL";"41,5"
"MD";"58,9"
"RO";"53,2"
"RU";"29,8"
"SK";"47,7"
"UA";"37,7"
"DK";"16,1"
"EE";"30,1"
"FO";"68,9"
"FI";"27,5"
"IS";"11,5"
"IE";"44,4"
"IM";"48,2"
"LV";"32,6"
"LT";"38,1"
"NO";"29,2"
"SE";"16,9"
"GB";"21,4"
"AL";"66,0"
"AD";"7,2"
"BA";"63,7"
"HR";"52,1"
"GI";"0,0"
"GR";"30,3"
"VA";"0,0"
"IT";"33,2"
"MT";"10,2"
"ME";"62,1"
"PT";"56,8"
"SM";"17,1"
"RS";"53,3"
"SI";"51,1"
"ES";"26,7"
"MK";"46,0"
"AT";"34,6"
"BE";"4,5"
"FR";"26,7"
"DE";"27,0"
"LI";"81,8"
"LU";"19,6"
"MC";"0,0"
"NL";"34,9"
"CH";"25,5"
"AI";"0,0"
"AG";"65,3"
"AW";"49,5"
"BS";"26,2"
"BB";"60,2"
"VG";"76,0"
"KY";"0,0"
"CU";"31,2"
"CW";"17,9"
"DM";"52,2"
"DO";"47,6"
"GD";"67,0"
"GP";"8,2"
"HT";"79,4"
"JM";"52,7"
"MQ";"19,0"
"MS";"87,5"
"PR";"28,2"
"KN";"64,3"
"LC";"73,2"
"VC";"63,6"
"SX";"0,0"
"TT";"47,5"
"TC";"42,6"
"VI";"19,0"
"BZ";"50,8"
"CR";"56,6"
"SV";"55,4"
"GT";"61,0"
"HN";"64,6"
"MX";"33,1"
"NI";"49,4"
"PA";"49,2"
"AR";"16,7"
"BO";"53,5"
"BR";"33,6"
"CL";"18,2"
"CO";"35,6"
"EC";"52,1"
"FK";"40,5"
"GF";"28,9"
"GY";"69,6"
"PY";"57,8"
"PE";"34,8"
"SR";"35,0"
"UY";"14,2"
"VE";"20,2"
"BM";"0,0"
"CA";"24,3"
"GL";"23,5"
"PM";"10,4"
"US";"26,1"
"AU";"14,3"
"NZ";"16,5"
"FJ";"62,1"
"NC";"42,2"
"PG";"86,8"
"SB";"89,1"
"VU";"84,9"
"FM";"39,4"
"GU";"6,5"
"KI";"67,5"
"MH";"41,2"
"FM";"73,6"
"NR";"0,0"
"MP";"12,9"
"PW";"36,6"
"AS";"25,0"
"CK";"46,3"
"PF";"41,1"
"NU";"72,2"
"WS";"78,8"
"TK";"100,0"
"TO";"78,6"
"TV";"69,3"
"WF";"100,0"
