;populacao_5
"BI";"97,0"
"KM";"80,3"
"DJ";"37,1"
"ER";"87,2"
"ET";"91,2"
"KE";"89,2"
"MG";"85,5"
"MW";"93,7"
"MU";"56,7"
"YT";"74,4"
"MZ";"90,7"
"RE";"58,0"
"RW";"96,7"
"SC";"59,7"
"SO";"76,8"
"SS";"91,4"
"UG";"93,3"
"TZ";"91,6"
"ZM";"68,8"
"ZW";"82,1"
"AO";"84,4"
"CM";"78,4"
"CF";"71,6"
"TD";"87,7"
"CG";"60,1"
"CD";"75,2"
"GQ";"73,0"
"GA";"65,9"
"ST";"69,8"
"DZ";"60,3"
"EG";"58,2"
"LY";"47,0"
"MA";"65,0"
"SD";"82,8"
"TN";"55,7"
"EH";"55,5"
"BW";"91,0"
"LS";"91,0"
"NA";"77,4"
"ZA";"52,1"
"SZ";"89,5"
"BJ";"82,4"
"BF";"94,1"
"CV";"80,1"
"CI";"71,1"
"GM";"79,4"
"GH";"70,8"
"GN";"83,4"
"GW";"84,7"
"LR";"73,1"
"ML";"85,3"
"MR";"84,4"
"NE";"90,7"
"NG";"81,9"
"SH";"54,0"
"SN";"69,3"
"SL";"75,3"
"TG";"78,4"
"CN";"82,7"
"HK";"12,0"
"MO";"2,8"
"TW";"63,0"
"KP";"45,3"
"JP";"27,3"
"MN";"54,2"
"KR";"57,7"
"KZ";"49,3"
"KG";"62,4"
"TJ";"63,4"
"TM";"52,3"
"UZ";"62,8"
"AF";"88,0"
"BD";"92,1"
"BT";"93,6"
"IN";"80,0"
"IR";"57,9"
"MV";"87,2"
"NP";"96,0"
"PK";"74,9"
"LK";"82,3"
"BN";"36,6"
"KH";"81,3"
"ID";"82,7"
"LA";"90,0"
"MY";"65,7"
"MM";"76,8"
"PH";"66,5"
"SG";"0,0"
"TH";"78,6"
"TL";"86,8"
"VN";"81,6"
"AM";"39,3"
"AZ";"49,5"
"BH";"16,0"
"CY";"58,7"
"GE";"51,5"
"IQ";"42,8"
"IL";"15,2"
"JO";"43,7"
"KW";"13,6"
"LB";"38,9"
"OM";"68,7"
"QA";"11,4"
"SA";"49,3"
"PS";"44,6"
"SY";"56,3"
"TR";"61,1"
"AE";"20,2"
"YE";"86,4"
"BY";"54,7"
"BG";"46,6"
"CZ";"34,7"
"HU";"39,5"
"PL";"47,3"
"MD";"67,1"
"RO";"59,2"
"RU";"36,7"
"SK";"58,0"
"UA";"44,5"
"DK";"19,8"
"EE";"34,5"
"FO";"71,6"
"FI";"35,5"
"IS";"14,7"
"IE";"47,7"
"IM";"44,4"
"LV";"38,6"
"LT";"49,3"
"NO";"33,8"
"SE";"18,4"
"GB";"23,0"
"AL";"68,1"
"AD";"18,2"
"BA";"71,9"
"HR";"58,8"
"GI";"0,0"
"GR";"35,1"
"VA";"0,0"
"IT";"35,3"
"MT";"10,3"
"ME";"72,2"
"PT";"60,8"
"SM";"37,7"
"RS";"59,3"
"SI";"62,0"
"ES";"33,2"
"MK";"51,8"
"AT";"34,7"
"BE";"6,0"
"FR";"28,5"
"DE";"27,7"
"LI";"81,6"
"LU";"25,1"
"MC";"0,0"
"NL";"38,1"
"CH";"26,0"
"AI";"0,0"
"AG";"66,1"
"AW";"49,4"
"BS";"32,6"
"BB";"62,2"
"VG";"82,8"
"KY";"0,0"
"CU";"39,0"
"CW";"21,2"
"DM";"60,5"
"DO";"58,7"
"GD";"67,7"
"GP";"19,1"
"HT";"79,8"
"JM";"58,1"
"MQ";"36,8"
"MS";"88,5"
"PR";"40,8"
"KN";"65,7"
"LC";"75,8"
"VC";"68,8"
"SX";"0,0"
"TT";"56,0"
"TC";"48,5"
"VI";"29,2"
"BZ";"49,2"
"CR";"60,6"
"SV";"60,5"
"GT";"64,1"
"HN";"70,4"
"MX";"40,2"
"NI";"52,2"
"PA";"52,1"
"AR";"20,7"
"BO";"59,9"
"BR";"43,1"
"CL";"24,1"
"CO";"42,6"
"EC";"60,2"
"FK";"45,5"
"GF";"32,2"
"GY";"70,5"
"PY";"62,8"
"PE";"41,5"
"SR";"54,3"
"UY";"17,4"
"VE";"27,2"
"BM";"0,0"
"CA";"23,9"
"GL";"26,6"
"PM";"11,5"
"US";"26,4"
"AU";"15,8"
"NZ";"18,5"
"FJ";"64,9"
"NC";"48,0"
"PG";"88,9"
"SB";"91,0"
"VU";"87,5"
"FM";"51,9"
"GU";"32,9"
"KI";"74,7"
"MH";"43,9"
"FM";"74,9"
"NR";"0,0"
"MP";"27,4"
"PW";"40,0"
"AS";"29,2"
"CK";"46,3"
"PF";"43,8"
"NU";"79,0"
"WS";"79,4"
"TK";"100,0"
"TO";"79,8"
"TV";"77,2"
"WF";"100,0"
