;populacao_5
"BI";"97,9"
"KM";"86,7"
"DJ";"48,6"
"ER";"89,9"
"ET";"93,4"
"KE";"92,4"
"MG";"89,0"
"MW";"95,5"
"MU";"64,2"
"YT";"82,6"
"MZ";"93,0"
"RE";"66,1"
"RW";"97,4"
"SC";"71,3"
"SO";"82,2"
"SS";"91,3"
"UG";"95,4"
"TZ";"94,6"
"ZM";"81,1"
"ZW";"87,2"
"AO";"89,2"
"CM";"85,5"
"CF";"79,3"
"TD";"93,0"
"CG";"67,7"
"CD";"77,5"
"GQ";"73,9"
"GA";"81,7"
"ST";"83,2"
"DZ";"68,2"
"EG";"61,7"
"LY";"71,8"
"MA";"70,2"
"SD";"88,8"
"TN";"62,1"
"EH";"68,3"
"BW";"96,9"
"LS";"96,0"
"NA";"81,7"
"ZA";"53,2"
"SZ";"95,7"
"BJ";"90,1"
"BF";"95,2"
"CV";"83,1"
"CI";"81,1"
"GM";"87,7"
"GH";"76,2"
"GN";"89,1"
"GW";"86,3"
"LR";"80,7"
"ML";"88,6"
"MR";"92,6"
"NE";"94,1"
"NG";"84,4"
"SH";"51,0"
"SN";"76,4"
"SL";"82,1"
"TG";"89,1"
"CN";"83,3"
"HK";"14,7"
"MO";"4,7"
"TW";"68,1"
"KP";"58,8"
"JP";"35,8"
"MN";"62,3"
"KR";"71,5"
"KZ";"55,3"
"KG";"65,5"
"TJ";"66,4"
"TM";"53,4"
"UZ";"65,8"
"AF";"91,3"
"BD";"94,7"
"BT";"96,2"
"IN";"82,0"
"IR";"65,6"
"MV";"88,8"
"NP";"96,4"
"PK";"77,5"
"LK";"83,4"
"BN";"54,8"
"KH";"89,7"
"ID";"85,2"
"LA";"92,0"
"MY";"72,8"
"MM";"80,4"
"PH";"69,4"
"SG";"0,0"
"TH";"80,2"
"TL";"89,8"
"VN";"85,0"
"AM";"47,9"
"AZ";"47,6"
"BH";"17,7"
"CY";"63,8"
"GE";"56,4"
"IQ";"55,6"
"IL";"22,0"
"JO";"47,6"
"KW";"24,2"
"LB";"56,0"
"OM";"82,5"
"QA";"14,3"
"SA";"67,6"
"PS";"55,3"
"SY";"62,6"
"TR";"67,9"
"AE";"25,6"
"YE";"90,5"
"BY";"66,5"
"BG";"61,2"
"CZ";"39,9"
"HU";"43,7"
"PL";"51,5"
"MD";"75,8"
"RO";"65,1"
"RU";"45,4"
"SK";"66,1"
"UA";"52,5"
"DK";"25,6"
"EE";"41,7"
"FO";"77,9"
"FI";"43,7"
"IS";"19,2"
"IE";"54,6"
"IM";"44,7"
"LV";"46,3"
"LT";"59,6"
"NO";"49,0"
"SE";"26,7"
"GB";"21,6"
"AL";"69,1"
"AD";"39,0"
"BA";"80,3"
"HR";"69,0"
"GI";"0,0"
"GR";"43,6"
"VA";"0,0"
"IT";"40,1"
"MT";"9,9"
"ME";"80,5"
"PT";"64,7"
"SM";"50,0"
"RS";"70,0"
"SI";"70,9"
"ES";"42,7"
"MK";"64,8"
"AT";"35,2"
"BE";"7,5"
"FR";"37,4"
"DE";"28,3"
"LI";"79,7"
"LU";"30,1"
"MC";"0,0"
"NL";"40,0"
"CH";"28,8"
"AI";"0,0"
"AG";"61,0"
"AW";"49,2"
"BS";"39,6"
"BB";"63,2"
"VG";"87,4"
"KY";"0,0"
"CU";"41,4"
"CW";"24,9"
"DM";"62,1"
"DO";"68,9"
"GD";"69,5"
"GP";"38,3"
"HT";"84,0"
"JM";"65,5"
"MQ";"58,6"
"MS";"84,7"
"PR";"54,1"
"KN";"71,7"
"LC";"78,3"
"VC";"73,6"
"SX";"0,0"
"TT";"65,0"
"TC";"52,0"
"VI";"42,1"
"BZ";"46,3"
"CR";"65,7"
"SV";"61,5"
"GT";"68,2"
"HN";"76,7"
"MX";"48,4"
"NI";"60,0"
"PA";"58,2"
"AR";"25,8"
"BO";"62,9"
"BR";"52,9"
"CL";"31,3"
"CO";"52,3"
"EC";"65,5"
"FK";"49,6"
"GF";"35,8"
"GY";"71,0"
"PY";"64,3"
"PE";"52,6"
"SR";"52,7"
"UY";"19,5"
"VE";"37,1"
"BM";"0,0"
"CA";"30,3"
"GL";"40,2"
"PM";"13,0"
"US";"29,6"
"AU";"18,1"
"NZ";"23,5"
"FJ";"69,8"
"NC";"61,2"
"PG";"96,0"
"SB";"94,0"
"VU";"89,4"
"FM";"62,4"
"GU";"48,8"
"KI";"83,1"
"MH";"63,0"
"FM";"77,5"
"NR";"0,0"
"MP";"47,3"
"PW";"42,9"
"AS";"33,4"
"CK";"52,7"
"PF";"56,8"
"NU";"78,5"
"WS";"81,0"
"TK";"100,0"
"TO";"82,1"
"TV";"83,6"
"WF";"100,0"
