;populacao_5
"BI";"95,8"
"KM";"77,2"
"DJ";"28,9"
"ER";"85,8"
"ET";"89,8"
"KE";"84,6"
"MG";"81,9"
"MW";"91,2"
"MU";"57,4"
"YT";"70,4"
"MZ";"87,3"
"RE";"48,3"
"RW";"95,3"
"SC";"50,6"
"SO";"73,5"
"SS";"91,5"
"UG";"92,6"
"TZ";"85,9"
"ZM";"61,2"
"ZW";"78,2"
"AO";"76,8"
"CM";"68,9"
"CF";"66,5"
"TD";"81,4"
"CG";"53,1"
"CD";"73,2"
"GQ";"72,2"
"GA";"47,7"
"ST";"66,9"
"DZ";"57,3"
"EG";"56,2"
"LY";"31,3"
"MA";"59,5"
"SD";"80,3"
"TN";"50,0"
"EH";"27,2"
"BW";"84,5"
"LS";"88,6"
"NA";"75,2"
"ZA";"51,7"
"SZ";"83,9"
"BJ";"73,3"
"BF";"91,8"
"CV";"77,0"
"CI";"63,4"
"GM";"72,4"
"GH";"69,1"
"GN";"77,3"
"GW";"83,2"
"LR";"65,8"
"ML";"82,0"
"MR";"74,0"
"NE";"86,8"
"NG";"78,5"
"SH";"56,2"
"SN";"64,6"
"SL";"70,6"
"TG";"75,7"
"CN";"81,4"
"HK";"8,9"
"MO";"1,6"
"TW";"53,1"
"KP";"43,1"
"JP";"23,9"
"MN";"48,5"
"KR";"45,0"
"KZ";"46,3"
"KG";"61,3"
"TJ";"65,5"
"TM";"52,7"
"UZ";"59,2"
"AF";"84,6"
"BD";"86,3"
"BT";"90,4"
"IN";"77,3"
"IR";"51,1"
"MV";"78,4"
"NP";"94,2"
"PK";"72,3"
"LK";"81,5"
"BN";"35,2"
"KH";"94,0"
"ID";"78,5"
"LA";"87,9"
"MY";"58,8"
"MM";"76,0"
"PH";"63,0"
"SG";"0,0"
"TH";"73,8"
"TL";"83,9"
"VN";"80,8"
"AM";"34,2"
"AZ";"47,3"
"BH";"14,1"
"CY";"43,6"
"GE";"47,8"
"IQ";"35,2"
"IL";"11,8"
"JO";"41,0"
"KW";"6,1"
"LB";"27,6"
"OM";"54,4"
"QA";"10,8"
"SA";"35,6"
"PS";"38,2"
"SY";"53,6"
"TR";"56,6"
"AE";"19,5"
"YE";"83,8"
"BY";"44,6"
"BG";"38,8"
"CZ";"25,8"
"HU";"36,1"
"PL";"42,3"
"MD";"60,4"
"RO";"54,6"
"RU";"30,7"
"SK";"49,4"
"UA";"38,9"
"DK";"16,6"
"EE";"30,5"
"FO";"68,7"
"FI";"29,0"
"IS";"12,0"
"IE";"45,0"
"IM";"48,2"
"LV";"33,3"
"LT";"39,6"
"NO";"29,9"
"SE";"17,0"
"GB";"21,7"
"AL";"66,5"
"AD";"8,7"
"BA";"65,3"
"HR";"53,4"
"GI";"0,0"
"GR";"31,1"
"VA";"0,0"
"IT";"33,6"
"MT";"10,2"
"ME";"64,3"
"PT";"57,6"
"SM";"20,5"
"RS";"54,5"
"SI";"53,1"
"ES";"27,8"
"MK";"47,1"
"AT";"34,6"
"BE";"4,8"
"FR";"26,8"
"DE";"27,2"
"LI";"81,7"
"LU";"20,5"
"MC";"0,0"
"NL";"35,6"
"CH";"25,6"
"AI";"0,0"
"AG";"65,5"
"AW";"49,5"
"BS";"27,5"
"BB";"60,1"
"VG";"78,0"
"KY";"0,0"
"CU";"32,7"
"CW";"18,5"
"DM";"54,1"
"DO";"49,8"
"GD";"67,2"
"GP";"9,8"
"HT";"79,5"
"JM";"53,8"
"MQ";"21,9"
"MS";"87,6"
"PR";"33,8"
"KN";"64,3"
"LC";"73,7"
"VC";"64,7"
"SX";"0,0"
"TT";"48,6"
"TC";"45,4"
"VI";"20,8"
"BZ";"50,5"
"CR";"57,3"
"SV";"56,4"
"GT";"61,6"
"HN";"65,7"
"MX";"34,4"
"NI";"50,0"
"PA";"49,8"
"AR";"17,5"
"BO";"55,6"
"BR";"35,5"
"CL";"19,3"
"CO";"36,9"
"EC";"54,0"
"FK";"41,8"
"GF";"29,6"
"GY";"69,6"
"PY";"58,9"
"PE";"36,0"
"SR";"37,2"
"UY";"15,0"
"VE";"21,5"
"BM";"0,0"
"CA";"24,4"
"GL";"24,3"
"PM";"10,6"
"US";"26,3"
"AU";"14,6"
"NZ";"16,7"
"FJ";"62,4"
"NC";"43,0"
"PG";"87,2"
"SB";"89,8"
"VU";"85,6"
"FM";"39,9"
"GU";"7,3"
"KI";"68,0"
"MH";"41,2"
"FM";"73,7"
"NR";"0,0"
"MP";"14,2"
"PW";"37,7"
"AS";"26,1"
"CK";"46,1"
"PF";"40,9"
"NU";"73,7"
"WS";"78,9"
"TK";"100,0"
"TO";"79,1"
"TV";"71,0"
"WF";"100,0"
