;populacao_5
"BI";"95,7"
"KM";"76,8"
"DJ";"27,9"
"ER";"85,6"
"ET";"89,6"
"KE";"84,4"
"MG";"81,5"
"MW";"91,0"
"MU";"57,7"
"YT";"69,9"
"MZ";"86,8"
"RE";"46,5"
"RW";"95,3"
"SC";"50,6"
"SO";"73,2"
"SS";"91,5"
"UG";"92,5"
"TZ";"85,4"
"ZM";"60,2"
"ZW";"77,6"
"AO";"75,7"
"CM";"68,1"
"CF";"66,1"
"TD";"81,2"
"CG";"52,1"
"CD";"72,9"
"GQ";"72,1"
"GA";"45,3"
"ST";"66,5"
"DZ";"56,5"
"EG";"56,1"
"LY";"29,9"
"MA";"58,8"
"SD";"80,0"
"TN";"49,4"
"EH";"24,3"
"BW";"83,5"
"LS";"88,6"
"NA";"74,9"
"ZA";"51,6"
"SZ";"83,5"
"BJ";"72,7"
"BF";"91,2"
"CV";"76,5"
"CI";"63,2"
"GM";"71,6"
"GH";"68,8"
"GN";"76,4"
"GW";"82,2"
"LR";"64,8"
"ML";"81,5"
"MR";"72,6"
"NE";"86,6"
"NG";"78,0"
"SH";"56,2"
"SN";"64,2"
"SL";"70,2"
"TG";"75,3"
"CN";"80,6"
"HK";"8,5"
"MO";"1,5"
"TW";"51,3"
"KP";"43,1"
"JP";"23,8"
"MN";"47,9"
"KR";"43,3"
"KZ";"45,9"
"KG";"61,4"
"TJ";"65,7"
"TM";"52,9"
"UZ";"59,2"
"AF";"84,0"
"BD";"85,2"
"BT";"89,9"
"IN";"76,9"
"IR";"50,3"
"MV";"77,8"
"NP";"93,9"
"PK";"71,9"
"LK";"81,4"
"BN";"35,1"
"KH";"90,1"
"ID";"77,9"
"LA";"87,6"
"MY";"58,0"
"MM";"76,0"
"PH";"62,5"
"SG";"0,0"
"TH";"73,2"
"TL";"83,5"
"VN";"80,8"
"AM";"34,0"
"AZ";"47,2"
"BH";"13,9"
"CY";"41,4"
"GE";"47,5"
"IQ";"34,5"
"IL";"11,4"
"JO";"40,0"
"KW";"5,2"
"LB";"26,3"
"OM";"52,4"
"QA";"10,6"
"SA";"34,1"
"PS";"37,6"
"SY";"53,3"
"TR";"56,2"
"AE";"19,3"
"YE";"83,5"
"BY";"43,5"
"BG";"37,9"
"CZ";"24,8"
"HU";"35,8"
"PL";"41,9"
"MD";"59,6"
"RO";"53,9"
"RU";"30,3"
"SK";"48,4"
"UA";"38,3"
"DK";"16,3"
"EE";"30,3"
"FO";"68,8"
"FI";"28,3"
"IS";"11,7"
"IE";"44,7"
"IM";"48,2"
"LV";"32,9"
"LT";"38,8"
"NO";"29,5"
"SE";"16,9"
"GB";"21,5"
"AL";"66,2"
"AD";"7,9"
"BA";"64,5"
"HR";"52,7"
"GI";"0,0"
"GR";"30,7"
"VA";"0,0"
"IT";"33,4"
"MT";"10,2"
"ME";"63,2"
"PT";"57,2"
"SM";"18,8"
"RS";"53,9"
"SI";"52,0"
"ES";"27,2"
"MK";"46,5"
"AT";"34,6"
"BE";"4,6"
"FR";"26,7"
"DE";"27,2"
"LI";"81,7"
"LU";"20,0"
"MC";"0,0"
"NL";"35,3"
"CH";"25,5"
"AI";"0,0"
"AG";"65,4"
"AW";"49,5"
"BS";"26,9"
"BB";"59,9"
"VG";"77,3"
"KY";"0,0"
"CU";"31,9"
"CW";"18,2"
"DM";"53,2"
"DO";"48,7"
"GD";"67,1"
"GP";"9,0"
"HT";"79,5"
"JM";"53,3"
"MQ";"20,4"
"MS";"87,5"
"PR";"32,2"
"KN";"64,1"
"LC";"73,5"
"VC";"64,1"
"SX";"0,0"
"TT";"47,7"
"TC";"44,7"
"VI";"19,9"
"BZ";"50,6"
"CR";"56,9"
"SV";"55,9"
"GT";"61,3"
"HN";"65,1"
"MX";"33,7"
"NI";"49,7"
"PA";"49,6"
"AR";"17,1"
"BO";"54,6"
"BR";"34,5"
"CL";"18,8"
"CO";"36,3"
"EC";"53,0"
"FK";"41,3"
"GF";"29,2"
"GY";"69,5"
"PY";"58,3"
"PE";"35,4"
"SR";"35,0"
"UY";"14,6"
"VE";"20,8"
"BM";"0,0"
"CA";"24,3"
"GL";"23,9"
"PM";"10,5"
"US";"26,3"
"AU";"14,5"
"NZ";"16,6"
"FJ";"62,2"
"NC";"42,6"
"PG";"87,0"
"SB";"89,4"
"VU";"85,3"
"FM";"39,5"
"GU";"6,3"
"KI";"67,7"
"MH";"41,7"
"FM";"73,6"
"NR";"0,0"
"MP";"13,2"
"PW";"37,5"
"AS";"25,7"
"CK";"46,2"
"PF";"41,0"
"NU";"73,0"
"WS";"78,8"
"TK";"100,0"
"TO";"78,9"
"TV";"70,2"
"WF";"100,0"
