;indicadoressociais_11
"AF";"58.2"
"AL";"76.5"
"DZ";"73.2"
"AD";"80.6"
"AO";"49.9"
"AG";"75.1"
"AR";"75.3"
"AM";"74.0"
"AU";"81.5"
"AT";"80.2"
"AZ";"70.1"
"BS";"74.4"
"BH";"75.8"
"BD";"69.3"
"BB";"74.6"
"BY";"69.5"
"BE";"79.6"
"BZ";"69.5"
"BJ";"58.3"
"BT";"66.9"
"BO";"65.3"
"BA";"75.6"
"BW";"61.0"
"BR";"72.8"
"BN";"76.9"
"BG";"73.1"
"BF";"56.0"
"BI";"53.9"
"CV";"72.5"
"KH";"65.4"
"CM";"52.9"
"CA";"80.8"
"CF";"46.3"
"TD";"49.0"
"CL";"79.8"
"CN";"74.6"
"CO";"72.9"
"KM";"61.1"
"CG";"57.0"
"CD";"55.8"
"CR";"78.5"
"HR";"76.2"
"CU";"78.7"
"CY";"79.1"
"CZ";"77.0"
"CI";"49.2"
"DK";"78.7"
"DJ";"59.3"
"DM";"77.2"
"DO";"72.3"
"EC";"74.7"
"EG";"70.0"
"SV";"71.3"
"GQ";"54.9"
"ER";"60.3"
"EE";"74.2"
"ET";"59.5"
"FJ";"68.9"
"FI";"79.6"
"FR";"80.9"
"GA";"61.0"
"GM";"58.8"
"GE";"73.8"
"DE";"79.8"
"GH";"60.1"
"GR";"79.9"
"GD";"72.1"
"GT";"70.4"
"GN";"54.8"
"GW";"53.2"
"GY";"65.9"
"HT";"60.4"
"HN";"72.0"
"HK";"82.6"
"HU";"74.0"
"IS";"81.5"
"IN";"65.7"
"ID";"67.8"
"IR";"73.1"
"IQ";"68.2"
"IE";"79.7"
"IL";"80.9"
"IT";"81.6"
"JM";"74.3"
"JP";"82.7"
"JO";"73.1"
"KZ";"66.2"
"KE";"56.8"
"KI";"65.2"
"";"68.7"
"KR";"80.1"
"KW";"73.7"
"KG";"67.3"
"LA";"63.4"
"LV";"71.9"
"LB";"77.8"
"LS";"45.8"
"LR";"58.1"
"LY";"71.7"
"LI";"79.3"
"LT";"71.6"
"LU";"79.7"
"MG";"62.5"
"MW";"53.3"
"MY";"73.9"
"MV";"75.7"
"ML";"55.0"
"MT";"79.6"
"MR";"61.5"
"MU";"73.0"
"MX";"75.8"
"FM";"68.4"
"MD";"68.7"
"MN";"66.5"
"ME";"74.4"
"MA";"71.7"
"MZ";"52.2"
"MM";"64.4"
"NA";"60.3"
"NP";"67.1"
"NL";"80.3"
"NZ";"80.4"
"NI";"73.0"
"NE";"56.3"
"NG";"50.4"
"NO";"80.7"
"OM";"75.2"
"PK";"64.6"
"PW";"70.9"
"";"71.9"
"PA";"76.5"
"PG";"61.6"
"PY";"71.9"
"PE";"73.3"
"PH";"67.5"
"PL";"75.7"
"PT";"78.9"
"QA";"77.0"
"RO";"73.3"
"RU";"67.4"
"RW";"59.5"
"KN";"72.4"
"LC";"74.0"
"VC";"71.9"
"WS";"71.7"
"ST";"65.5"
"SA";"73.4"
"SN";"62.6"
"RS";"73.5"
"SC";"72.4"
"SL";"46.4"
"SG";"81.4"
"SK";"74.9"
"SI";"78.8"
"SB";"66.5"
"SO";"53.4"
"ZA";"52.8"
"SS";"52.6"
"ES";"81.3"
"LK";"74.2"
"SD";"61.2"
"SR";"69.8"
"SZ";"47.4"
"SE";"81.1"
"CH";"81.9"
"SY";"73.6"
"TJ";"67.5"
"TZ";"59.3"
"TH";"73.2"
"MK";"74.5"
"TL";"66.5"
"TG";"56.0"
"TO";"71.9"
"TT";"69.4"
"TN";"74.5"
"TR";"73.6"
"TM";"64.7"
"UG";"54.5"
"UA";"68.3"
"AE";"75.9"
"GB";"79.7"
"US";"78.2"
"UY";"76.3"
"UZ";"67.7"
"VU";"70.2"
"VE";"73.4"
"VN";"74.8"
"YE";"62.2"
"ZM";"54.0"
"ZW";"45.8"
