;indicadoressociais_11
"AF";"60.0"
"AL";"77.6"
"DZ";"74.6"
"AD";"81.2"
"AO";"51.9"
"AG";"75.9"
"AR";"76.1"
"AM";"74.6"
"AU";"82.2"
"AT";"81.2"
"AZ";"70.7"
"BS";"75.2"
"BH";"76.4"
"BD";"71.2"
"BB";"75.5"
"BY";"71.1"
"BE";"80.6"
"BZ";"69.9"
"BJ";"59.4"
"BT";"69.1"
"BO";"67.9"
"BA";"76.3"
"BW";"64.4"
"BR";"74.2"
"BN";"78.5"
"BG";"74.1"
"BF";"58.3"
"BI";"56.3"
"CV";"73.1"
"KH";"67.9"
"CM";"55.1"
"CA";"81.9"
"CF";"49.9"
"TD";"51.2"
"CL";"81.4"
"CN";"75.6"
"CO";"73.9"
"KM";"62.9"
"CG";"61.7"
"CD";"58.3"
"CR";"79.2"
"HR";"77.1"
"CU";"79.3"
"CY";"80.0"
"CZ";"78.4"
"CI";"51.2"
"DK";"80.1"
"DJ";"61.7"
"DM";"77.7"
"DO";"73.3"
"EC";"75.7"
"EG";"70.9"
"SV";"72.8"
"GQ";"57.2"
"ER";"63.3"
"EE";"76.6"
"ET";"63.5"
"FJ";"69.8"
"FI";"80.6"
"FR";"82.0"
"GA";"63.9"
"GM";"60.0"
"GE";"74.7"
"DE";"80.7"
"GH";"61.2"
"GR";"80.7"
"GD";"73.2"
"GT";"71.6"
"GN";"58.2"
"GW";"54.9"
"GY";"66.3"
"HT";"62.4"
"HN";"72.9"
"HK";"83.8"
"HU";"75.0"
"IS";"82.4"
"IN";"67.6"
"ID";"68.7"
"IR";"75.1"
"IQ";"69.2"
"IE";"80.7"
"IL";"82.2"
"IT";"82.9"
"JM";"75.5"
"JP";"83.4"
"JO";"73.9"
"KZ";"69.1"
"KE";"61.0"
"KI";"65.8"
"";"70.0"
"KR";"81.6"
"KW";"74.3"
"KG";"70.2"
"LA";"65.7"
"LV";"73.9"
"LB";"79.0"
"LS";"49.4"
"LR";"60.5"
"LY";"71.6"
"LI";"79.9"
"LT";"73.1"
"LU";"81.4"
"MG";"64.7"
"MW";"61.5"
"MY";"74.6"
"MV";"76.6"
"ML";"57.6"
"MT";"80.4"
"MR";"62.8"
"MU";"74.2"
"MX";"76.6"
"FM";"69.0"
"MD";"71.3"
"MN";"69.0"
"ME";"76.0"
"MA";"73.7"
"MZ";"54.8"
"MM";"65.7"
"NA";"64.5"
"NP";"69.2"
"NL";"81.4"
"NZ";"81.6"
"NI";"74.6"
"NE";"60.8"
"NG";"52.4"
"NO";"81.4"
"OM";"76.5"
"PK";"66.0"
"PW";"72.4"
"";"72.7"
"PA";"77.4"
"PG";"62.4"
"PY";"72.8"
"PE";"74.3"
"PH";"68.1"
"PL";"77.2"
"PT";"80.6"
"QA";"78.0"
"RO";"74.5"
"RU";"69.9"
"RW";"63.6"
"KN";"73.6"
"LC";"74.9"
"VC";"72.8"
"WS";"73.1"
"ST";"66.3"
"SA";"74.1"
"SN";"66.0"
"RS";"74.7"
"SC";"73.0"
"SL";"50.4"
"SG";"82.8"
"SK";"76.1"
"SI";"80.2"
"SB";"67.7"
"SO";"55.0"
"ZA";"56.9"
"SS";"55.2"
"ES";"82.4"
"LK";"74.7"
"SD";"63.2"
"SR";"71.0"
"SZ";"49.0"
"SE";"82.0"
"CH";"82.8"
"SY";"69.9"
"TJ";"69.2"
"TZ";"64.3"
"TH";"74.3"
"MK";"75.2"
"TL";"68.0"
"TG";"59.2"
"TO";"72.7"
"TT";"70.3"
"TN";"74.7"
"TR";"75.0"
"TM";"65.4"
"UG";"57.8"
"UA";"70.7"
"AE";"76.8"
"GB";"80.5"
"US";"78.9"
"UY";"77.0"
"UZ";"69.1"
"VU";"71.6"
"VE";"74.0"
"VN";"75.6"
"YE";"63.6"
"ZM";"59.3"
"ZW";"55.7"
