;indicadoressociais_11
"AF";"57.0"
"AL";"75.9"
"DZ";"72.2"
"AD";"80.2"
"AO";"48.6"
"AG";"74.5"
"AR";"74.8"
"AM";"73.5"
"AU";"80.9"
"AT";"79.5"
"AZ";"69.0"
"BS";"73.8"
"BH";"75.3"
"BD";"68.0"
"BB";"74.2"
"BY";"68.4"
"BE";"78.9"
"BZ";"69.0"
"BJ";"57.1"
"BT";"64.9"
"BO";"63.5"
"BA";"75.2"
"BW";"54.6"
"BR";"71.9"
"BN";"76.2"
"BG";"72.5"
"BF";"53.7"
"BI";"52.7"
"CV";"71.7"
"KH";"63.1"
"CM";"51.9"
"CA";"80.2"
"CF";"44.8"
"TD";"48.0"
"CL";"78.8"
"CN";"73.7"
"CO";"72.3"
"KM";"60.1"
"CG";"53.6"
"CD";"53.7"
"CR";"78.1"
"HR";"75.5"
"CU";"77.9"
"CY";"78.6"
"CZ";"76.1"
"CI";"47.7"
"DK";"77.9"
"DJ";"58.0"
"DM";"76.9"
"DO";"71.6"
"EC";"74.1"
"EG";"69.4"
"SV";"70.4"
"GQ";"53.6"
"ER";"58.6"
"EE";"72.6"
"ET";"56.3"
"FJ";"68.4"
"FI";"78.9"
"FR";"80.1"
"GA";"59.5"
"GM";"57.9"
"GE";"73.2"
"DE";"79.2"
"GH";"58.7"
"GR";"79.4"
"GD";"71.4"
"GT";"69.8"
"GN";"52.6"
"GW";"52.4"
"GY";"65.6"
"HT";"59.2"
"HN";"71.5"
"HK";"81.9"
"HU";"73.3"
"IS";"81.0"
"IN";"64.5"
"ID";"67.2"
"IR";"71.9"
"IQ";"68.4"
"IE";"78.6"
"IL";"80.2"
"IT";"80.8"
"JM";"73.4"
"JP";"82.3"
"JO";"72.6"
"KZ";"65.0"
"KE";"53.6"
"KI";"64.9"
"";"68.5"
"KR";"78.7"
"KW";"73.5"
"KG";"66.4"
"LA";"61.8"
"LV";"71.1"
"LB";"76.8"
"LS";"43.7"
"LR";"55.1"
"LY";"71.4"
"LI";"78.9"
"LT";"71.4"
"LU";"78.9"
"MG";"61.2"
"MW";"48.3"
"MY";"73.6"
"MV";"74.2"
"ML";"52.6"
"MT";"79.0"
"MR";"60.7"
"MU";"72.4"
"MX";"75.3"
"FM";"68.0"
"MD";"67.8"
"MN";"65.1"
"ME";"73.6"
"MA";"70.5"
"MZ";"50.7"
"MM";"63.6"
"NA";"56.0"
"NP";"65.5"
"NL";"79.4"
"NZ";"79.6"
"NI";"71.9"
"NE";"53.9"
"NG";"48.7"
"NO";"79.9"
"OM";"74.2"
"PK";"63.9"
"PW";"69.8"
"";"71.5"
"PA";"75.9"
"PG";"60.6"
"PY";"71.3"
"PE";"72.5"
"PH";"67.2"
"PL";"75.0"
"PT";"78.0"
"QA";"76.6"
"RO";"72.3"
"RU";"65.8"
"RW";"54.9"
"KN";"71.7"
"LC";"73.0"
"VC";"71.2"
"WS";"70.8"
"ST";"64.6"
"SA";"73.1"
"SN";"60.4"
"RS";"72.8"
"SC";"72.3"
"SL";"43.6"
"SG";"80.2"
"SK";"74.2"
"SI";"77.6"
"SB";"65.5"
"SO";"52.4"
"ZA";"51.6"
"SS";"51.2"
"ES";"80.4"
"LK";"73.9"
"SD";"59.8"
"SR";"68.8"
"SZ";"45.9"
"SE";"80.6"
"CH";"81.2"
"SY";"74.3"
"TJ";"65.9"
"TZ";"55.6"
"TH";"72.2"
"MK";"74.1"
"TL";"64.2"
"TG";"54.5"
"TO";"71.5"
"TT";"68.9"
"TN";"74.2"
"TR";"72.5"
"TM";"64.4"
"UG";"51.8"
"UA";"67.5"
"AE";"75.4"
"GB";"79.0"
"US";"77.6"
"UY";"75.8"
"UZ";"67.4"
"VU";"69.2"
"VE";"73.1"
"VN";"74.3"
"YE";"61.5"
"ZM";"49.5"
"ZW";"41.8"
