;populacao_6
"BI";"93,6"
"KM";"89,5"
"DJ";"2,8"
"ER";"11,7"
"ET";"18,8"
"KE";"11,3"
"MG";"7,3"
"MW";"32,5"
"MU";"256,7"
"YT";"43,9"
"MZ";"8,1"
"RE";"107,4"
"RW";"93,8"
"SC";"81,4"
"SO";"3,8"
"SS";"4,3"
"UG";"27,3"
"TZ";"9,1"
"ZM";"3,3"
"ZW";"7,5"
"AO";"3,8"
"CM";"9,4"
"CF";"2,2"
"TD";"2,1"
"CG";"2,5"
"CD";"5,6"
"GQ";"8,3"
"GA";"1,9"
"ST";"61,0"
"DZ";"3,9"
"EG";"21,9"
"LY";"0,7"
"MA";"21,4"
"SD";"3,4"
"TN";"24,3"
"EH";"0,1"
"BW";"0,8"
"LS";"24,9"
"NA";"0,6"
"ZA";"11,8"
"SZ";"16,6"
"BJ";"20,1"
"BF";"16,0"
"CV";"47,5"
"CI";"8,7"
"GM";"27,4"
"GH";"22,8"
"GN";"13,0"
"GW";"19,6"
"LR";"9,9"
"ML";"3,9"
"MR";"0,7"
"NE";"2,1"
"NG";"42,9"
"SH";"12,9"
"SN";"13,5"
"SL";"28,9"
"TG";"26,5"
"CN";"62,0"
"HK";"2.057,2"
"MO";"6.731,6"
"TW";"230,6"
"KP";"83,5"
"JP";"235,0"
"MN";"0,5"
"KR";"203,9"
"KZ";"2,6"
"KG";"9,4"
"TJ";"11,7"
"TM";"2,7"
"UZ";"15,7"
"AF";"12,2"
"BD";"303,4"
"BT";"4,9"
"IN";"130,7"
"IR";"11,0"
"MV";"250,7"
"NP";"61,6"
"PK";"49,9"
"LK";"131,7"
"BN";"10,2"
"KH";"26,4"
"ID";"39,9"
"LA";"7,6"
"MY";"19,6"
"MM";"27,2"
"PH";"66,9"
"SG";"1.599,9"
"TH";"42,7"
"TL";"29,8"
"VN";"83,8"
"AM";"49,8"
"AZ";"37,0"
"BH";"157,4"
"CY";"54,8"
"GE";"51,6"
"IQ";"14,0"
"IL";"67,1"
"JO";"6,5"
"KW";"9,1"
