;populacao_6
"BI";"240,9"
"KM";"276,9"
"DJ";"29,4"
"ER";"31,9"
"ET";"62,8"
"KE";"52,3"
"MG";"25,5"
"MW";"113,5"
"MU";"574,0"
"YT";"372,2"
"MZ";"21,8"
"RE";"284,8"
"RW";"286,2"
"SC";"172,2"
"SO";"13,4"
"SS";"10,0"
"UG";"112,9"
"TZ";"36,6"
"ZM";"13,4"
"ZW";"30,7"
"AO";"12,4"
"CM";"30,7"
"CF";"5,8"
"TD";"6,2"
"CG";"8,9"
"CD";"19,8"
"GQ";"20,2"
"GA";"4,6"
"ST";"139,0"
"DZ";"12,7"
"EG";"67,7"
"LY";"3,0"
"MA";"63,1"
"SD";"14,7"
"TN";"61,1"
"EH";"1,1"
"BW";"3,0"
"LS";"60,3"
"NA";"2,2"
"ZA";"36,6"
"SZ";"59,7"
"BJ";"57,4"
"BF";"40,1"
"CV";"103,6"
"CI";"50,0"
"GM";"114,7"
"GH";"79,3"
"GN";"34,6"
"GW";"42,7"
"LR";"26,5"
"ML";"8,5"
"MR";"2,5"
"NE";"8,3"
"NG";"127,8"
"SH";"13,4"
"SN";"48,9"
"SL";"60,3"
"TG";"86,0"
"CN";"135,0"
"HK";"6.165,6"
"MO";"13.706,9"
"TW";"609,9"
"KP";"187,2"
"JP";"348,7"
"MN";"1,5"
"KR";"479,6"
"KZ";"5,7"
"KG";"25,0"
"TJ";"43,0"
"TM";"9,4"
"UZ";"56,7"
"AF";"28,9"
"BD";"971,4"
"BT";"14,2"
"IN";"341,7"
"IR";"39,2"
"MV";"897,4"
"NP";"159,4"
"PK";"171,6"
"LK";"296,1"
"BN";"60,6"
"KH";"65,7"
"ID";"113,6"
"LA";"22,3"
"MY";"67,3"
"MM";"68,8"
"PH";"250,5"
"SG";"5.330,6"
"TH";"120,6"
"TL";"58,2"
"VN";"253,0"
"AM";"109,2"
"AZ";"96,7"
"BH";"807,5"
"CY";"98,3"
"GE";"69,4"
"IQ";"51,1"
"IL";"266,4"
"JO";"55,5"
"KW";"103,1"
"LB";"304,4"
"OM";"7,3"
"QA";"47,4"
"SA";"9,3"
"PS";"498,3"
"SY";"85,0"
"TR";"79,7"
"AE";"34,0"
"YE";"32,0"
"BY";"49,5"
"BG";"75,0"
"CZ";"133,7"
"HU";"113,6"
"PL";"125,9"
"MD";"129,5"
"RO";"97,6"
"RU";"9,0"
"SK";"112,2"
"UA";"85,9"
"DK";"124,9"
"EE";"33,2"
"FO";"33,4"
"FI";"17,0"
"IS";"2,8"
"IE";"54,4"
"IM";"125,3"
"LV";"39,1"
"LT";"56,7"
"NO";"12,2"
"SE";"21,6"
"GB";"242,0"
"AL";"113,3"
"AD";"136,5"
"BA";"73,5"
"HR";"80,3"
"GI";"3.080,1"
"GR";"85,6"
"VA";"1.775,0"
"IT";"194,3"
"MT";"1.220,6"
"ME";"45,8"
"PT";"112,2"
"SM";"446,7"
"RS";"110,7"
"SI";"98,7"
"ES";"80,8"
"MK";"79,8"
"AT";"97,6"
"BE";"338,1"
"FR";"107,8"
"DE";"233,8"
"LI";"202,2"
"LU";"164,4"
"MC";"21.156,4"
"NL";"467,0"
"CH";"180,1"
"AI";"117,2"
"AG";"181,5"
"AW";"484,9"
"BS";"29,0"
"BB";"623,1"
"VG";"131,5"
"KY";"157,3"
"CU";"104,0"
"CW";"308,3"
"DM";"93,7"
"DO";"171,7"
"GD";"298,0"
"GP";"246,2"
"HT";"299,7"
"JM";"241,1"
"MQ";"358,2"
"MS";"69,4"
"PR";"425,0"
"KN";"170,5"
"LC";"251,1"
"VC";"276,7"
"SX";"922,8"
"TT";"246,1"
"TC";"18,0"
"VI";"310,2"
"BZ";"10,1"
"CR";"73,8"
"SV";"278,9"
"GT";"103,9"
"HN";"55,3"
"MX";"50,8"
"NI";"40,5"
"PA";"39,2"
"AR";"13,2"
"BO";"7,4"
"BR";"20,4"
"CL";"20,0"
"CO";"35,4"
"EC";"49,0"
"FK";"0,2"
"GF";"1,8"
"GY";"3,9"
"PY";"12,8"
"PE";"19,7"
"SR";"3,0"
"UY";"18,8"
"VE";"26,7"
"BM";"1.270,2"
"CA";"3,3"
"GL";"0,1"
"PM";"27,3"
"US";"30,1"
"AU";"2,4"
"NZ";"14,4"
"FJ";"43,8"
"NC";"11,2"
"PG";"11,7"
"SB";"14,0"
"VU";"14,6"
"FM";"154,0"
"GU";"282,0"
"KI";"100,7"
"MH";"288,5"
"FM";"154,6"
"NR";"502,3"
"MP";"142,3"
"PW";"40,3"
"AS";"279,5"
"CK";"76,2"
"PF";"62,4"
"NU";"7,7"
"WS";"61,1"
"TK";"157,5"
"TO";"134,9"
"TV";"310,2"
"WF";"102,5"
"BI";"1.295,4"
"KM";"916,2"
"DJ";"58,3"
"ER";"112,5"
"ET";"217,9"
"KE";"197,8"
"MG";"114,4"
"MW";"553,7"
"MU";"566,1"
"YT";"1.556,9"
"MZ";"109,8"
"RE";"402,4"
"RW";"1.008,2"
"SC";"199,8"
"SO";"75,1"
"SS";"50,5"
"UG";"682,6"
"TZ";"203,3"
"ZM";"72,4"
"ZW";"88,3"
"AO";"80,6"
"CM";"130,6"
"CF";"17,0"
"TD";"33,4"
"CG";"42,9"
"CD";"111,0"
"GQ";"124,0"
"GA";"15,7"
"ST";"469,0"
"DZ";"25,6"
"EG";"171,4"
"LY";"4,6"
"MA";"105,0"
"SD";"55,3"
"TN";"90,5"
"EH";"4,2"
"BW";"6,5"
"LS";"116,5"
"NA";"6,0"
"ZA";"62,6"
"SZ";"132,8"
"BJ";"264,0"
"BF";"198,7"
"CV";"189,6"
"CI";"204,3"
"GM";"544,8"
"GH";"262,7"
"GN";"135,3"
"GW";"153,8"
"LR";"125,8"
"ML";"45,8"
"MR";"10,6"
"NE";"77,3"
"NG";"568,4"
"SH";"10,4"
"SN";"220,6"
"SL";"203,3"
"TG";"338,7"
"CN";"134,7"
"HK";"7.881,9"
"MO";"31.390,3"
"TW";"594,7"
"KP";"217,1"
"JP";"276,6"
"MN";"2,8"
"KR";"482,1"
"KZ";"8,9"
"KG";"44,6"
"TJ";"116,0"
"TM";"17,6"
"UZ";"97,5"
"AF";"105,0"
"BD";"1.552,8"
"BT";"26,1"
"IN";"564,3"
"IR";"55,7"
"MV";"1.950,6"
"NP";"252,5"
"PK";"433,2"
"LK";"310,6"
"BN";"102,1"
"KH";"131,0"
"ID";"179,3"
"LA";"40,5"
"MY";"132,3"
"MM";"94,6"
"PH";"546,8"
"SG";"9.103,2"
"TH";"117,8"
"TL";"194,5"
"VN";"372,7"
"AM";"87,3"
"AZ";"130,4"
"BH";"3.184,3"
"CY";"151,5"
"GE";"45,1"
"IQ";"233,8"
"IL";"650,8"
"JO";"176,4"
"KW";"329,4"
"LB";"521,4"
"OM";"22,9"
"QA";"343,2"
"SA";"21,5"
"PS";"1.918,1"
"SY";"201,3"
"TR";"124,8"
"AE";"167,7"
"YE";"100,3"
"BY";"40,5"
"BG";"44,7"
"CZ";"125,1"
"HU";"84,9"
"PL";"95,4"
"MD";"87,8"
"RO";"65,1"
"RU";"7,9"
"SK";"96,4"
"UA";"57,8"
"DK";"152,6"
"EE";"25,1"
"FO";"40,1"
"FI";"19,6"
"IS";"3,9"
"IE";"86,9"
"IM";"175,5"
"LV";"22,3"
"LT";"35,7"
"NO";"19,9"
"SE";"29,7"
"GB";"319,7"
"AL";"88,1"
"AD";"152,9"
"BA";"55,3"
"HR";"56,7"
"GI";"3.729,6"
"GR";"70,8"
"VA";"1.850,0"
"IT";"176,7"
"MT";"1.264,9"
"ME";"41,2"
"PT";"89,5"
"SM";"564,7"
"RS";"78,6"
"SI";"91,1"
"ES";"83,3"
"MK";"71,6"
"AT";"105,0"
"BE";"416,9"
"FR";"130,4"
"DE";"218,9"
"LI";"273,2"
"LU";"332,3"
"MC";"32.961,1"
"NL";"510,0"
"CH";"255,7"
"AI";"165,5"
"AG";"288,4"
"AW";"576,6"
"BS";"48,2"
"BB";"632,0"
"VG";"250,3"
"KY";"359,9"
"CU";"93,7"
"CW";"416,3"
"DM";"97,6"
"DO";"277,8"
"GD";"300,0"
"GP";"235,4"
"HT";"518,3"
"JM";"224,0"
"MQ";"308,9"
"MS";"52,2"
"PR";"335,3"
"KN";"239,8"
"LC";"281,2"
"VC";"264,0"
"SX";"1.626,7"
"TT";"234,9"
"TC";"52,4"
"VI";"226,6"
"BZ";"28,3"
"CR";"112,5"
"SV";"330,7"
"GT";"277,9"
"HN";"124,9"
"MX";"86,1"
"NI";"66,7"
"PA";"83,7"
"AR";"21,0"
"BO";"15,8"
"BR";"27,2"
"CL";"27,8"
"CO";"48,1"
"EC";"97,8"
"FK";"0,2"
"GF";"7,8"
"GY";"4,0"
"PY";"23,2"
"PE";"33,6"
"SR";"4,1"
"UY";"20,7"
"VE";"48,8"
"BM";"986,8"
"CA";"5,2"
"GL";"0,1"
"PM";"32,3"
"US";"44,7"
"AU";"4,7"
"NZ";"22,4"
"FJ";"53,6"
"NC";"22,1"
"PG";"34,8"
"SB";"42,3"
"VU";"44,7"
"FM";"214,2"
"GU";"357,8"
"KI";"246,8"
"MH";"379,9"
"FM";"186,6"
"NR";"543,1"
"MP";"102,9"
"PW";"62,4"
"AS";"271,4"
"CK";"74,0"
"PF";"88,7"
"NU";"7,0"
"WS";"90,4"
"TK";"161,1"
"TO";"205,8"
"TV";"526,2"
"WF";"75,6"
"BI";"1.482,8"
"KM";"1.072,1"
"DJ";"68,9"
"ER";"132,0"
"ET";"256,7"
"KE";"233,1"
"MG";"134,5"
"MW";"648,6"
"MU";"682,8"
"YT";"1.816,9"
"MZ";"126,4"
"RE";"479,2"
"RW";"1.186,0"
"SC";"240,5"
"SO";"86,1"
"SS";"58,6"
"UG";"790,8"
"TZ";"236,0"
"ZM";"83,7"
"ZW";"105,2"
"AO";"92,3"
"CM";"151,1"
"CF";"19,9"
"TD";"38,3"
"CG";"49,9"
"CD";"127,6"
"GQ";"144,0"
"GA";"18,4"
"ST";"549,4"
"DZ";"30,0"
"EG";"204,0"
"LY";"5,5"
"MA";"124,5"
"SD";"63,7"
"TN";"107,2"
"EH";"4,8"
"BW";"7,7"
"LS";"142,0"
"NA";"7,2"
"ZA";"75,6"
"SZ";"161,3"
"BJ";"305,4"
"BF";"229,8"
"CV";"229,5"
"CI";"237,7"
"GM";"626,3"
"GH";"307,5"
"GN";"157,3"
"GW";"179,4"
"LR";"147,2"
"ML";"52,8"
"MR";"12,2"
"NE";"87,1"
"NG";"651,8"
"SH";"12,4"
"SN";"254,5"
"SL";"241,1"
"TG";"396,8"
"CN";"159,2"
"HK";"9.155,5"
"MO";"36.125,5"
"TW";"697,9"
"KP";"260,1"
"JP";"321,8"
"MN";"3,3"
"KR";"561,7"
"KZ";"10,6"
"KG";"53,4"
"TJ";"137,9"
"TM";"21,0"
"UZ";"117,4"
"AF";"124,2"
"BD";"1.891,0"
"BT";"31,3"
"IN";"680,0"
"IR";"66,5"
"MV";"2.280,5"
"NP";"309,5"
"PK";"513,6"
"LK";"375,6"
"BN";"120,7"
"KH";"156,3"
"ID";"216,3"
"LA";"49,2"
"MY";"156,7"
"MM";"114,5"
"PH";"653,7"
"SG";"10.511,7"
"TH";"140,8"
"TL";"226,7"
"VN";"440,9"
"AM";"105,5"
"AZ";"157,0"
"BH";"3.670,1"
"CY";"177,4"
"GE";"54,6"
"IQ";"273,5"
"IL";"751,0"
"JO";"208,2"
"KW";"386,3"
"LB";"631,3"
"OM";"26,2"
"QA";"384,7"
"SA";"25,1"
"PS";"2.247,6"
"SY";"237,0"
"TR";"148,4"
"AE";"190,2"
"YE";"118,8"
"BY";"48,2"
"BG";"53,4"
"CZ";"146,5"
"HU";"100,9"
"PL";"113,6"
"MD";"107,3"
"RO";"77,7"
"RU";"9,4"
"SK";"114,4"
"UA";"69,4"
"DK";"178,5"
"EE";"29,7"
"FO";"46,9"
"FI";"22,9"
"IS";"4,6"
"IE";"101,0"
"IM";"203,7"
"LV";"26,6"
"LT";"42,8"
"NO";"23,0"
"SE";"34,5"
