;populacao_6
"BI";"134,6"
"KM";"123,6"
"DJ";"6,9"
"ER";"17,9"
"ET";"28,4"
"KE";"19,8"
"MG";"11,3"
"MW";"48,8"
"MU";"407,1"
"YT";"98,6"
"MZ";"11,7"
"RE";"184,8"
"RW";"152,2"
"SC";"113,8"
"SO";"5,5"
"SS";"6,0"
"UG";"47,3"
"TZ";"15,4"
"ZM";"5,6"
"ZW";"13,4"
"AO";"5,4"
"CM";"13,8"
"CF";"2,9"
"TD";"2,9"
"CG";"4,0"
"CD";"8,8"
"GQ";"10,9"
"GA";"2,3"
"ST";"77,4"
"DZ";"6,1"
"EG";"35,2"
"LY";"1,2"
"MA";"35,9"
"SD";"5,8"
"TN";"32,6"
"EH";"0,3"
"BW";"1,2"
"LS";"34,0"
"NA";"1,0"
"ZA";"18,8"
"SZ";"25,9"
"BJ";"25,8"
"BF";"20,6"
"CV";"67,1"
"CI";"16,5"
"GM";"44,2"
"GH";"37,8"
"GN";"17,2"
"GW";"25,3"
"LR";"14,7"
"ML";"4,9"
"MR";"1,1"
"NE";"3,6"
"NG";"61,5"
"SH";"12,5"
"SN";"22,1"
"SL";"37,3"
"TG";"38,9"
"CN";"87,9"
"HK";"3.688,7"
"MO";"8.234,0"
"TW";"414,9"
"KP";"119,7"
"JP";"287,8"
"MN";"0,8"
"KR";"331,3"
"KZ";"4,9"
"KG";"15,5"
"TJ";"20,9"
"TM";"4,7"
"UZ";"28,5"
"AF";"17,0"
"BD";"499,7"
"BT";"7,8"
"IN";"186,2"
"IR";"17,5"
"MV";"385,9"
"NP";"83,7"
"PK";"75,4"
"LK";"199,1"
"BN";"24,6"
"KH";"39,6"
"ID";"63,4"
"LA";"11,7"
"MY";"32,9"
"MM";"40,4"
"PH";"120,1"
"SG";"2.960,4"
"TH";"72,2"
"TL";"40,7"
"VN";"140,0"
"AM";"88,7"
"AZ";"62,7"
"BH";"279,7"
"CY";"66,4"
"GE";"67,8"
"IQ";"22,8"
"IL";"131,7"
"JO";"19,4"
"KW";"41,9"
"LB";"224,6"
"OM";"2,3"
"QA";"9,4"
"SA";"2,7"
"PS";"186,8"
"SY";"34,6"
"TR";"45,3"
"AE";"2,8"
"YE";"11,7"
"BY";"44,2"
"BG";"78,4"
"CZ";"127,1"
"HU";"114,5"
"PL";"106,6"
"MD";"109,4"
"RO";"89,3"
"RU";"8,0"
"SK";"94,4"
"UA";"81,3"
"DK";"116,2"
"EE";"32,1"
"FO";"28,0"
"FI";"15,2"
"IS";"2,0"
"IE";"42,8"
"IM";"97,2"
"LV";"38,2"
"LT";"50,1"
"NO";"10,6"
"SE";"19,6"
"GB";"230,0"
"AL";"78,5"
"AD";"51,7"
"BA";"73,7"
"HR";"79,0"
"GI";"2.856,0"
"GR";"67,2"
"VA";"1.463,6"
"IT";"182,2"
"MT";"1.000,3"
"ME";"38,6"
"PT";"95,0"
"SM";"319,0"
"RS";"92,8"
"SI";"82,9"
"ES";"68,1"
"MK";"68,2"
"AT";"91,2"
"BE";"318,1"
"FR";"92,9"
"DE";"225,4"
"LI";"132,9"
"LU";"131,2"
"MC";"15.761,1"
"NL";"385,6"
"CH";"156,1"
"AI";"71,1"
"AG";"152,5"
"AW";"328,1"
"BS";"16,9"
"BB";"555,5"
"VG";"65,4"
"KY";"38,1"
"CU";"81,9"
"CW";"323,5"
"DM";"94,8"
"DO";"93,2"
"GD";"277,7"
"GP";"189,0"
"HT";"170,9"
"JM";"173,2"
"MQ";"306,6"
"MS";"116,3"
"PR";"305,5"
"KN";"172,6"
"LC";"170,8"
"VC";"231,9"
"SX";"201,9"
"TT";"184,4"
"TC";"5,9"
"VI";"184,9"
"BZ";"5,4"
"CR";"36,2"
"SV";"177,1"
"GT";"52,5"
"HN";"24,3"
"MX";"26,8"
"NI";"19,9"
"PA";"20,4"
"AR";"8,8"
"BO";"4,2"
"BR";"11,4"
"CL";"12,9"
"CO";"19,9"
"EC";"24,5"
"FK";"0,2"
"GF";"0,6"
"GY";"3,6"
"PY";"6,2"
"PE";"10,4"
"SR";"2,4"
"UY";"16,1"
"VE";"13,1"
"BM";"1.045,7"
"CA";"2,4"
"GL";"0,1"
"PM";"23,7"
"US";"22,9"
"AU";"1,7"
"NZ";"10,7"
"FJ";"28,5"
"NC";"5,8"
"PG";"5,6"
"SB";"5,7"
"VU";"7,0"
"FM";"78,2"
"GU";"155,3"
"KI";"63,2"
"MH";"113,3"
"FM";"87,8"
"NR";"324,8"
"MP";"28,5"
"PW";"25,0"
"AS";"136,5"
"CK";"89,2"
"PF";"30,2"
"NU";"19,8"
"WS";"50,6"
"TK";"162,1"
"TO";"117,2"
"TV";"243,4"
"WF";"63,2"
"BI";"699,8"
"KM";"623,9"
"DJ";"51,3"
"ER";"73,5"
"ET";"153,0"
