;populacao_6
"BI";"138,0"
"KM";"128,6"
"DJ";"7,7"
"ER";"18,9"
"ET";"30,1"
"KE";"21,2"
"MG";"11,9"
"MW";"51,5"
"MU";"419,9"
"YT";"107,2"
"MZ";"12,2"
"RE";"190,2"
"RW";"161,5"
"SC";"119,8"
"SO";"5,5"
"SS";"6,3"
"UG";"50,0"
"TZ";"16,4"
"ZM";"6,0"
"ZW";"14,3"
"AO";"5,7"
"CM";"14,5"
"CF";"3,1"
"TD";"3,0"
"CG";"4,3"
"CD";"9,3"
"GQ";"10,4"
"GA";"2,4"
"ST";"80,8"
"DZ";"6,5"
"EG";"36,8"
"LY";"1,3"
"MA";"37,4"
"SD";"6,2"
"TN";"34,0"
"EH";"0,3"
"BW";"1,3"
"LS";"35,5"
"NA";"1,0"
"ZA";"19,9"
"SZ";"27,5"
"BJ";"27,0"
"BF";"21,3"
"CV";"67,9"
"CI";"18,0"
"GM";"46,9"
"GH";"39,9"
"GN";"17,5"
"GW";"26,4"
"LR";"15,5"
"ML";"5,0"
"MR";"1,2"
"NE";"3,8"
"NG";"64,4"
"SH";"12,9"
"SN";"23,5"
"SL";"38,8"
"TG";"41,3"
"CN";"92,2"
"HK";"3.807,9"
"MO";"8.320,0"
"TW";"433,6"
"KP";"126,3"
"JP";"296,2"
"MN";"0,9"
"KR";"344,7"
"KZ";"5,0"
"KG";"16,2"
"TJ";"22,2"
"TM";"5,0"
"UZ";"30,2"
"AF";"18,0"
"BD";"519,3"
"BT";"8,3"
"IN";"194,9"
"IR";"18,5"
"MV";"411,5"
"NP";"87,2"
"PK";"79,6"
"LK";"207,3"
"BN";"27,0"
"KH";"41,4"
"ID";"66,8"
"LA";"12,3"
"MY";"34,5"
"MM";"42,4"
"PH";"127,2"
"SG";"3.072,2"
"TH";"76,5"
"TL";"42,9"
"VN";"146,9"
"AM";"93,1"
"AZ";"65,2"
"BH";"301,5"
"CY";"68,0"
"GE";"69,0"
"IQ";"24,4"
"IL";"140,2"
"JO";"21,2"
"KW";"48,0"
"LB";"236,2"
"OM";"2,5"
"QA";"11,2"
"SA";"3,0"
"PS";"196,0"
"SY";"37,0"
"TR";"47,5"
"AE";"4,0"
"YE";"12,1"
"BY";"45,0"
"BG";"79,3"
"CZ";"128,1"
"HU";"115,2"
"PL";"108,2"
"MD";"112,6"
"RO";"91,3"
"RU";"8,0"
"SK";"96,0"
"UA";"82,5"
"DK";"117,6"
"EE";"32,7"
"FO";"28,7"
"FI";"15,3"
"IS";"2,1"
"IE";"44,0"
"IM";"100,3"
"LV";"38,9"
"LT";"51,1"
"NO";"10,8"
"SE";"19,8"
"GB";"231,3"
"AL";"82,3"
"AD";"57,2"
"BA";"75,5"
"HR";"79,6"
"GI";"2.910,4"
"GR";"68,0"
"VA";"1.493,2"
"IT";"184,7"
"MT";"1.001,0"
"ME";"39,4"
"PT";"96,5"
"SM";"323,3"
"RS";"94,5"
"SI";"84,2"
"ES";"69,7"
"MK";"69,6"
"AT";"92,0"
"BE";"320,1"
"FR";"94,5"
"DE";"226,4"
"LI";"138,4"
"LU";"133,2"
"MC";"16.141,6"
"NL";"394,2"
"CH";"158,7"
"AI";"72,2"
"AG";"157,2"
"AW";"332,4"
"BS";"17,8"
"BB";"561,5"
"VG";"67,5"
"KY";"42,2"
"CU";"84,8"
"CW";"331,4"
"DM";"95,7"
"DO";"98,5"
"GD";"276,3"
"GP";"191,6"
"HT";"176,9"
"JM";"178,7"
"MQ";"308,8"
"MS";"116,6"
"PR";"314,2"
"KN";"170,5"
"LC";"174,5"
"VC";"237,1"
"SX";"232,2"
"TT";"188,8"
"TC";"6,2"
"VI";"209,4"
"BZ";"5,6"
"CR";"38,1"
"SV";"186,4"
"GT";"55,5"
"HN";"25,8"
"MX";"28,5"
"NI";"21,2"
"PA";"21,6"
"AR";"9,1"
"BO";"4,3"
"BR";"12,0"
"CL";"13,4"
"CO";"20,9"
"EC";"25,9"
"FK";"0,2"
"GF";"0,6"
"GY";"3,7"
"PY";"6,5"
"PE";"11,0"
"SR";"2,4"
"UY";"16,1"
"VE";"13,9"
"BM";"1.068,6"
"CA";"2,4"
"GL";"0,1"
"PM";"24,5"
"US";"23,3"
"AU";"1,7"
"NZ";"11,1"
"FJ";"29,7"
"NC";"6,3"
"PG";"5,9"
"SB";"6,2"
"VU";"7,5"
"FM";"81,3"
"GU";"162,2"
"KI";"65,2"
"MH";"124,1"
"FM";"89,0"
"NR";"337,2"
"MP";"30,5"
"PW";"25,8"
"AS";"142,5"
"CK";"89,3"
"PF";"32,3"
"NU";"18,2"
"WS";"52,1"
"TK";"157,3"
"TO";"119,9"
"TV";"248,6"
"WF";"62,7"
"BI";"736,2"
"KM";"645,5"
"DJ";"52,2"
"ER";"76,4"
"ET";"158,3"
"KE";"135,2"
"MG";"71,6"
"MW";"335,0"
"MU";"629,8"
"YT";"1.059,1"
"MZ";"64,5"
"RE";"395,5"
"RW";"735,9"
"SC";"213,6"
"SO";"41,5"
"SS";"32,7"
"UG";"387,4"
"TZ";"114,1"
"ZM";"40,3"
"ZW";"63,0"
"AO";"43,8"
"CM";"81,5"
"CF";"11,4"
"TD";"20,3"
"CG";"25,4"
"CD";"64,2"
"GQ";"78,5"
"GA";"11,3"
"ST";"319,8"
"DZ";"21,8"
"EG";"132,4"
"LY";"4,4"
"MA";"96,3"
"SD";"36,0"
"TN";"85,4"
"EH";"3,1"
"BW";"5,4"
"LS";"92,6"
"NA";"4,4"
"ZA";"55,9"
"SZ";"105,7"
"BJ";"163,0"
"BF";"119,1"
"CV";"167,9"
"CI";"123,1"
"GM";"349,8"
"GH";"185,1"
"GN";"84,2"
"GW";"101,9"
"LR";"78,8"
"ML";"26,7"
"MR";"6,8"
"NE";"35,5"
"NG";"341,9"
"SH";"11,1"
"SN";"135,1"
"SL";"151,1"
"TG";"223,2"
"CN";"152,1"
"HK";"7.773,6"
"MO";"26.671,9"
"TW";"678,3"
"KP";"224,4"
"JP";"321,5"
"MN";"2,4"
"KR";"542,1"
"KZ";"7,9"
"KG";"38,7"
"TJ";"88,3"
"TM";"15,3"
"UZ";"90,6"
"AF";"80,5"
"BD";"1.487,5"
"BT";"25,0"
"IN";"532,1"
"IR";"55,9"
"MV";"1.789,4"
"NP";"241,4"
"PK";"347,3"
"LK";"342,4"
"BN";"97,3"
"KH";"113,8"
"ID";"170,0"
"LA";"37,0"
"MY";"118,5"
"MM";"93,2"
"PH";"454,3"
"SG";"9.314,0"
"TH";"134,9"
"TL";"131,2"
"VN";"354,5"
"AM";"100,0"
"AZ";"132,1"
"BH";"2.839,0"
"CY";"143,4"
"GE";"52,2"
"IQ";"144,0"
"IL";"503,2"
"JO";"137,1"
"KW";"291,8"
"LB";"523,5"
"OM";"20,1"
"QA";"298,0"
"SA";"19,5"
"PS";"1.289,5"
"SY";"161,6"
"TR";"119,3"
"AE";"142,0"
"YE";"78,0"
"BY";"44,0"
"BG";"55,7"
"CZ";"133,9"
"HU";"98,4"
"PL";"115,2"
"MD";"111,6"
"RO";"77,2"
"RU";"8,4"
"SK";"109,4"
"UA";"68,0"
"DK";"144,9"
"EE";"28,6"
"FO";"38,4"
"FI";"19,1"
"IS";"3,8"
"IE";"78,9"
"IM";"164,1"
"LV";"26,7"
"LT";"41,6"
"NO";"17,2"
"SE";"26,9"
"GB";"299,2"
"AL";"104,9"
"AD";"167,1"
"BA";"64,8"
"HR";"67,0"
"GI";"3.634,7"
"GR";"81,9"
"VA";"1.827,3"
"IT";"194,8"
"MT";"1.358,3"
"ME";"45,8"
"PT";"105,0"
"SM";"582,4"
"RS";"92,1"
"SI";"100,5"
"ES";"91,7"
"MK";"80,8"
"AT";"108,9"
"BE";"403,4"
"FR";"126,4"
"DE";"233,8"
"LI";"262,8"
"LU";"278,0"
"MC";"28.781,9"
"NL";"525,1"
"CH";"240,0"
"AI";"177,6"
"AG";"272,2"
"AW";"610,1"
"BS";"45,6"
"BB";"670,5"
"VG";"243,1"
"KY";"314,1"
"CU";"106,7"
"CW";"397,1"
"DM";"103,8"
"DO";"261,6"
"GD";"330,0"
"GP";"263,7"
"HT";"479,4"
"JM";"266,9"
"MQ";"355,4"
"MS";"54,5"
"PR";"396,7"
"KN";"239,5"
"LC";"306,7"
"VC";"287,7"
"SX";"1.428,2"
"TT";"264,0"
"TC";"46,6"
"VI";"280,7"
"BZ";"22,8"
"CR";"109,7"
"SV";"334,0"
