;populacao_6
"BI";"200,0"
"KM";"208,5"
"DJ";"22,8"
"ER";"29,8"
"ET";"44,9"
"KE";"38,4"
"MG";"18,8"
"MW";"91,6"
"MU";"511,0"
"YT";"226,5"
"MZ";"16,5"
"RE";"235,6"
"RW";"285,0"
"SC";"152,2"
"SO";"11,4"
"SS";"9,4"
"UG";"81,4"
"TZ";"27,0"
"ZM";"10,2"
"ZW";"24,8"
"AO";"9,2"
"CM";"23,3"
"CF";"4,5"
"TD";"4,4"
"CG";"6,8"
"CD";"14,3"
"GQ";"14,3"
"GA";"3,5"
"ST";"114,0"
"DZ";"10,3"
"EG";"54,8"
"LY";"2,4"
"MA";"53,7"
"SD";"10,7"
"TN";"50,7"
"EH";"0,8"
"BW";"2,3"
"LS";"51,1"
"NA";"1,6"
"ZA";"29,7"
"SZ";"46,5"
"BJ";"41,4"
"BF";"30,5"
"CV";"81,8"
"CI";"35,9"
"GM";"83,3"
"GH";"60,9"
"GN";"22,6"
"GW";"34,3"
"LR";"22,5"
"ML";"6,7"
"MR";"1,9"
"NE";"6,0"
"NG";"99,3"
"SH";"14,3"
"SN";"36,9"
"SL";"57,5"
"TG";"65,9"
"CN";"120,7"
"HK";"5.342,6"
"MO";"10.731,7"
"TW";"561,1"
"KP";"163,7"
"JP";"339,0"
"MN";"1,4"
"KR";"432,9"
"KZ";"6,1"
"KG";"22,1"
"TJ";"35,7"
"TM";"7,4"
"UZ";"45,8"
"AF";"17,7"
"BD";"775,7"
"BT";"13,6"
"IN";"280,7"
"IR";"32,6"
"MV";"699,6"
"NP";"124,7"
"PK";"131,6"
"LK";"269,2"
"BN";"46,4"
"KH";"47,8"
"ID";"96,6"
"LA";"17,4"
"MY";"51,8"
"MM";"60,3"
"PH";"197,4"
"SG";"4.109,9"
"TH";"107,5"
"TL";"48,1"
"VN";"210,6"
"AM";"123,1"
"AZ";"84,8"
"BH";"612,1"
"CY";"79,7"
"GE";"77,4"
"IQ";"38,3"
"IL";"198,3"
"JO";"36,6"
"KW";"114,4"
"LB";"260,9"
"OM";"5,4"
"QA";"38,2"
"SA";"7,1"
"PS";"323,2"
"SY";"63,8"
"TR";"67,6"
"AE";"19,8"
"YE";"20,9"
"BY";"50,0"
"BG";"82,3"
"CZ";"133,8"
"HU";"115,3"
"PL";"123,1"
"MD";"131,5"
"RO";"101,7"
"RU";"8,9"
"SK";"109,1"
"UA";"88,6"
"DK";"120,7"
"EE";"36,9"
"FO";"33,8"
"FI";"16,3"
"IS";"2,5"
"IE";"51,8"
"IM";"115,9"
"LV";"42,6"
"LT";"58,4"
"NO";"11,5"
"SE";"20,6"
"GB";"235,0"
"AL";"116,7"
"AD";"107,3"
"BA";"88,4"
"HR";"85,3"
"GI";"2.946,9"
"GR";"78,5"
"VA";"1.736,4"
"IT";"194,1"
"MT";"1.119,9"
"ME";"45,8"
"PT";"108,7"
"SM";"391,1"
"RS";"107,5"
"SI";"98,9"
"ES";"78,5"
"MK";"79,1"
"AT";"92,9"
"BE";"328,9"
"FR";"102,9"
"DE";"224,8"
"LI";"175,6"
"LU";"144,5"
"MC";"19.620,8"
"NL";"438,1"
"CH";"166,3"
"AI";"84,2"
"AG";"152,4"
"AW";"339,3"
"BS";"24,7"
"BB";"601,2"
"VG";"101,8"
"KY";"93,9"
"CU";"97,5"
"CW";"334,1"
"DM";"95,7"
"DO";"142,9"
"GD";"288,4"
"GP";"221,9"
"HT";"247,2"
"JM";"221,0"
"MQ";"331,8"
"MS";"108,9"
"PR";"389,8"
"KN";"157,9"
"LC";"218,9"
"VC";"273,2"
"SX";"739,9"
"TT";"234,9"
"TC";"11,1"
"VI";"298,0"
"BZ";"7,9"
"CR";"57,7"
"SV";"247,1"
"GT";"82,5"
"HN";"41,8"
"MX";"42,2"
"NI";"33,0"
"PA";"31,9"
"AR";"11,6"
"BO";"6,1"
"BR";"17,2"
"CL";"17,2"
"CO";"29,7"
"EC";"39,2"
"FK";"0,2"
"GF";"1,3"
"GY";"3,8"
"PY";"10,1"
"PE";"16,3"
"SR";"2,5"
"UY";"17,5"
"VE";"21,4"
"BM";"1.202,8"
"CA";"3,0"
"GL";"0,1"
"PM";"27,0"
"US";"27,1"
"AU";"2,2"
"NZ";"12,7"
"FJ";"39,6"
"NC";"8,9"
"PG";"9,1"
"SB";"10,5"
"VU";"11,4"
"FM";"123,1"
"GU";"230,9"
"KI";"85,3"
"MH";"244,8"
"FM";"131,5"
"NR";"437,8"
"MP";"80,7"
"PW";"31,5"
"AS";"220,2"
"CK";"75,3"
"PF";"51,8"
"NU";"9,4"
"WS";"57,0"
"TK";"166,5"
"TO";"131,5"
"TV";"296,1"
"WF";"99,0"
"BI";"1.069,3"
"KM";"817,4"
"DJ";"57,1"
"ER";"99,3"
"ET";"197,7"
"KE";"175,0"
"MG";"97,5"
"MW";"468,1"
"MU";"593,3"
"YT";"1.378,4"
"MZ";"91,5"
"RE";"405,4"
"RW";"917,9"
"SC";"208,1"
"SO";"61,1"
"SS";"43,6"
"UG";"563,9"
"TZ";"166,4"
"ZM";"59,0"
"ZW";"79,6"
"AO";"65,3"
"CM";"111,2"
"CF";"14,9"
"TD";"28,3"
"CG";"35,7"
"CD";"92,6"
"GQ";"106,7"
"GA";"14,2"
"ST";"412,9"
"DZ";"24,6"
"EG";"158,5"
"LY";"4,6"
"MA";"103,2"
"SD";"47,8"
"TN";"89,9"
"EH";"3,8"
"BW";"6,2"
"LS";"108,3"
"NA";"5,5"
"ZA";"60,7"
"SZ";"124,1"
"BJ";"224,1"
"BF";"167,3"
"CV";"184,5"
"CI";"171,1"
"GM";"473,4"
"GH";"234,3"
"GN";"115,3"
"GW";"134,2"
"LR";"107,3"
"ML";"38,3"
"MR";"9,1"
"NE";"59,0"
"NG";"477,6"
"SH";"10,7"
"SN";"186,8"
"SL";"185,7"
"TG";"294,7"
"CN";"143,1"
"HK";"7.868,3"
"MO";"29.827,6"
"TW";"632,3"
"KP";"221,6"
"JP";"293,5"
"MN";"2,7"
"KR";"510,9"
"KZ";"8,6"
"KG";"43,0"
"TJ";"106,9"
"TM";"17,0"
"UZ";"96,9"
"AF";"97,6"
"BD";"1.556,8"
"BT";"26,2"
"IN";"561,2"
"IR";"57,4"
"MV";"1.940,1"
"NP";"253,0"
"PK";"407,8"
