;populacao_6
"BI";"156,3"
"KM";"159,8"
"DJ";"14,5"
"ER";"23,0"
"ET";"34,6"
"KE";"27,5"
"MG";"14,6"
"MW";"63,5"
"MU";"469,3"
"YT";"140,7"
"MZ";"14,7"
"RE";"201,0"
"RW";"201,4"
"SC";"141,6"
"SO";"9,5"
"SS";"7,5"
"UG";"61,0"
"TZ";"20,4"
"ZM";"7,7"
"ZW";"17,9"
"AO";"6,9"
"CM";"17,7"
"CF";"3,6"
"TD";"3,5"
"CG";"5,2"
"CD";"11,3"
"GQ";"8,8"
"GA";"2,8"
"ST";"96,5"
"DZ";"7,9"
"EG";"43,2"
"LY";"1,8"
"MA";"43,8"
"SD";"7,9"
"TN";"39,9"
"EH";"0,5"
"BW";"1,7"
"LS";"42,1"
"NA";"1,2"
"ZA";"23,9"
"SZ";"34,0"
"BJ";"32,1"
"BF";"24,4"
"CV";"70,1"
"CI";"25,0"
"GM";"57,8"
"GH";"46,4"
"GN";"18,1"
"GW";"28,2"
"LR";"19,0"
"ML";"5,7"
"MR";"1,5"
"NE";"4,6"
"NG";"78,4"
"SH";"13,6"
"SN";"28,3"
"SL";"45,5"
"TG";"48,6"
"CN";"104,4"
"HK";"4.561,3"
"MO";"7.875,6"
"TW";"492,0"
"KP";"143,1"
"JP";"320,6"
"MN";"1,1"
"KR";"385,9"
"KZ";"5,5"
"KG";"18,5"
"TJ";"27,1"
"TM";"6,0"
"UZ";"36,5"
"AF";"20,4"
"BD";"608,7"
"BT";"10,4"
"IN";"229,0"
"IR";"22,9"
"MV";"511,3"
"NP";"101,6"
"PK";"98,0"
"LK";"235,8"
"BN";"35,6"
"KH";"38,4"
"ID";"79,5"
"LA";"13,9"
"MY";"41,0"
"MM";"49,9"
"PH";"154,7"
"SG";"3.389,5"
"TH";"90,9"
"TL";"40,1"
"VN";"171,5"
"AM";"107,1"
"AZ";"73,2"
"BH";"451,1"
"CY";"73,6"
"GE";"71,8"
"IQ";"30,5"
"IL";"169,7"
"JO";"25,9"
"KW";"72,9"
"LB";"254,4"
"OM";"3,5"
"QA";"17,7"
"SA";"4,3"
"PS";"244,1"
"SY";"47,0"
"TR";"55,9"
"AE";"11,4"
"YE";"14,8"
"BY";"47,2"
"BG";"81,6"
"CZ";"133,5"
"HU";"118,6"
"PL";"115,0"
"MD";"121,0"
"RO";"97,6"
"RU";"8,4"
"SK";"103,0"
"UA";"85,9"
"DK";"120,6"
"EE";"34,6"
"FO";"30,9"
"FI";"15,7"
"IS";"2,3"
"IE";"49,2"
"IM";"110,8"
"LV";"40,4"
"LT";"54,3"
"NO";"11,2"
"SE";"20,2"
"GB";"232,6"
"AL";"95,9"
"AD";"74,1"
"BA";"81,2"
"HR";"81,8"
"GI";"3.017,7"
"GR";"73,9"
"VA";"1.659,1"
"IT";"191,2"
"MT";"1.033,2"
"ME";"42,8"
"PT";"106,1"
"SM";"350,5"
"RS";"101,0"
"SI";"90,1"
"ES";"75,2"
"MK";"75,4"
"AT";"92,4"
"BE";"325,4"
"FR";"98,4"
"DE";"225,1"
"LI";"159,0"
"LU";"140,1"
"MC";"17.714,8"
"NL";"417,2"
"CH";"159,6"
"AI";"74,6"
"AG";"167,1"
"AW";"333,2"
"BS";"20,6"
"BB";"584,1"
"VG";"72,0"
"KY";"64,4"
"CU";"91,9"
"CW";"334,0"
"DM";"99,9"
"DO";"117,5"
"GD";"260,5"
"GP";"194,1"
"HT";"202,0"
"JM";"196,9"
"MQ";"306,5"
"MS";"119,4"
"PR";"354,1"
"KN";"167,1"
"LC";"190,6"
"VC";"255,4"
"SX";"360,3"
"TT";"208,4"
"TC";"7,7"
"VI";"277,6"
"BZ";"6,2"
"CR";"45,6"
"SV";"217,2"
"GT";"66,3"
"HN";"31,9"
"MX";"34,8"
"NI";"26,2"
"PA";"26,0"
"AR";"10,1"
"BO";"5,1"
"BR";"14,2"
"CL";"14,9"
"CO";"24,4"
"EC";"31,3"
"FK";"0,2"
"GF";"0,8"
"GY";"3,9"
"PY";"7,8"
"PE";"13,2"
"SR";"2,3"
"UY";"16,6"
"VE";"16,9"
"BM";"1.132,3"
"CA";"2,7"
"GL";"0,1"
"PM";"26,0"
"US";"24,9"
"AU";"1,9"
"NZ";"11,9"
"FJ";"34,0"
"NC";"7,8"
"PG";"7,1"
"SB";"8,0"
"VU";"9,2"
"FM";"93,3"
"GU";"188,6"
"KI";"72,2"
"MH";"163,4"
"FM";"100,8"
"NR";"369,9"
"MP";"34,5"
"PW";"26,4"
"AS";"158,4"
"CK";"75,1"
"PF";"40,2"
"NU";"13,5"
"WS";"54,7"
"TK";"154,3"
"TO";"128,2"
"TV";"265,4"
"WF";"76,6"
"BI";"874,6"
"KM";"721,6"
"DJ";"54,8"
"ER";"86,6"
"ET";"176,3"
"KE";"152,9"
"MG";"82,6"
"MW";"391,7"
"MU";"617,0"
"YT";"1.202,6"
"MZ";"75,9"
"RE";"403,1"
"RW";"820,6"
"SC";"212,7"
"SO";"49,6"
"SS";"37,4"
"UG";"461,5"
"TZ";"135,8"
"ZM";"48,0"
"ZW";"70,5"
"AO";"52,7"
"CM";"94,1"
"CF";"12,9"
"TD";"23,7"
"CG";"29,8"
"CD";"76,3"
"GQ";"90,8"
"GA";"12,6"
"ST";"360,7"
"DZ";"23,1"
"EG";"144,6"
"LY";"4,5"
"MA";"99,9"
"SD";"41,1"
"TN";"87,8"
"EH";"3,4"
"BW";"5,8"
"LS";"99,6"
"NA";"4,9"
"ZA";"58,3"
"SZ";"114,2"
"BJ";"189,0"
"BF";"139,6"
"CV";"176,4"
"CI";"143,1"
"GM";"404,5"
"GH";"206,8"
"GN";"97,5"
"GW";"115,9"
"LR";"91,0"
"ML";"31,7"
"MR";"7,8"
"NE";"44,8"
"NG";"399,0"
"SH";"10,9"
"SN";"157,0"
"SL";"167,0"
"TG";"254,4"
"CN";"149,1"
"HK";"7.836,8"
"MO";"28.120,9"
"TW";"662,7"
"KP";"224,1"
"JP";"308,8"
"MN";"2,5"
"KR";"532,5"
"KZ";"8,2"
"KG";"40,8"
"TJ";"96,9"
"TM";"16,2"
"UZ";"94,2"
"AF";"88,7"
"BD";"1.530,0"
"BT";"25,7"
"IN";"548,6"
"IR";"57,0"
"MV";"1.866,8"
"NP";"248,2"
"PK";"376,2"
"LK";"338,4"
"BN";"100,3"
"KH";"120,2"
"ID";"174,9"
"LA";"38,7"
"MY";"123,4"
"MM";"94,9"
"PH";"484,5"
"SG";"9.414,7"
"TH";"131,8"
"TL";"148,2"
"VN";"363,8"
"AM";"97,5"
"AZ";"133,6"
"BH";"2.973,8"
"CY";"147,3"
"GE";"50,5"
"IQ";"167,0"
"IL";"545,6"
"JO";"150,0"
"KW";"307,1"
"LB";"528,9"
"OM";"21,0"
"QA";"313,2"
"SA";"20,4"
"PS";"1.463,0"
"SY";"175,3"
"TR";"122,5"
"AE";"151,0"
"YE";"85,7"
"BY";"43,0"
"BG";"52,5"
"CZ";"131,7"
"HU";"94,6"
"PL";"110,3"
"MD";"105,6"
"RO";"74,0"
"RU";"8,2"
"SK";"106,1"
"UA";"65,1"
"DK";"147,1"
"EE";"27,8"
"FO";"39,1"
"FI";"19,2"
"IS";"3,8"
"IE";"82,0"
"IM";"168,2"
"LV";"25,4"
"LT";"39,8"
"NO";"18,0"
"SE";"27,6"
"GB";"306,2"
"AL";"101,1"
"AD";"166,7"
"BA";"62,3"
"HR";"64,2"
"GI";"3.676,0"
"GR";"79,8"
"VA";"1.838,6"
"IT";"191,2"
"MT";"1.331,8"
"ME";"44,8"
"PT";"101,7"
"SM";"582,0"
"RS";"88,3"
"SI";"98,5"
"ES";"90,6"
"MK";"78,6"
"AT";"108,5"
"BE";"409,0"
"FR";"128,1"
"DE";"230,8"
