;populacao_7
"AF";"8029"
"AL";"13035"
"DZ";"182625"
"AO";"10460"
"AG";"347"
"AR";"210346"
"AM";"8183"
"AW";"266"
"AU";"150340"
"AT";"30244"
"AZ";"8561"
"BS";"1857"
"BH";"5373"
"BD";"2084523"
"BB";"736"
"BY";"13725"
"BE";"36597"
"BZ";"401"
"BJ";"1323"
"BT";"6612"
"BO";"33106"
"BA";"12924"
"BW";"1840"
"BR";"1575505"
"BN";"1808"
"BG";"5186"
"BF";"1427"
"BI";"2618"
"CV";"1200"
"KH";"22889"
"CM";"18760"
"CA";"183606"
"CF";"2459"
"TD";"1332"
"CL";"172661"
"CN";"3943548"
"HK";"127277"
"MO";"13009"
"TW";"195009"
"CO";"188791"
"KM";"071"
"CG";"6309"
"CR";"43600"
"CI";"1019"
"HR";"14426"
"CU";"78526"
"CW";"1043"
"CY";"8571"
"CZ";"28889"
"KP";"50561"
"CD";"51669"
"DK";"25298"
"DJ";"188"
"DO";"67657"
"EC";"97409"
"EG";"110216"
"SV";"27797"
"GQ";"1695"
"ER";"8875"
"EE";"4015"
"ET";"144501"
"FJ";"829"
"FI";"23240"
"FR";"403361"
"GF";"3637"
"PF";"1439"
"GA";"2685"
"GM";"071"
"GE";"4075"
"DE";"247607"
"GH";"4199"
"GR";"53062"
"GD";"161"
"GP";"5152"
"GU";"1358"
"GT";"73712"
"GN";"4056"
"GW";"161"
"GY";"114"
"HT";"6114"
"HN";"37007"
"HU";"18805"
"IS";"1444"
"IN";"1551693"
"ID";"121458"
"IR";"246846"
"IQ";"24872"
"IE";"15232"
"IL";"72978"
"IT";"307803"
"JM";"9285"
"JP";"957652"
"JO";"15243"
"KZ";"16753"
"KE";"76253"
"KI";"031"
"KW";"2996"
"KG";"4297"
"LA";"5136"
"LV";"2252"
"LB";"45516"
"LS";"949"
"LR";"2226"
"LY";"7281"
"LT";"4820"
"LU";"1407"
"MG";"25342"
"MW";"8731"
"MY";"109335"
"MV";"3824"
"ML";"1189"
"MT";"2852"
"MQ";"3644"
"MR";"212"
"MU";"4187"
"YT";"3311"
"MX";"882584"
"FM";"2047"
"FM";"021"
"MN";"3441"
"ME";"2164"
"MA";"165215"
"MZ";"24569"
"MM";"8924"
"NA";"2087"
"NP";"61150"
"NL";"57673"
"NC";"1708"
"NZ";"13294"
"NI";"54804"
"NE";"2520"
"NG";"10562"
"NO";"20377"
"OM";"42789"
"PK";"35103"
"PA";"34964"
"PG";"2663"
"PY";"12751"
"PE";"188565"
"PH";"73658"
"PL";"122073"
"PT";"38980"
"PR";"28132"
"QA";"15122"
"KR";"593811"
"MD";"3412"
"RE";"8905"
"RO";"35796"
"RU";"125023"
"RW";"16074"
"LC";"1195"
"VC";"174"
"WS";"1014"
"ST";"064"
"SA";"74420"
"SN";"9881"
"RS";"16036"
"SC";"181"
"SL";"112"
"SG";"88986"
"SK";"14343"
"SI";"6356"
"SB";"908"
"SO";"1079"
"ZA";"92683"
"SS";"1504"
"ES";"169091"
"LK";"68354"
"PS";"11382"
"SD";"7782"
"SR";"716"
"SZ";"726"
"SE";"33668"
"CH";"34254"
"SY";"69589"
"TJ";"19587"
"MK";"3167"
"TH";"315991"
"TL";"1229"
"TG";"148"
"TO";"266"
"TT";"1070"
"TN";"37383"
"TR";"358592"
"TM";"2078"
"UG";"28222"
"UA";"42850"
"AE";"40793"
"GB";"301550"
"TZ";"74053"
"US";"904601"
"VI";"531"
"UY";"17317"
"UZ";"46056"
"VU";"568"
"VE";"174779"
"VN";"769615"
"EH";"840"
"YE";"5038"
"ZM";"18841"
"ZW";"17088"
