;populacao_3
"AF";"10162498"
"AL";"1542448"
"DZ";"15585631"
"AS";"28471"
"AD";"32371"
"AO";"8684469"
"AI";"5768"
"AG";"44955"
"AR";"19139680"
"AM";"1618679"
"AW";"48249"
"AU";"9653880"
"AT";"4165467"
"AZ";"4184650"
"BS";"155592"
"BH";"294860"
"BD";"65682265"
"BB";"140669"
"BY";"5241704"
"BE";"5264570"
"BZ";"126639"
"BJ";"3585778"
"BM";"33081"
"BT";"287236"
"BO";"4236325"
"BA";"1918927"
"BW";"889690"
"BR";"89936916"
"VG";"10247"
"BN";"168101"
"BG";"4067720"
"BF";"6073090"
"BI";"3335472"
"CV";"229248"
"KH";"6376734"
"CM";"7857182"
"CA";"15654055"
"KY";"22177"
"CF";"1945757"
"TD";"4346213"
"CL";"7807913"
"CN";"627843795"
"HK";"3433939"
"MO";"228743"
"TW";"10780316"
"CO";"20724521"
"KM";"276169"
"CG";"1659942"
"CK";"8908"
"CR";"1991165"
"CI";"8257516"
"HR";"2286637"
"CU";"5575593"
"CW";"69122"
"CY";"475706"
"CZ";"5274318"
"KP";"11853238"
"CD";"24386503"
"DK";"2706251"
"DJ";"364385"
"DM";"34853"
"DO";"4340307"
"EC";"6410713"
"EG";"35388112"
"SV";"3065125"
"GQ";"307028"
"ER";"1748559"
"EE";"742511"
"ET";"34338064"
"FO";"22936"
"FK";"1483"
"FJ";"400462"
"FI";"2660492"
"FR";"30534604"
"GF";"83237"
"PF";"117207"
"GA";"635204"
"GM";"639799"
"GE";"2459145"
"DE";"41801695"
"GH";"9627489"
"GI";"16115"
"GR";"5626821"
"GL";"26248"
"GD";"51458"
"GP";"221657"
"GU";"76550"
"GT";"6076426"
"GN";"4499928"
"GW";"647590"
"GY";"377482"
"HT";"4399841"
"VA";"412"
"HN";"3364550"
"HU";"5347443"
"IS";"141340"
"IN";"516357537"
"ID";"107105163"
"IR";"33027142"
"IQ";"12011534"
"IE";"1963222"
"IM";"37676"
"IL";"3108702"
"IT";"29593026"
"JM";"1347444"
"JP";"65028389"
"JO";"2504146"
"KZ";"7808318"
"KE";"16269930"
"KI";"43563"
"KW";"873407"
"KG";"2507403"
"LA";"2717762"
"LV";"1275219"
"LB";"1685838"
"LS";"978685"
"LR";"1495425"
"LY";"2620273"
"LI";"17080"
"LT";"1850145"
"LU";"223319"
"MG";"8164825"
"MW";"5928091"
"MY";"11614622"
"MV";"140864"
"ML";"5687911"
"MT";"200215"
"MH";"25489"
"MQ";"207188"
"MR";"1395220"
"MU";"602169"
"YT";"77298"
"MX";"51878239"
"FM";"249956"
"MC";"16636"
"MN";"1212822"
"ME";"310696"
"MS";"2265"
"MA";"14733331"
"MZ";"9660005"
"MM";"23852624"
"NA";"989016"
"NR";"5062"
"NP";"12159280"
"NL";"8082769"
"NC";"107354"
"NZ";"1991290"
"NI";"2578044"
"NE";"5922791"
"NG";"62190152"
"NU";"903"
"MP";"37548"
"NO";"2282000"
"OM";"1014031"
"PK";"68554278"
"PW";"8812"
"PA";"1533127"
"PG";"2811604"
"PY";"2670265"
"PE";"13137630"
"PH";"39565811"
"PL";"19831310"
"PT";"5377601"
"PR";"1972020"
"QA";"216143"
"KR";"23773773"
"MD";"2181924"
"RE";"382836"
"RO";"11237962"
"RU";"77645241"
"RW";"4263328"
"SH";"2492"
"KN";"22921"
"LC";"80884"
"PM";"3157"
"VC";"53564"
"WS";"84194"
"SM";"13999"
"ST";"71298"
"SA";"9674940"
"SN";"5152399"
"RS";"4798115"
"SC";"41483"
"SL";"2399943"
"SG";"2014021"
"SX";"16471"
"SK";"2778971"
"SI";"1017460"
"SB";"206167"
"SO";"4635477"
"ZA";"23622776"
"SS";"3499372"
"ES";"21056842"
"LK";"9498518"
"PS";"1631164"
"SD";"13929665"
"SR";"236872"
"SZ";"556121"
"SE";"4495898"
"CH";"3683274"
"SY";"8269445"
"TJ";"3154787"
"MK";"1019949"
"TH";"32190930"
"TL";"439830"
"TG";"2575683"
"TK";"759"
"TO";"48564"
"TT";"639942"
"TN";"4882926"
"TR";"32583451"
"TM";"2317933"
"TC";"9975"
"TV";"4895"
"UG";"12565900"
"UA";"25885011"
"AE";"1072378"
"GB";"30306032"
"TZ";"17747067"
"US";"144493181"
"VI";"56196"
"UY";"1717559"
"UZ";"12665282"
"VU";"92524"
"VE";"12430444"
"VN";"41173350"
"WF";"7281"
"EH";"160069"
"YE";"9093107"
"ZM";"5470412"
"ZW";"6296887"
