;populacao_3
"AF";"36119215"
"AL";"1009546"
"DZ";"30747258"
"AS";"25145"
"AD";"33875"
"AO";"67585864"
"AI";"6923"
"AG";"64474"
"AR";"29531584"
"AM";"1123687"
"AW";"51140"
"AU";"19541616"
"AT";"4216193"
"AZ";"5113158"
"BS";"241271"
"BH";"966612"
"BD";"96745158"
"BB";"136136"
"BY";"4021213"
"BE";"6405537"
"BZ";"347849"
"BJ";"18471298"
"BM";"23138"
"BT";"469878"
"BO";"9010398"
"BA";"1256680"
"BW";"1927869"
"BR";"108143510"
"VG";"18910"
"BN";"255139"
"BG";"2122453"
"BF";"33795428"
"BI";"21763235"
"CV";"383524"
"KH";"11975844"
"CM";"38266102"
"CA";"24758673"
"KY";"46645"
"CF";"6365188"
"TD";"26129400"
"CL";"9965886"
"CN";"548701052"
"HK";"4256286"
"MO";"506154"
"TW";"9548732"
"CO";"25444392"
"KM";"981773"
"CG";"9372793"
"CK";"8416"
"CR";"2747969"
"CI";"41604818"
"HR";"1428112"
"CU";"4464352"
"CW";"94813"
"CY";"679265"
"CZ";"4564068"
"KP";"12746592"
"CD";"158801854"
"DK";"3319967"
"DJ";"680956"
"DM";"33578"
"DO";"6612386"
"EC";"12412200"
"EG";"92976069"
"SV";"3316634"
"GQ";"2007390"
"ER";"6587234"
"EE";"495286"
"ET";"121066421"
"FO";"28433"
"FK";"1336"
"FJ";"469200"
"FI";"3023844"
"FR";"36730228"
"GF";"376862"
"PF";"155911"
"GA";"2296721"
"GM";"3290099"
"GE";"1443672"
"DE";"36879053"
"GH";"34426220"
"GI";"18530"
"GR";"4111966"
"GL";"24567"
"GD";"43843"
"GP";"194525"
"GU";"93855"
"GT";"15933358"
"GN";"20390670"
"GW";"2605067"
"GY";"350510"
"HT";"7197559"
"VA";"417"
"HN";"7087721"
"HU";"3530413"
"IS";"194553"
"IN";"806335115"
"ID";"162331662"
"IR";"40734649"
"IQ";"62582746"
"IE";"3063707"
"IM";"51190"
"IL";"7718613"
"IT";"24851883"
"JM";"992257"
"JP";"46804845"
"JO";"8313220"
"KZ";"12814172"
"KE";"65165842"
"KI";"113903"
"KW";"2782461"
"KG";"4452429"
"LA";"4566842"
"LV";"641466"
"LB";"2480096"
"LS";"1926752"
"LR";"7359454"
"LY";"3995450"
"LI";"22513"
"LT";"1058739"
"LU";"462944"
"MG";"40991722"
"MW";"32159329"
"MY";"21494050"
"MV";"248709"
"ML";"34800902"
"MT";"186325"
"MH";"36247"
"MQ";"162533"
"MR";"6581743"
"MU";"537353"
"YT";"338677"
"MX";"81507984"
"FM";"346606"
"MC";"27152"
"MN";"2260463"
"ME";"251493"
"MS";"2562"
"MA";"22978165"
"MZ";"55153493"
"MM";"30848361"
"NA";"2781310"
"NR";"5238"
"NP";"17022633"
"NL";"8399178"
"NC";"212558"
"NZ";"3053532"
"NI";"3896637"
"NE";"68820186"
"NG";"321770915"
"NU";"926"
"MP";"21169"
"NO";"3757586"
"OM";"2892997"
"PK";"173743989"
"PW";"14393"
"PA";"3242902"
"PG";"8785110"
"PY";"4585683"
"PE";"21376847"
"PH";"86867813"
"PL";"12779535"
"PT";"3702419"
"PR";"1294261"
"QA";"1387748"
"KR";"21527834"
"MD";"1241098"
"RE";"504995"
"RO";"6778685"
"RU";"64532970"
"RW";"13896115"
"SH";"2004"
"KN";"30208"
"LC";"77799"
"PM";"3760"
"VC";"47121"
"WS";"128540"
"SM";"16881"
"ST";"269209"
"SA";"21478628"
"SN";"26601684"
"RS";"3096697"
"SC";"43793"
"SL";"8132640"
"SG";"3020366"
"SX";"29721"
"SK";"2116387"
"SI";"863145"
"SB";"659089"
"SO";"31067518"
"ZA";"39719469"
"SS";"18507021"
"ES";"19730594"
"LK";"9269972"
"PS";"6643960"
"SD";"59173288"
"SR";"315388"
"SZ";"1251842"
"SE";"6319857"
"CH";"5182719"
"SY";"19386051"
"TJ";"8951789"
"MK";"810789"
"TH";"27536797"
"TL";"1687581"
"TG";"11088399"
"TK";"820"
"TO";"76873"
"TT";"569951"
"TN";"6854407"
"TR";"46848484"
"TM";"4345373"
"TC";"26031"
"TV";"8692"
"UG";"86932200"
"UA";"15675086"
"AE";"5674352"
"GB";"39330405"
"TZ";"117889906"
"US";"213904846"
"VI";"34297"
"UY";"1755048"
"UZ";"20422055"
"VU";"306735"
"VE";"21917525"
"VN";"57072337"
"WF";"5045"
"EH";"599389"
"YE";"27862360"
"ZM";"35761586"
"ZW";"19444513"
