;populacao_3
"AF";"5599705"
"AL";"1068406"
"DZ";"7437120"
"AS";"13850"
"AD";"11811"
"AO";"3552325"
"AI";"3429"
"AG";"35605"
"AR";"12158167"
"AM";"1324775"
"AW";"30402"
"AU";"6509237"
"AT";"4000837"
"AZ";"2711177"
"BS";"87858"
"BH";"100888"
"BD";"32400141"
"BB";"126727"
"BY";"4886065"
"BE";"4928941"
"BZ";"62790"
"BJ";"1544342"
"BM";"27104"
"BT";"151578"
"BO";"2308800"
"BA";"1934796"
"BW";"374679"
"BR";"49046479"
"VG";"4665"
"BN";"65827"
"BG";"4281163"
"BF";"2879394"
"BI";"1802376"
"CV";"143073"
"KH";"3585609"
"CM";"3391423"
"CA";"10875093"
"KY";"4980"
"CF";"948384"
"TD";"1899031"
"CL";"4952634"
"CN";"411604397"
"HK";"1936395"
"MO";"120658"
"TW";"7227690"
"CO";"11357765"
"KM";"117656"
"CG";"707301"
"CK";"10495"
"CR";"935374"
"CI";"2647499"
"HR";"2290061"
"CU";"4362292"
"CW";"73904"
"CY";"313472"
"CZ";"5084455"
"KP";"7790983"
"CD";"10584716"
"DK";"2498167"
"DJ";"85094"
"DM";"36999"
"DO";"2292567"
"EC";"3111317"
"EG";"17706097"
"SV";"1892403"
"GQ";"151919"
"ER";"933361"
"EE";"743850"
"ET";"14691218"
"FO";"18931"
"FK";"995"
"FJ";"261544"
"FI";"2393149"
"FR";"26054831"
"GF";"24016"
"PF";"55729"
"GA";"313528"
"GM";"224813"
"GE";"2517878"
"DE";"41455078"
"GH";"4332213"
"GI";"14989"
"GR";"4426339"
"GL";"22275"
"GD";"49552"
"GP";"164026"
"GU";"38233"
"GT";"2855953"
"GN";"2161270"
"GW";"367989"
"GY";"355455"
"HT";"2434213"
"VA";"326"
"HN";"1404013"
"HU";"5358127"
"IS";"102396"
"IN";"272982762"
"ID";"59122903"
"IR";"14237018"
"IQ";"5035515"
"IE";"1487336"
"IM";"30071"
"IL";"1456835"
"IT";"27650345"
"JM";"972092"
"JP";"53951918"
"JO";"870738"
"KZ";"6903920"
"KE";"5844649"
"KI";"26306"
"KW";"355374"
"KG";"1581231"
"LA";"1398185"
"LV";"1298154"
"LB";"1164206"
"LS";"567227"
"LR";"726975"
"LY";"1077305"
"LI";"10929"
"LT";"1681719"
"LU";"174508"
"MG";"3351348"
"MW";"2428002"
"MY";"5458847"
"MV";"57608"
"ML";"3020676"
"MT";"164918"
"MH";"10456"
"MQ";"166470"
"MR";"594050"
"MU";"420465"
"YT";"18354"
"MX";"26926609"
"FM";"120528"
"MC";"12939"
"MN";"668269"
"ME";"267538"
"MS";"5816"
"MA";"8258876"
"MZ";"4789665"
"MM";"13853085"
"NA";"406820"
"NR";"3313"
"NP";"6154779"
"NL";"6589324"
"NC";"52457"
"NZ";"1437071"
"NI";"1235630"
"NE";"2388809"
"NG";"28640396"
"NU";"2474"
"MP";"6438"
"NO";"1963749"
"OM";"379949"
"PK";"28164005"
"PW";"5725"
"PA";"768287"
"PG";"1265558"
"PY";"1268989"
"PE";"6823852"
"PH";"18204686"
"PL";"16912117"
"PT";"4593531"
"PR";"1400537"
"QA";"42149"
"KR";"16366609"
"MD";"1939829"
"RE";"243557"
"RO";"10569181"
"RU";"71046016"
"RW";"1969373"
"SH";"2480"
"KN";"23589"
"LC";"54659"
"PM";"2776"
"VC";"48114"
"WS";"71365"
"SM";"9570"
"ST";"38051"
"SA";"2984578"
"SN";"2176771"
"RS";"4139698"
"SC";"26731"
"SL";"1407590"
"SG";"1030925"
"SX";"3833"
"SK";"2319628"
"SI";"866734"
"SB";"79050"
"SO";"1757746"
"ZA";"11744688"
"SS";"1872855"
"ES";"17586237"
"LK";"6192285"
"PS";"565525"
"SD";"5308373"
"SR";"186531"
"SZ";"240963"
"SE";"4056012"
"CH";"3181984"
"SY";"3242717"
"TJ";"1539422"
"MK";"856800"
"TH";"18936935"
"TL";"305600"
"TG";"1106983"
"TK";"848"
"TO";"41713"
"TT";"481855"
"TN";"2577816"
"TR";"17976919"
"TM";"1153682"
"TC";"3018"
"TV";"3779"
"UG";"4888377"
"UA";"25836863"
"AE";"97494"
"GB";"28717461"
"TZ";"7135905"
"US";"107373804"
"VI";"34494"
"UY";"1418187"
"UZ";"6401188"
"VU";"41329"
"VE";"5879623"
"VN";"22572003"
"WF";"4480"
"EH";"34612"
"YE";"3204971"
"ZM";"2172456"
"ZW";"2685076"
