;populacao_3
"AF";"11642549"
"AL";"1541164"
"DZ";"16218559"
"AS";"29047"
"AD";"36361"
"AO";"9645611"
"AI";"6244"
"AG";"46093"
"AR";"19783377"
"AM";"1589706"
"AW";"51716"
"AU";"9994714"
"AT";"4223711"
"AZ";"4292702"
"BS";"165214"
"BH";"336655"
"BD";"69276081"
"BB";"141989"
"BY";"5154064"
"BE";"5340455"
"BZ";"137275"
"BJ";"3913010"
"BM";"33436"
"BT";"305604"
"BO";"4471668"
"BA";"1923623"
"BW";"926696"
"BR";"93558763"
"VG";"11006"
"BN";"176532"
"BG";"3975015"
"BF";"6607939"
"BI";"3650061"
"CV";"239665"
"KH";"6723828"
"CM";"8493858"
"CA";"16113539"
"KY";"24169"
"CF";"2056661"
"TD";"4865282"
"CL";"8072977"
"CN";"638549421"
"HK";"3522692"
"MO";"247484"
"TW";"11040085"
"CO";"21619414"
"KM";"296524"
"CG";"1803968"
"CK";"9517"
"CR";"2087273"
"CI";"8758797"
"HR";"2273111"
"CU";"5614818"
"CW";"67997"
"CY";"498404"
"CZ";"5256019"
"KP";"12147876"
"CD";"26693153"
"DK";"2727436"
"DJ";"383382"
"DM";"35229"
"DO";"4548613"
"EC";"6742605"
"EG";"37396374"
"SV";"3130556"
"GQ";"342735"
"ER";"1928977"
"EE";"729446"
"ET";"37400673"
"FO";"23206"
"FK";"1499"
"FJ";"401393"
"FI";"2677747"
"FR";"31020085"
"GF";"98494"
"PF";"122573"
"GA";"682934"
"GM";"704928"
"GE";"2391481"
"DE";"41811699"
"GH";"10474401"
"GI";"16339"
"GR";"5684338"
"GL";"26568"
"GD";"51688"
"GP";"224626"
"GU";"77485"
"GT";"6522089"
"GN";"4748783"
"GW";"690948"
"GY";"375330"
"HT";"4613928"
"VA";"415"
"HN";"3618986"
"HU";"5313616"
"IS";"145259"
"IN";"542479611"
"ID";"111442848"
"IR";"34076676"
"IQ";"13018616"
"IE";"2067372"
"IM";"38623"
"IL";"3278466"
"IT";"30043917"
"JM";"1377691"
"JP";"65357243"
"JO";"2675217"
"KZ";"7978850"
"KE";"17651075"
"KI";"45936"
"KW";"903508"
"KG";"2540854"
"LA";"2853535"
"LV";"1233575"
"LB";"1907407"
"LS";"1000205"
"LR";"1584916"
"LY";"2758634"
"LI";"17555"
"LT";"1807739"
"LU";"229015"
"MG";"8938678"
"MW";"6421365"
"MY";"12290644"
"MV";"148230"
"ML";"6228325"
"MT";"203317"
"MH";"25591"
"MQ";"211186"
"MR";"1519266"
"MU";"613237"
"YT";"87021"
"MX";"53800047"
"FM";"250558"
"MC";"17146"
"MN";"1253720"
"ME";"312738"
"MS";"2338"
"MA";"15263620"
"MZ";"10514232"
"MM";"24590637"
"NA";"1031582"
"NR";"5102"
"NP";"12734811"
"NL";"8212956"
"NC";"113793"
"NZ";"2081594"
"NI";"2687384"
"NE";"6591086"
"NG";"67046454"
"NU";"843"
"MP";"34892"
"NO";"2318562"
"OM";"1072171"
"PK";"73035586"
"PW";"9073"
"PA";"1623703"
"PG";"3029713"
"PY";"2816130"
"PE";"13645018"
"PH";"42124649"
"PL";"19796998"
"PT";"5434320"
"PR";"1962842"
"QA";"259664"
"KR";"24166314"
"MD";"2171665"
"RE";"398075"
"RO";"11059451"
"RU";"76937100"
"RW";"4509686"
"SH";"2163"
"KN";"24221"
"LC";"82878"
"PM";"3159"
"VC";"53755"
"WS";"86073"
"SM";"14587"
"ST";"76448"
"SA";"10354008"
"SN";"5580280"
"RS";"4730165"
"SC";"43935"
"SL";"2756417"
"SG";"2198276"
"SX";"16786"
"SK";"2781263"
"SI";"1020172"
"SB";"223846"
"SO";"5050151"
"ZA";"24569732"
"SS";"3903540"
"ES";"21990139"
"LK";"9797635"
"PS";"1727097"
"SD";"15042801"
"SR";"244943"
"SZ";"565660"
"SE";"4535582"
"CH";"3753528"
"SY";"8723152"
"TJ";"3336724"
"MK";"1028524"
"TH";"33009053"
"TL";"491395"
"TG";"2785854"
"TK";"647"
"TO";"49941"
"TT";"650412"
"TN";"5021656"
"TR";"34024007"
"TM";"2389520"
"TC";"12397"
"TV";"5089"
"UG";"13925022"
"UA";"25295501"
"AE";"1258639"
"GB";"30594000"
"TZ";"19373113"
"US";"148227195"
"VI";"55836"
"UY";"1718845"
"UZ";"13161292"
"VU";"99940"
"VE";"13141213"
"VN";"42396982"
"WF";"7327"
"EH";"197194"
"YE";"9902287"
"ZM";"5924934"
"ZW";"6535003"
