;populacao_3
"AF";"16791607"
"AL";"1448683"
"DZ";"20100149"
"AS";"27700"
"AD";"38003"
"AO";"14688064"
"AI";"7436"
"AG";"52510"
"AR";"22389522"
"AM";"1549567"
"AW";"55020"
"AU";"12105494"
"AT";"4443657"
"AZ";"4883045"
"BS";"199696"
"BH";"539718"
"BD";"80752650"
"BB";"148496"
"BY";"5068900"
"BE";"5767564"
"BZ";"184139"
"BJ";"5451621"
"BM";"31941"
"BT";"374009"
"BO";"5436297"
"BA";"1790587"
"BW";"1138204"
"BR";"105569749"
"VG";"15209"
"BN";"205299"
"BG";"3664350"
"BF";"9353873"
"BI";"5347059"
"CV";"270801"
"KH";"8072929"
"CM";"11710691"
"CA";"18286857"
"KY";"31025"
"CF";"2328436"
"TD";"7218864"
"CL";"9039144"
"CN";"680330229"
"HK";"3936166"
"MO";"318463"
"TW";"11788000"
"CO";"24708407"
"KM";"394326"
"CG";"2561748"
"CK";"8549"
"CR";"2427501"
"CI";"11680934"
"HR";"2182805"
"CU";"5734605"
"CW";"86415"
"CY";"584134"
"CZ";"5396247"
"KP";"12961463"
"CD";"39463267"
"DK";"2871061"
"DJ";"469357"
"DM";"36746"
"DO";"5344513"
"EC";"8194894"
"EG";"47308816"
"SV";"3362500"
"GQ";"546354"
"ER";"2472482"
"EE";"698052"
"ET";"51275724"
"FO";"23720"
"FK";"1479"
"FJ";"442154"
"FI";"2793119"
"FR";"32909038"
"GF";"137896"
"PF";"137436"
"GA";"962446"
"GM";"1029441"
"GE";"2051318"
"DE";"41601575"
"GH";"14160324"
"GI";"17432"
"GR";"5678003"
"GL";"26697"
"GD";"53451"
"GP";"241250"
"GU";"80382"
"GT";"8423019"
"GN";"6182229"
"GW";"922737"
"GY";"383349"
"HT";"5482854"
"VA";"421"
"HN";"4569498"
"HU";"5115590"
"IS";"165689"
"IN";"637879448"
"ID";"129628172"
"IR";"39893267"
"IQ";"18373074"
"IE";"2382502"
"IM";"42368"
"IL";"4125955"
"IT";"30486297"
"JM";"1447539"
"JP";"65347820"
"JO";"4666602"
"KZ";"9276271"
"KE";"24376017"
"KI";"57993"
"KW";"1725230"
"KG";"3002352"
"LA";"3388470"
"LV";"1065786"
"LB";"2992600"
"LS";"1134444"
"LR";"2286978"
"LY";"3118968"
"LI";"18980"
"LT";"1568615"
"LU";"286523"
"MG";"12481565"
"MW";"9130980"
"MY";"15076399"
"MV";"185035"
"ML";"8992885"
"MT";"213814"
"MH";"26299"
"MQ";"209668"
"MR";"2134122"
"MU";"637376"
"YT";"125354"
"MX";"64038920"
"FM";"259523"
"MC";"19710"
"MN";"1529109"
"ME";"318524"
"MS";"2606"
"MA";"17812113"
"MZ";"14759215"
"MM";"27055151"
"NA";"1273939"
"NR";"5734"
"NP";"14919470"
"NL";"8539280"
"NC";"135191"
"NZ";"2368939"
"NI";"3118164"
"NE";"10311581"
"NG";"91762885"
"NU";"803"
"MP";"28066"
"NO";"2606210"
"OM";"1531214"
"PK";"93958641"
"PW";"9878"
"PA";"2012050"
"PG";"3972067"
"PY";"3313086"
"PE";"15903292"
"PH";"51300101"
"PL";"19762685"
"PT";"5461922"
"PR";"1904916"
"QA";"636440"
"KR";"25372474"
"MD";"2110400"
"RE";"448615"
"RO";"10194411"
"RU";"77065841"
"RW";"6074268"
"SH";"1988"
"KN";"27629"
"LC";"90840"
"PM";"3180"
"VC";"54337"
"WS";"94462"
"SM";"16867"
"ST";"100367"
"SA";"13919154"
"SN";"7843481"
"RS";"4509968"
"SC";"47723"
"SL";"3734557"
"SG";"2844856"
"SX";"20561"
"SK";"2797706"
"SI";"1046578"
"SB";"294700"
"SO";"7185606"
"ZA";"28516303"
"SS";"6104263"
"ES";"23618400"
"LK";"10791977"
"PS";"2361111"
"SD";"19803120"
"SR";"278066"
"SZ";"692474"
"SE";"4917459"
"CH";"4241301"
"SY";"9110867"
"TJ";"4346075"
"MK";"1040714"
"TH";"35260773"
"TL";"624414"
"TG";"3815447"
"TK";"665"
"TO";"53395"
"TT";"691988"
"TN";"5769884"
"TR";"40378395"
"TM";"2874368"
"TC";"17392"
"TV";"5667"
"UG";"20854315"
"UA";"23897315"
"AE";"2524947"
"GB";"33345394"
"TZ";"28099511"
"US";"162754243"
"VI";"54884"
"UY";"1780977"
"UZ";"15774359"
"VU";"133521"
"VE";"15859027"
"VN";"47780196"
"WF";"6112"
"EH";"256130"
"YE";"13647496"
"ZM";"8358877"
"ZW";"8288083"
