;populacao_3
"AF";"3884348"
"AL";"671930"
"DZ";"4760999"
"AS";"9596"
"AD";"4231"
"AO";"2574851"
"AI";"2946"
"AG";"26204"
"AR";"9077407"
"AM";"789673"
"AW";"21479"
"AU";"4451527"
"AT";"3716612"
"AZ";"1706811"
"BS";"45910"
"BH";"60036"
"BD";"19777288"
"BB";"121865"
"BY";"4299698"
"BE";"4482552"
"BZ";"39536"
"BJ";"1210026"
"BM";"20539"
"BT";"94350"
"BO";"1672699"
"BA";"1477976"
"BW";"236373"
"BR";"30586087"
"VG";"3830"
"BN";"29073"
"BG";"3755767"
"BF";"2154090"
"BI";"1292265"
"CV";"102830"
"KH";"2458369"
"CM";"2353574"
"CA";"7546308"
"KY";"3372"
"CF";"702119"
"TD";"1367953"
"CL";"3427183"
"CN";"290382746"
"HK";"1154919"
"MO";"98774"
"TW";"4261141"
"CO";"6963670"
"KM";"86898"
"CG";"454238"
"CK";"7677"
"CR";"531198"
"CI";"1446030"
"HR";"2083515"
"CU";"3121408"
"CW";"56902"
"CY";"265949"
"CZ";"4771694"
"KP";"5433928"
"CD";"6976463"
"DK";"2221918"
"DJ";"34174"
"DM";"26949"
"DO";"1326035"
"EC";"1932819"
"EG";"11325812"
"SV";"1207108"
"GQ";"120935"
"ER";"617218"
"EE";"650511"
"ET";"9845244"
"FO";"15497"
"FK";"1103"
"FJ";"159251"
"FI";"2183404"
"FR";"22273547"
"GF";"13556"
"PF";"32353"
"GA";"246445"
"GM";"149560"
"GE";"1968628"
"DE";"38231496"
"GH";"2715605"
"GI";"12056"
"GR";"4077432"
"GL";"12571"
"GD";"42917"
"GP";"117679"
"GU";"22147"
"GT";"1738709"
"GN";"1644311"
"GW";"287066"
"GY";"233787"
"HT";"1763056"
"VA";"456"
"HN";"856298"
"HU";"5043074"
"IS";"76614"
"IN";"195286373"
"ID";"38049011"
"IR";"9200270"
"IQ";"3183234"
"IE";"1436290"
"IM";"28591"
"IL";"803835"
"IT";"24706344"
"JM";"778394"
"JP";"44732149"
"JO";"308575"
"KZ";"3953146"
"KE";"3370812"
"KI";"18142"
"KW";"69387"
"KG";"979346"
"LA";"939387"
"LV";"1115583"
"LB";"736430"
"LS";"412132"
"LR";"481447"
"LY";"592366"
"LI";"7449"
"LT";"1420450"
"LU";"150941"
"MG";"2170192"
"MW";"1650926"
"MY";"3347005"
"MV";"34607"
"ML";"2416480"
"MT";"161616"
"MH";"6687"
"MQ";"124761"
"MR";"369527"
"MU";"277873"
"YT";"8331"
"MX";"15872632"
"FM";"74176"
"MC";"10681"
"MN";"425938"
"ME";"224938"
"MS";"7274"
"MA";"5106575"
"MZ";"3364694"
"MM";"9398192"
"NA";"265785"
"NR";"1736"
"NP";"4610818"
"NL";"5304462"
"NC";"31382"
"NZ";"1037201"
"NI";"733376"
"NE";"1547458"
"NG";"20230776"
"NU";"2418"
"MP";"3637"
"NO";"1708877"
"OM";"242247"
"PK";"18230726"
"PW";"3987"
"PA";"466438"
"PG";"857742"
"PY";"829691"
"PE";"4258907"
"PH";"10707285"
"PL";"13948823"
"PT";"4474731"
"PR";"1119193"
"QA";"15638"
"KR";"10475880"
"MD";"1363073"
"RE";"146933"
"RO";"8869809"
"RU";"61339104"
"RW";"1246516"
"SH";"2487"
"KN";"26220"
"LC";"42844"
"PM";"2341"
"VC";"38169"
"WS";"44670"
"SM";"6648"
"ST";"25985"
"SA";"1715089"
"SN";"1390635"
"RS";"3656012"
"SC";"19942"
"SL";"1090544"
"SG";"589044"
"SX";"1155"
"SK";"1909726"
"SI";"790218"
"SB";"45382"
"SO";"1232634"
"ZA";"7472625"
"SS";"1326164"
"ES";"14935163"
"LK";"3991942"
"PS";"470411"
"SD";"3190559"
"SR";"120522"
"SZ";"154476"
"SE";"3620179"
"CH";"2540532"
"SY";"1838596"
"TJ";"898097"
"MK";"679015"
"TH";"11512225"
"TL";"224297"
"TG";"741643"
"TK";"847"
"TO";"26688"
"TT";"357038"
"TN";"1957270"
"TR";"11818359"
"TM";"678324"
"TC";"3004"
"TV";"2833"
"UG";"2886875"
"UA";"22263475"
"AE";"38114"
"GB";"26446874"
"TZ";"4348520"
"US";"84906774"
"VI";"14797"
"UY";"1162871"
"UZ";"3695645"
"VU";"25588"
"VE";"3183195"
"VN";"13869285"
"WF";"3784"
"EH";"9540"
"YE";"2331651"
"ZM";"1288524"
"ZW";"1556417"
