;populacao_3
"AF";"12511526"
"AL";"1524365"
"DZ";"16703283"
"AS";"28801"
"AD";"38568"
"AO";"10357454"
"AI";"6524"
"AG";"46960"
"AR";"20208296"
"AM";"1568169"
"AW";"52894"
"AU";"10301282"
"AT";"4256175"
"AZ";"4372540"
"BS";"171830"
"BH";"376374"
"BD";"71421209"
"BB";"143023"
"BY";"5110605"
"BE";"5408089"
"BZ";"144788"
"BJ";"4142660"
"BM";"33488"
"BT";"317961"
"BO";"4629474"
"BA";"1922685"
"BW";"953828"
"BR";"95785486"
"VG";"11713"
"BN";"180717"
"BG";"3914350"
"BF";"6999445"
"BI";"3901628"
"CV";"244800"
"KH";"6931843"
"CM";"8959106"
"CA";"16458711"
"KY";"25544"
"CF";"2129934"
"TD";"5217264"
"CL";"8246306"
"CN";"645608032"
"HK";"3584658"
"MO";"258673"
"TW";"11199682"
"CO";"22194537"
"KM";"310902"
"CG";"1921801"
"CK";"9622"
"CR";"2148775"
"CI";"9122590"
"HR";"2265620"
"CU";"5630269"
"CW";"70322"
"CY";"517086"
"CZ";"5275745"
"KP";"12311421"
"CD";"28437110"
"DK";"2747018"
"DJ";"396094"
"DM";"35441"
"DO";"4686451"
"EC";"6973885"
"EG";"38741579"
"SV";"3170206"
"GQ";"370370"
"ER";"2032569"
"EE";"722378"
"ET";"39511658"
"FO";"23312"
"FK";"1486"
"FJ";"405262"
"FI";"2693065"
"FR";"31374145"
"GF";"106439"
"PF";"125653"
"GA";"718642"
"GM";"751880"
"GE";"2340996"
"DE";"41670447"
"GH";"11091800"
"GI";"16507"
"GR";"5729996"
"GL";"26668"
"GD";"51873"
"GP";"228917"
"GU";"77812"
"GT";"6825378"
"GN";"4940390"
"GW";"722551"
"GY";"373997"
"HT";"4759766"
"VA";"419"
"HN";"3786761"
"HU";"5285131"
"IS";"149275"
"IN";"559563588"
"ID";"114337725"
"IR";"34883855"
"IQ";"13697545"
"IE";"2153854"
"IM";"39339"
"IL";"3422131"
"IT";"30337388"
"JM";"1394089"
"JP";"65520504"
"JO";"2878775"
"KZ";"8126505"
"KE";"18641432"
"KI";"47823"
"KW";"977645"
"KG";"2586595"
"LA";"2947918"
"LV";"1205403"
"LB";"1990038"
"LS";"1014881"
"LR";"1682169"
"LY";"2853908"
"LI";"17800"
"LT";"1771896"
"LU";"235621"
"MG";"9478639"
"MW";"6798964"
"MY";"12729793"
"MV";"153399"
"ML";"6637702"
"MT";"205250"
"MH";"25683"
"MQ";"212549"
"MR";"1606640"
"MU";"619429"
"YT";"93633"
"MX";"55328393"
"FM";"249777"
"MC";"17688"
"MN";"1286190"
"ME";"314216"
"MS";"2436"
"MA";"15632266"
"MZ";"11127348"
"MM";"24990394"
"NA";"1057879"
"NR";"5073"
"NP";"13102585"
"NL";"8285589"
"NC";"117412"
"NZ";"2134917"
"NI";"2761152"
"NE";"7086723"
"NG";"70575264"
"NU";"820"
"MP";"32280"
"NO";"2352031"
"OM";"1108723"
"PK";"76158305"
"PW";"9191"
"PA";"1685538"
"PG";"3180854"
"PY";"2902864"
"PE";"13984308"
"PH";"43648302"
"PL";"19784681"
"PT";"5479107"
"PR";"1952326"
"QA";"304752"
"KR";"24371407"
"MD";"2158441"
"RE";"408379"
"RO";"10897475"
"RU";"76693567"
"RW";"4705240"
"SH";"2043"
"KN";"24938"
"LC";"84446"
"PM";"3162"
"VC";"53899"
"WS";"87402"
"SM";"14979"
"ST";"80117"
"SA";"10859791"
"SN";"5892205"
"RS";"4689553"
"SC";"44571"
"SL";"2963495"
"SG";"2326158"
"SX";"16868"
"SK";"2781481"
"SI";"1023791"
"SB";"235811"
"SO";"5355131"
"ZA";"25134735"
"SS";"4241527"
"ES";"22645091"
"LK";"9998525"
"PS";"1803525"
"SD";"15772856"
"SR";"250370"
"SZ";"577858"
"SE";"4581871"
"CH";"3815998"
"SY";"9277459"
"TJ";"3474796"
"MK";"1032212"
"TH";"33474686"
"TL";"516875"
"TG";"2936232"
"TK";"600"
"TO";"50767"
"TT";"657407"
"TN";"5123642"
"TR";"34926950"
"TM";"2444098"
"TC";"13710"
"TV";"5205"
"UG";"14910956"
"UA";"25016964"
"AE";"1495107"
"GB";"31011326"
"TZ";"20594290"
"US";"150830169"
"VI";"55614"
"UY";"1723848"
"UZ";"13528544"
"VU";"105249"
"VE";"13612210"
"VN";"43171667"
"WF";"7242"
"EH";"213805"
"YE";"10469175"
"ZM";"6251166"
"ZW";"6725023"
