;populacao_3
"AF";"4952723"
"AL";"945045"
"DZ";"6462014"
"AS";"12036"
"AD";"9135"
"AO";"3239548"
"AI";"3339"
"AG";"32504"
"AR";"11215455"
"AM";"1169236"
"AW";"29451"
"AU";"5782132"
"AT";"3911135"
"AZ";"2436509"
"BS";"74543"
"BH";"87041"
"BD";"28034092"
"BB";"126928"
"BY";"4695498"
"BE";"4830879"
"BZ";"55149"
"BJ";"1396974"
"BM";"25585"
"BT";"129060"
"BO";"2089134"
"BA";"1818983"
"BW";"322792"
"BR";"43056880"
"VG";"4331"
"BN";"51951"
"BG";"4143046"
"BF";"2620625"
"BI";"1623951"
"CV";"125897"
"KH";"3303741"
"CM";"3000852"
"CA";"9979100"
"KY";"4401"
"CF";"855760"
"TD";"1723311"
"CL";"4475768"
"CN";"359989253"
"HK";"1733108"
"MO";"105543"
"TW";"6321312"
"CO";"9914164"
"KM";"106157"
"CG";"612598"
"CK";"9569"
"CR";"807989"
"CI";"2176874"
"HR";"2248994"
"CU";"3983772"
"CW";"68867"
"CY";"297878"
"CZ";"5043825"
"KP";"6846110"
"CD";"9250374"
"DK";"2417560"
"DJ";"61740"
"DM";"34650"
"DO";"1978714"
"EC";"2696023"
"EG";"15627277"
"SV";"1657519"
"GQ";"144350"
"ER";"818990"
"EE";"715023"
"ET";"12888216"
"FO";"17989"
"FK";"1035"
"FJ";"233612"
"FI";"2368587"
"FR";"25215783"
"GF";"19495"
"PF";"47154"
"GA";"280132"
"GM";"202873"
"GE";"2360904"
"DE";"40610974"
"GH";"3874547"
"GI";"13880"
"GR";"4324341"
"GL";"19188"
"GD";"50252"
"GP";"155261"
"GU";"33018"
"GT";"2474733"
"GN";"1999902"
"GW";"335818"
"GY";"330002"
"HT";"2213714"
"VA";"412"
"HN";"1207837"
"HU";"5267436"
"IS";"96423"
"IN";"245312082"
"ID";"51738896"
"IR";"12455399"
"IQ";"4266752"
"IE";"1429736"
"IM";"27403"
"IL";"1283446"
"IT";"26742412"
"JM";"925410"
"JP";"50555775"
"JO";"606710"
"KZ";"6324530"
"KE";"4914515"
"KI";"24014"
"KW";"207241"
"KG";"1386944"
"LA";"1238090"
"LV";"1254549"
"LB";"1059485"
"LS";"513511"
"LR";"638605"
"LY";"876277"
"LI";"9691"
"LT";"1601471"
"LU";"168990"
"MG";"2924678"
"MW";"2140097"
"MY";"4816319"
"MV";"49391"
"ML";"2805779"
"MT";"166143"
"MH";"8713"
"MQ";"162997"
"MR";"513810"
"MU";"384465"
"YT";"14919"
"MX";"23072798"
"FM";"105819"
"MC";"12754"
"MN";"578780"
"ME";"271816"
"MS";"5900"
"MA";"7392934"
"MZ";"4284272"
"MM";"12279111"
"NA";"354611"
"NR";"2974"
"NP";"5582239"
"NL";"6218144"
"NC";"44475"
"NZ";"1330403"
"NI";"1062794"
"NE";"2096921"
"NG";"25625401"
"NU";"2616"
"MP";"5422"
"NO";"1885192"
"OM";"326945"
"PK";"24466955"
"PW";"5407"
"PA";"664564"
"PG";"1112757"
"PY";"1123743"
"PE";"5940650"
"PH";"15761267"
"PL";"16289258"
"PT";"4638436"
"PR";"1332296"
"QA";"30768"
"KR";"14696592"
"MD";"1804809"
"RE";"208386"
"RO";"9985058"
"RU";"69561682"
"RW";"1691135"
"SH";"2325"
"KN";"25864"
"LC";"50830"
"PM";"2585"
"VC";"46128"
"WS";"64351"
"SM";"8824"
"ST";"31669"
"SA";"2481349"
"SN";"1892142"
"RS";"3992520"
"SC";"24131"
"SL";"1289408"
"SG";"932116"
"SX";"2611"
"SK";"2234722"
"SI";"851650"
"SB";"66642"
"SO";"1589265"
"ZA";"10256425"
"SS";"1667796"
"ES";"16712107"
"LK";"5486510"
"PS";"584156"
"SD";"4525670"
"SR";"171179"
"SZ";"209960"
"SE";"3908980"
"CH";"3033074"
"SY";"2732194"
"TJ";"1316804"
"MK";"798263"
"TH";"16363791"
"TL";"274997"
"TG";"899129"
"TK";"1006"
"TO";"37581"
"TT";"461587"
"TN";"2308655"
"TR";"15949949"
"TM";"998722"
"TC";"3005"
"TV";"3557"
"UG";"4171991"
"UA";"25058939"
"AE";"65311"
"GB";"28130738"
"TZ";"6127803"
"US";"102188666"
"VI";"26585"
"UY";"1366095"
"UZ";"5427972"
"VU";"36938"
"VE";"5000640"
"VN";"19736986"
"WF";"4676"
"EH";"25805"
"YE";"2888338"
"ZM";"1849947"
"ZW";"2283453"
