;populacao_3
"AF";"8885663"
"AL";"1560605"
"DZ";"14744099"
"AS";"26856"
"AD";"30666"
"AO";"7716675"
"AI";"5201"
"AG";"40450"
"AR";"18288731"
"AM";"1657789"
"AW";"43614"
"AU";"9270937"
"AT";"4145000"
"AZ";"4055527"
"BS";"146038"
"BH";"254072"
"BD";"60632300"
"BB";"138581"
"BY";"5347483"
"BE";"5219305"
"BZ";"110008"
"BJ";"3196075"
"BM";"32564"
"BT";"259355"
"BO";"3924296"
"BA";"1912781"
"BW";"830418"
"BR";"84674885"
"VG";"9362"
"BN";"151132"
"BG";"4200450"
"BF";"5435867"
"BI";"3130151"
"CV";"211706"
"KH";"5807079"
"CM";"7113031"
"CA";"15098388"
"KY";"18094"
"CF";"1788061"
"TD";"3764439"
"CL";"7433004"
"CN";"612590354"
"HK";"3193547"
"MO";"207953"
"TW";"10483874"
"CO";"19516622"
"KM";"249648"
"CG";"1484229"
"CK";"8995"
"CR";"1832023"
"CI";"7458964"
"HR";"2344484"
"CU";"5477259"
"CW";"73750"
"CY";"442019"
"CZ";"5312302"
"KP";"11445531"
"CD";"22122053"
"DK";"2668593"
"DJ";"328492"
"DM";"35533"
"DO";"4067073"
"EC";"5941561"
"EG";"32868695"
"SV";"2954169"
"GQ";"266674"
"ER";"1581313"
"EE";"755957"
"ET";"30576479"
"FO";"22377"
"FK";"1341"
"FJ";"390113"
"FI";"2640456"
"FR";"29967053"
"GF";"70321"
"PF";"107884"
"GA";"578558"
"GM";"565599"
"GE";"2564129"
"DE";"41916730"
"GH";"8706649"
"GI";"15768"
"GR";"5510348"
"GL";"26040"
"GD";"51131"
"GP";"212353"
"GU";"72699"
"GT";"5529763"
"GN";"4196308"
"GW";"602651"
"GY";"384921"
"HT";"4108507"
"VA";"409"
"HN";"3032792"
"HU";"5393317"
"IS";"136074"
"IN";"480855160"
"ID";"101406749"
"IR";"30931806"
"IQ";"10662095"
"IE";"1868100"
"IM";"36706"
"IL";"2854998"
"IT";"29433695"
"JM";"1304565"
"JP";"64498237"
"JO";"2313391"
"KZ";"8052999"
"KE";"14567859"
"KI";"40522"
"KW";"715171"
"KG";"2381603"
"LA";"2533681"
"LV";"1325421"
"LB";"1561342"
"LS";"932615"
"LR";"1182848"
"LY";"2446581"
"LI";"16231"
"LT";"1897354"
"LU";"213507"
"MG";"7200858"
"MW";"5256277"
"MY";"10588818"
"MV";"130971"
"ML";"5105678"
"MT";"194823"
"MH";"25236"
"MQ";"197506"
"MR";"1238669"
"MU";"579987"
"YT";"66034"
"MX";"48991681"
"FM";"237773"
"MC";"16149"
"MN";"1175082"
"ME";"311847"
"MS";"4124"
"MA";"14005884"
"MZ";"8719773"
"MM";"22658517"
"NA";"899477"
"NR";"5058"
"NP";"11138197"
"NL";"7901101"
"NC";"97996"
"NZ";"1905466"
"NI";"2416518"
"NE";"5154564"
"NG";"56340346"
"NU";"1010"
"MP";"32574"
"NO";"2232859"
"OM";"935747"
"PK";"62430986"
"PW";"8426"
"PA";"1414825"
"PG";"2536220"
"PY";"2461253"
"PE";"12419739"
"PH";"36227961"
"PL";"19806030"
"PT";"5299043"
"PR";"1940474"
"QA";"184069"
"KR";"23015458"
"MD";"2236412"
"RE";"358081"
"RO";"11531169"
"RU";"78478572"
"RW";"3356286"
"SH";"2645"
"KN";"21977"
"LC";"77075"
"PM";"3168"
"VC";"53795"
"WS";"82605"
"SM";"13332"
"ST";"66065"
"SA";"8789824"
"SN";"4646014"
"RS";"4969237"
"SC";"39239"
"SL";"2179701"
"SG";"1816634"
"SX";"15790"
"SK";"2770251"
"SI";"1021854"
"SB";"184654"
"SO";"4055716"
"ZA";"22228822"
"SS";"2920300"
"ES";"20470846"
"LK";"9218047"
"PS";"1416061"
"SD";"12667538"
"SR";"225124"
"SZ";"521385"
"SE";"4485824"
"CH";"3628139"
"SY";"7506412"
"TJ";"2968360"
"MK";"996803"
"TH";"30682411"
"TL";"430722"
"TG";"2289105"
"TK";"778"
"TO";"47585"
"TT";"633154"
"TN";"4662375"
"TR";"30622418"
"TM";"2210847"
"TC";"8142"
"TV";"4776"
"UG";"11052926"
"UA";"26796530"
"AE";"897749"
"GB";"29966199"
"TZ";"15980992"
"US";"138296710"
"VI";"55966"
"UY";"1686784"
"UZ";"11916508"
"VU";"85331"
"VE";"11490391"
"VN";"39287820"
"WF";"7189"
"EH";"130798"
"YE";"8087066"
"ZM";"4885578"
"ZW";"5939113"
