;populacao_3
"AF";"12884169"
"AL";"1509651"
"DZ";"16970002"
"AS";"28475"
"AD";"39401"
"AO";"10731773"
"AI";"6637"
"AG";"47507"
"AR";"20419083"
"AM";"1556306"
"AW";"53085"
"AU";"10481855"
"AT";"4268374"
"AZ";"4415148"
"BS";"175091"
"BH";"400185"
"BD";"72406277"
"BB";"143608"
"BY";"5094888"
"BE";"5446538"
"BZ";"148732"
"BJ";"4260764"
"BM";"33447"
"BT";"324132"
"BO";"4708620"
"BA";"1919966"
"BW";"968701"
"BR";"96838833"
"VG";"12144"
"BN";"182432"
"BG";"3884021"
"BF";"7206344"
"BI";"4037427"
"CV";"246819"
"KH";"7030755"
"CM";"9204383"
"CA";"16644151"
"KY";"26271"
"CF";"2167034"
"TD";"5392224"
"CL";"8332328"
"CN";"649150325"
"HK";"3620112"
"MO";"263638"
"TW";"11273094"
"CO";"22474112"
"KM";"318386"
"CG";"1988390"
"CK";"9537"
"CR";"2179426"
"CI";"9320688"
"HR";"2261158"
"CU";"5635277"
"CW";"72529"
"CY";"527829"
"CZ";"5297104"
"KP";"12381988"
"CD";"29368619"
"DK";"2759073"
"DJ";"402698"
"DM";"35513"
"DO";"4754802"
"EC";"7094096"
"EG";"39412177"
"SV";"3189422"
"GQ";"385407"
"ER";"2075634"
"EE";"719430"
"ET";"40585781"
"FO";"23337"
"FK";"1477"
"FJ";"408711"
"FI";"2702114"
"FR";"31559564"
"GF";"109345"
"PF";"127078"
"GA";"737673"
"GM";"776337"
"GE";"2313498"
"DE";"41544967"
"GH";"11414107"
"GI";"16605"
"GR";"5757024"
"GL";"26673"
"GD";"51985"
"GP";"232058"
"GU";"77961"
"GT";"6977902"
"GN";"5047274"
"GW";"739064"
"GY";"373314"
"HT";"4833927"
"VA";"418"
"HN";"3869617"
"HU";"5268833"
"IS";"151801"
"IN";"567989344"
"ID";"115784628"
"IR";"35344702"
"IQ";"14040244"
"IE";"2201973"
"IM";"39710"
"IL";"3506426"
"IT";"30467212"
"JM";"1400943"
"JP";"65582584"
"JO";"3012088"
"KZ";"8198992"
"KE";"19159233"
"KI";"48873"
"KW";"1036188"
"KG";"2620407"
"LA";"2996955"
"LV";"1191312"
"LB";"2000364"
"LS";"1022945"
"LR";"1749366"
"LY";"2902847"
"LI";"17900"
"LT";"1751688"
"LU";"240007"
"MG";"9755836"
"MW";"7005098"
"MY";"12948161"
"MV";"156086"
"ML";"6857149"
"MT";"206198"
"MH";"25756"
"MQ";"212871"
"MR";"1651799"
"MU";"622333"
"YT";"96947"
"MX";"56195235"
"FM";"249363"
"MC";"18025"
"MN";"1303861"
"ME";"314903"
"MS";"2462"
"MA";"15823479"
"MZ";"11446410"
"MM";"25162019"
"NA";"1071327"
"NR";"5040"
"NP";"13287141"
"NL";"8316811"
"NC";"118998"
"NZ";"2158080"
"NI";"2798889"
"NE";"7350683"
"NG";"72433511"
"NU";"814"
"MP";"30916"
"NO";"2372105"
"OM";"1126274"
"PK";"77775043"
"PW";"9238"
"PA";"1716893"
"PG";"3258042"
"PY";"2942791"
"PE";"14156090"
"PH";"44340290"
"PL";"19784561"
"PT";"5503910"
"PR";"1946881"
"QA";"332213"
"KR";"24460147"
"MD";"2148385"
"RE";"413711"
"RO";"10799409"
"RU";"76662107"
"RW";"4826622"
"SH";"2032"
"KN";"25227"
"LC";"85346"
"PM";"3159"
"VC";"53965"
"WS";"88072"
"SM";"15163"
"ST";"81986"
"SA";"11130267"
"SN";"6056695"
"RS";"4669813"
"SC";"44480"
"SL";"3047409"
"SG";"2390375"
"SX";"16868"
"SK";"2781360"
"SI";"1025984"
"SB";"241787"
"SO";"5518185"
"ZA";"25398433"
"SS";"4434537"
"ES";"22963207"
"LK";"10095878"
"PS";"1849094"
"SD";"16129673"
"SR";"253141"
"SZ";"586783"
"SE";"4611492"
"CH";"3852071"
"SY";"9654734"
"TJ";"3548502"
"MK";"1033541"
"TH";"33686663"
"TL";"524756"
"TG";"3015262"
"TK";"593"
"TO";"51122"
"TT";"660700"
"TN";"5179592"
"TR";"35357702"
"TM";"2474707"
"TC";"14214"
"TV";"5255"
"UG";"15426321"
"UA";"24918591"
"AE";"1652493"
"GB";"31301854"
"TZ";"21247251"
"US";"152204868"
"VI";"55545"
"UY";"1728804"
"UZ";"13728891"
"VU";"107971"
"VE";"13846150"
"VN";"43554274"
"WF";"7150"
"EH";"218500"
"YE";"10761669"
"ZM";"6422783"
"ZW";"6833817"
