;populacao_3
"AF";"9408617"
"AL";"1548374"
"DZ";"15173281"
"AS";"27764"
"AD";"30923"
"AO";"8156455"
"AI";"5472"
"AG";"43149"
"AR";"18713728"
"AM";"1638213"
"AW";"45858"
"AU";"9457492"
"AT";"4146403"
"AZ";"4119261"
"BS";"150314"
"BH";"272674"
"BD";"63178565"
"BB";"139685"
"BY";"5298505"
"BE";"5234510"
"BZ";"118664"
"BJ";"3384292"
"BM";"32815"
"BT";"273637"
"BO";"4079822"
"BA";"1914134"
"BW";"861969"
"BR";"87360093"
"VG";"9801"
"BN";"160397"
"BG";"4132958"
"BF";"5744496"
"BI";"3202904"
"CV";"220914"
"KH";"6107497"
"CM";"7471772"
"CA";"15371194"
"KY";"20347"
"CF";"1867967"
"TD";"4037592"
"CL";"7623805"
"CN";"620483104"
"HK";"3332446"
"MO";"217641"
"TW";"10624280"
"CO";"20121714"
"KM";"262867"
"CG";"1570704"
"CK";"8797"
"CR";"1916186"
"CI";"7882132"
"HR";"2309606"
"CU";"5533405"
"CW";"71185"
"CY";"459551"
"CZ";"5293568"
"KP";"11650731"
"CD";"23147414"
"DK";"2689178"
"DJ";"348079"
"DM";"35010"
"DO";"4202969"
"EC";"6181124"
"EG";"34108643"
"SV";"3013386"
"GQ";"285930"
"ER";"1651406"
"EE";"749858"
"ET";"32411411"
"FO";"22685"
"FK";"1430"
"FJ";"396959"
"FI";"2650450"
"FR";"30240206"
"GF";"75453"
"PF";"112834"
"GA";"606133"
"GM";"600970"
"GE";"2509069"
"DE";"41836702"
"GH";"9137346"
"GI";"15956"
"GR";"5575079"
"GL";"26103"
"GD";"51300"
"GP";"217958"
"GU";"75034"
"GT";"5795675"
"GN";"4348225"
"GW";"623406"
"GY";"380609"
"HT";"4255252"
"VA";"409"
"HN";"3196979"
"HU";"5370079"
"IS";"138791"
"IN";"498668787"
"ID";"104250279"
"IR";"32098395"
"IQ";"11337981"
"IE";"1909004"
"IM";"37143"
"IL";"2988252"
"IT";"29441334"
"JM";"1326110"
"JP";"64775297"
"JO";"2411453"
"KZ";"7862224"
"KE";"15402101"
"KI";"42051"
"KW";"814957"
"KG";"2458664"
"LA";"2626751"
"LV";"1301292"
"LB";"1594210"
"LS";"958506"
"LR";"1369070"
"LY";"2531779"
"LI";"16686"
"LT";"1875044"
"LU";"218964"
"MG";"7672441"
"MW";"5596346"
"MY";"11120002"
"MV";"135985"
"ML";"5377523"
"MT";"197702"
"MH";"25401"
"MQ";"202899"
"MR";"1315710"
"MU";"592139"
"YT";"71402"
"MX";"50507140"
"FM";"245682"
"MC";"16368"
"MN";"1192052"
"ME";"310697"
"MS";"2913"
"MA";"14375855"
"MZ";"9161519"
"MM";"23282194"
"NA";"949436"
"NR";"5053"
"NP";"11686096"
"NL";"7992179"
"NC";"102739"
"NZ";"1942591"
"NI";"2499948"
"NE";"5522330"
"NG";"59185740"
"NU";"958"
"MP";"36350"
"NO";"2258205"
"OM";"975372"
"PK";"65527615"
"PW";"8629"
"PA";"1473629"
"PG";"2671534"
"PY";"2567356"
"PE";"12786981"
"PH";"37872423"
"PL";"19832309"
"PT";"5338513"
"PR";"1963087"
"QA";"197234"
"KR";"23428478"
"MD";"2202987"
"RE";"371122"
"RO";"11375308"
"RU";"78108046"
"RW";"3893798"
"SH";"2620"
"KN";"22316"
"LC";"79172"
"PM";"3167"
"VC";"53607"
"WS";"83266"
"SM";"13654"
"ST";"68435"
"SA";"9234309"
"SN";"4891400"
"RS";"4873944"
"SC";"40135"
"SL";"2246666"
"SG";"1907700"
"SX";"16180"
"SK";"2775737"
"SI";"1018611"
"SB";"195070"
"SO";"4348943"
"ZA";"22946405"
"SS";"3215928"
"ES";"20656650"
"LK";"9340861"
"PS";"1537954"
"SD";"13265444"
"SR";"231174"
"SZ";"542720"
"SE";"4486363"
"CH";"3651470"
"SY";"7921685"
"TJ";"3054539"
"MK";"1009872"
"TH";"31494649"
"TL";"425703"
"TG";"2433600"
"TK";"791"
"TO";"47926"
"TT";"635509"
"TN";"4780013"
"TR";"31607111"
"TM";"2267633"
"TC";"8813"
"TV";"4822"
"UG";"11767743"
"UA";"26334854"
"AE";"980070"
"GB";"30143648"
"TZ";"16812384"
"US";"141579228"
"VI";"56196"
"UY";"1707131"
"UZ";"12308915"
"VU";"88543"
"VE";"11958849"
"VN";"40276214"
"WF";"7225"
"EH";"141595"
"YE";"8581696"
"ZM";"5175983"
"ZW";"6128692"
