;populacao_3
"AF";"13239160"
"AL";"1493068"
"DZ";"17255143"
"AS";"28099"
"AD";"40031"
"AO";"11119160"
"AI";"6746"
"AG";"48101"
"AR";"20630236"
"AM";"1545070"
"AW";"53107"
"AU";"10673734"
"AT";"4279991"
"AZ";"4459945"
"BS";"178305"
"BH";"424676"
"BD";"73351150"
"BB";"144223"
"BY";"5083052"
"BE";"5486787"
"BZ";"152748"
"BJ";"4381293"
"BM";"33370"
"BT";"330226"
"BO";"4787989"
"BA";"1914802"
"BW";"984472"
"BR";"97861860"
"VG";"12582"
"BN";"184083"
"BG";"3854290"
"BF";"7420315"
"BI";"4177792"
"CV";"248669"
"KH";"7129303"
"CM";"9457610"
"CA";"16834890"
"KY";"27005"
"CF";"2201974"
"TD";"5569175"
"CL";"8417476"
"CN";"652710041"
"HK";"3657111"
"MO";"268493"
"TW";"11342542"
"CO";"22747979"
"KM";"326070"
"CG";"2057631"
"CK";"9396"
"CR";"2209787"
"CI";"9531017"
"HR";"2256052"
"CU";"5639981"
"CW";"75119"
"CY";"538696"
"CZ";"5322170"
"KP";"12447613"
"CD";"30340498"
"DK";"2772110"
"DJ";"409467"
"DM";"35567"
"DO";"4822741"
"EC";"7216383"
"EG";"40102879"
"SV";"3208391"
"GQ";"401173"
"ER";"2114968"
"EE";"716746"
"ET";"41677383"
"FO";"23349"
"FK";"1460"
"FJ";"412790"
"FI";"2711881"
"FR";"31745237"
"GF";"111860"
"PF";"128406"
"GA";"757853"
"GM";"801509"
"GE";"2284417"
"DE";"41410555"
"GH";"11740052"
"GI";"16704"
"GR";"5782062"
"GL";"26653"
"GD";"52106"
"GP";"235378"
"GU";"78109"
"GT";"7131480"
"GN";"5160143"
"GW";"756218"
"GY";"372808"
"HT";"4908443"
"VA";"418"
"HN";"3951544"
"HU";"5251697"
"IS";"154438"
"IN";"576308231"
"ID";"117243107"
"IR";"35834023"
"IQ";"14397665"
"IE";"2249119"
"IM";"40086"
"IL";"3594276"
"IT";"30578189"
"JM";"1407104"
"JP";"65629834"
"JO";"3164837"
"KZ";"8276282"
"KE";"19691564"
"KI";"49966"
"KW";"1105851"
"KG";"2659381"
"LA";"3046069"
"LV";"1177182"
"LB";"2010482"
"LS";"1031715"
"LR";"1823015"
"LY";"2949334"
"LI";"17987"
"LT";"1730341"
"LU";"244944"
"MG";"10037731"
"MW";"7220363"
"MY";"13168178"
"MV";"158880"
"ML";"7083581"
"MT";"207127"
"MH";"25834"
"MQ";"212962"
"MR";"1698322"
"MU";"625029"
"YT";"100234"
"MX";"57105224"
"FM";"249067"
"MC";"18382"
"MN";"1322891"
"ME";"315548"
"MS";"2470"
"MA";"16020578"
"MZ";"11774540"
"MM";"25325528"
"NA";"1085742"
"NR";"5013"
"NP";"13471946"
"NL";"8345415"
"NC";"120507"
"NZ";"2179916"
"NI";"2836764"
"NE";"7626314"
"NG";"74353789"
"NU";"809"
"MP";"29631"
"NO";"2394206"
"OM";"1146285"
"PK";"79431609"
"PW";"9281"
"PA";"1748566"
"PG";"3336019"
"PY";"2981425"
"PE";"14331112"
"PH";"45011889"
"PL";"19787229"
"PT";"5526909"
"PR";"1941418"
"QA";"362567"
"KR";"24544797"
"MD";"2137562"
"RE";"418966"
"RO";"10697461"
"RU";"76676272"
"RW";"4958110"
"SH";"2030"
"KN";"25474"
"LC";"86262"
"PM";"3164"
"VC";"54030"
"WS";"88751"
"SM";"15363"
"ST";"83902"
"SA";"11413740"
"SN";"6227703"
"RS";"4650660"
"SC";"44275"
"SL";"3122554"
"SG";"2453431"
"SX";"16899"
"SK";"2781375"
"SI";"1028383"
"SB";"247756"
"SO";"5686885"
"ZA";"25663212"
"SS";"4636261"
"ES";"23253264"
"LK";"10190566"
"PS";"1898591"
"SD";"16487370"
"SR";"255931"
"SZ";"597104"
"SE";"4644238"
"CH";"3891068"
"SY";"10025414"
"TJ";"3625526"
"MK";"1034591"
"TH";"33887530"
"TL";"531005"
"TG";"3096659"
"TK";"589"
"TO";"51442"
"TT";"663958"
"TN";"5238600"
"TR";"35793117"
"TM";"2508071"
"TC";"14637"
"TV";"5305"
"UG";"15957890"
"UA";"24835503"
"AE";"1819781"
"GB";"31619424"
"TZ";"21926252"
"US";"153587770"
"VI";"55492"
"UY";"1734830"
"UZ";"13938823"
"VU";"110732"
"VE";"14078627"
"VN";"43944332"
"WF";"7042"
"EH";"221625"
"YE";"11060629"
"ZM";"6601449"
"ZW";"6953115"
