;populacao_3
"AF";"25249907"
"AL";"1436462"
"DZ";"25519462"
"AS";"29413"
"AD";"39402"
"AO";"27004692"
"AI";"8072"
"AG";"61803"
"AR";"26148580"
"AM";"1510624"
"AW";"57859"
"AU";"14972877"
"AT";"4537009"
"AZ";"5468685"
"BS";"231568"
"BH";"795392"
"BD";"96106975"
"BB";"151636"
"BY";"4797842"
"BE";"6116956"
"BZ";"260259"
"BJ";"8970483"
"BM";"30016"
"BT";"452917"
"BO";"7053494"
"BA";"1684154"
"BW";"1518777"
"BR";"117411502"
"VG";"18377"
"BN";"249345"
"BG";"3125891"
"BF";"15822475"
"BI";"9325475"
"CV";"335582"
"KH";"10173059"
"CM";"18823582"
"CA";"21174709"
"KY";"38399"
"CF";"3513308"
"TD";"12437822"
"CL";"10117533"
"CN";"694887588"
"HK";"4451763"
"MO";"411305"
"TW";"12214031"
"CO";"27699596"
"KM";"586144"
"CG";"4239934"
"CK";"8876"
"CR";"2793795"
"CI";"19117340"
"HR";"1940571"
"CU";"5696293"
"CW";"93581"
"CY";"659037"
"CZ";"5253608"
"KP";"13825837"
"CD";"70975298"
"DK";"3082997"
"DJ";"600302"
"DM";"38983"
"DO";"6346391"
"EC";"10400166"
"EG";"64451936"
"SV";"3677732"
"GQ";"975130"
"ER";"3767239"
"EE";"637638"
"ET";"77942984"
"FO";"26107"
"FK";"1469"
"FJ";"492986"
"FI";"2913426"
"FR";"35045237"
"GF";"213896"
"PF";"156503"
"GA";"1408226"
"GM";"1748351"
"GE";"1906696"
"DE";"41124817"
"GH";"20666349"
"GI";"18220"
"GR";"5357228"
"GL";"28077"
"GD";"55727"
"GP";"240738"
"GU";"92389"
"GT";"11684303"
"GN";"10070532"
"GW";"1420348"
"GY";"410075"
"HT";"6662343"
"VA";"434"
"HN";"5966461"
"HU";"4658202"
"IS";"186464"
"IN";"763094391"
"ID";"153468142"
"IR";"45331518"
"IQ";"30176017"
"IE";"2717807"
"IM";"46870"
"IL";"5354971"
"IT";"29211169"
"JM";"1462901"
"JP";"60555442"
"JO";"5887636"
"KZ";"10908646"
"KE";"37962844"
"KI";"77326"
"KW";"2258036"
"KG";"3729593"
"LA";"4239608"
"LV";"892229"
"LB";"2651022"
"LS";"1412989"
"LR";"3666107"
"LY";"3831598"
"LI";"21234"
"LT";"1404191"
"LU";"354290"
"MG";"20417391"
"MW";"15475332"
"MY";"18957717"
"MV";"230105"
"ML";"15811252"
"MT";"215640"
"MH";"29602"
"MQ";"208184"
"MR";"3421023"
"MU";"656036"
"YT";"197036"
"MX";"77367874"
"FM";"306515"
"MC";"21842"
"MN";"1902783"
"ME";"312215"
"MS";"2790"
"MA";"21498802"
"MZ";"25066247"
"MM";"31107101"
"NA";"1819674"
"NR";"5876"
"NP";"17592587"
"NL";"8853293"
"NC";"170323"
"NZ";"2740895"
"NI";"3730667"
"NE";"21507715"
"NG";"149841784"
"NU";"871"
"MP";"29588"
"NO";"3057603"
"OM";"2201716"
"PK";"128916299"
"PW";"12206"
"PA";"2605440"
"PG";"5677811"
"PY";"4086722"
"PE";"19343778"
"PH";"67217816"
"PL";"18378846"
"PT";"5037636"
"PR";"1824642"
"QA";"970389"
"KR";"26520957"
"MD";"1947040"
"RE";"508723"
"RO";"9210144"
"RU";"73890025"
"RW";"9077560"
"SH";"2206"
"KN";"31451"
"LC";"96092"
"PM";"3610"
"VC";"56234"
"WS";"107719"
"SM";"17915"
"ST";"151366"
"SA";"18260922"
"SN";"12855820"
"RS";"4142906"
"SC";"50649"
"SL";"5405032"
"SG";"3294613"
"SX";"25136"
"SK";"2715677"
"SI";"1017108"
"SB";"419607"
"SO";"12735296"
"ZA";"34398961"
"SS";"9741276"
"ES";"23438691"
"LK";"11306198"
"PS";"3756762"
"SD";"31102720"
"SR";"318172"
"SZ";"927166"
"SE";"5454264"
"CH";"4752354"
"SY";"14598426"
"TJ";"6107488"
"MK";"1025466"
"TH";"35732475"
"TL";"943856"
"TG";"5961807"
"TK";"752"
"TO";"63400"
"TT";"701712"
"TN";"6685038"
"TR";"46422593"
"TM";"3635911"
"TC";"22226"
"TV";"6840"
"UG";"37802444"
"UA";"21283789"
"AE";"3843807"
"GB";"36258385"
"TZ";"49484319"
"US";"184618078"
"VI";"51699"
"UY";"1861410"
"UZ";"19245199"
"VU";"194391"
"VE";"19519360"
"VN";"55489284"
"WF";"5797"
"EH";"394785"
"YE";"20143385"
"ZM";"14696805"
"ZW";"12192423"
