;populacao_3
"AF";"17220191"
"AL";"1451035"
"DZ";"20451757"
"AS";"27769"
"AD";"37889"
"AO";"15178925"
"AI";"7503"
"AG";"53045"
"AR";"22603172"
"AM";"1552102"
"AW";"55278"
"AU";"12269968"
"AT";"4452364"
"AZ";"4932284"
"BS";"201773"
"BH";"556298"
"BD";"81633974"
"BB";"148925"
"BY";"5062365"
"BE";"5793452"
"BZ";"188137"
"BJ";"5601137"
"BM";"31791"
"BT";"378982"
"BO";"5518902"
"BA";"1785306"
"BW";"1158899"
"BR";"106433262"
"VG";"15499"
"BN";"208068"
"BG";"3640679"
"BF";"9621447"
"BI";"5517704"
"CV";"274121"
"KH";"8195793"
"CM";"12015484"
"CA";"18452071"
"KY";"31440"
"CF";"2361064"
"TD";"7441619"
"CL";"9110966"
"CN";"683197190"
"HK";"3978118"
"MO";"323743"
"TW";"11836058"
"CO";"24925490"
"KM";"403378"
"CG";"2629173"
"CK";"8547"
"CR";"2452204"
"CI";"11987657"
"HR";"2169930"
"CU";"5739871"
"CW";"86976"
"CY";"589067"
"CZ";"5398907"
"KP";"13023069"
"CD";"40758512"
"DK";"2881821"
"DJ";"476740"
"DM";"36928"
"DO";"5405663"
"EC";"8316035"
"EG";"48228158"
"SV";"3382731"
"GQ";"565935"
"ER";"2529011"
"EE";"696009"
"ET";"52551410"
"FO";"23819"
"FK";"1486"
"FJ";"445833"
"FI";"2801470"
"FR";"33030848"
"GF";"141398"
"PF";"138896"
"GA";"984906"
"GM";"1060832"
"GE";"2044246"
"DE";"41679369"
"GH";"14465921"
"GI";"17507"
"GR";"5666918"
"GL";"26768"
"GD";"53673"
"GP";"241198"
"GU";"81075"
"GT";"8589179"
"GN";"6340847"
"GW";"945479"
"GY";"385180"
"HT";"5551208"
"VA";"430"
"HN";"4645485"
"HU";"5097037"
"IS";"166927"
"IN";"645221368"
"ID";"131092981"
"IR";"40346600"
"IQ";"18898837"
"IE";"2400085"
"IM";"42625"
"IL";"4188262"
"IT";"30430767"
"JM";"1452148"
"JP";"65228175"
"JO";"4789150"
"KZ";"9387554"
"KE";"24999137"
"KI";"59005"
"KW";"1761274"
"KG";"3047601"
"LA";"3437233"
"LV";"1054254"
"LB";"3031345"
"LS";"1149016"
"LR";"2344548"
"LY";"3161194"
"LI";"19113"
"LT";"1558678"
"LU";"290231"
"MG";"12818840"
"MW";"9396953"
"MY";"15298794"
"MV";"188231"
"ML";"9262915"
"MT";"214454"
"MH";"26344"
"MQ";"209772"
"MR";"2192420"
"MU";"639364"
"YT";"128643"
"MX";"64851331"
"FM";"261737"
"MC";"19814"
"MN";"1554199"
"ME";"318650"
"MS";"2625"
"MA";"18038542"
"MZ";"15178502"
"MM";"27303083"
"NA";"1301123"
"NR";"5737"
"NP";"15079386"
"NL";"8559673"
"NC";"137086"
"NZ";"2391793"
"NI";"3152216"
"NE";"10707568"
"NG";"94157078"
"NU";"808"
"MP";"28140"
"NO";"2628624"
"OM";"1583559"
"PK";"95816601"
"PW";"9991"
"PA";"2044845"
"PG";"4053686"
"PY";"3356370"
"PE";"16100380"
"PH";"52117269"
"PL";"19736892"
"PT";"5441016"
"PR";"1902306"
"QA";"657869"
"KR";"25471853"
"MD";"2107401"
"RE";"452067"
"RO";"10144869"
"RU";"77072462"
"RW";"6221884"
"SH";"1997"
"KN";"27890"
"LC";"91294"
"PM";"3194"
"VC";"54477"
"WS";"95083"
"SM";"16973"
"ST";"102580"
"SA";"14140296"
"SN";"8063248"
"RS";"4495141"
"SC";"48051"
"SL";"3814669"
"SG";"2888113"
"SX";"20860"
"SK";"2799325"
"SI";"1047153"
"SB";"300549"
"SO";"7398838"
"ZA";"28881426"
"SS";"6274697"
"ES";"23624564"
"LK";"10843148"
"PS";"2425251"
"SD";"20276303"
"SR";"280662"
"SZ";"705118"
"SE";"4950977"
"CH";"4276504"
"SY";"9038803"
"TJ";"4440726"
"MK";"1041735"
"TH";"35372608"
"TL";"638018"
"TG";"3910639"
"TK";"675"
"TO";"53830"
"TT";"694653"
"TN";"5835007"
"TR";"40977887"
"TM";"2922786"
"TC";"17670"
"TV";"5717"
"UG";"21542114"
"UA";"23777389"
"AE";"2594102"
"GB";"33526775"
"TZ";"28968047"
"US";"163866396"
"VI";"54894"
"UY";"1786858"
"UZ";"16003452"
"VU";"136466"
"VE";"16072033"
"VN";"48262358"
"WF";"6057"
"EH";"262977"
"YE";"13978993"
"ZM";"8611903"
"ZW";"8478859"
