;populacao_3
"AF";"18896938"
"AL";"1462051"
"DZ";"21763373"
"AS";"28022"
"AD";"38102"
"AO";"17258242"
"AI";"7743"
"AG";"55144"
"AR";"23430133"
"AM";"1556490"
"AW";"56176"
"AU";"12897031"
"AT";"4474681"
"AZ";"5103760"
"BS";"209455"
"BH";"620456"
"BD";"85143642"
"BB";"150400"
"BY";"5024690"
"BE";"5879608"
"BZ";"204229"
"BJ";"6230245"
"BM";"31351"
"BT";"397963"
"BO";"5850463"
"BA";"1776083"
"BW";"1240992"
"BR";"109607661"
"VG";"16456"
"BN";"218533"
"BG";"3542267"
"BF";"10749401"
"BI";"6241050"
"CV";"287655"
"KH";"8669729"
"CM";"13285967"
"CA";"19090497"
"KY";"33050"
"CF";"2544940"
"TD";"8370592"
"CL";"9382416"
"CN";"692388067"
"HK";"4132431"
"MO";"343548"
"TW";"12007087"
"CO";"25725784"
"KM";"440269"
"CG";"2915786"
"CK";"8645"
"CR";"2544832"
"CI";"13283915"
"HR";"2117320"
"CU";"5750493"
"CW";"88778"
"CY";"608084"
"CZ";"5402381"
"KP";"13256909"
"CD";"46233096"
"DK";"2925451"
"DJ";"505523"
"DM";"37648"
"DO";"5639331"
"EC";"8793248"
"EG";"51764795"
"SV";"3462616"
"GQ";"646156"
"ER";"2769817"
"EE";"687070"
"ET";"57769396"
"FO";"24277"
"FK";"1493"
"FJ";"459651"
"FI";"2832644"
"FR";"33489449"
"GF";"155599"
"PF";"143907"
"GA";"1070116"
"GM";"1191978"
"GE";"2033118"
"DE";"41839298"
"GH";"15713620"
"GI";"17737"
"GR";"5625889"
"GL";"27182"
"GD";"54536"
"GP";"241073"
"GU";"84075"
"GT";"9257463"
"GN";"7029621"
"GW";"1038774"
"GY";"392222"
"HT";"5816428"
"VA";"438"
"HN";"4947263"
"HU";"5018624"
"IS";"171974"
"IN";"673846246"
"ID";"136658939"
"IR";"41947652"
"IQ";"21027498"
"IE";"2479913"
"IM";"43643"
"IL";"4437920"
"IT";"30188009"
"JM";"1467730"
"JP";"64588400"
"JO";"5089993"
"KZ";"9777927"
"KE";"27555039"
"KI";"63085"
"KW";"1861518"
"KG";"3220510"
"LA";"3635012"
"LV";"1012962"
"LB";"2963996"
"LS";"1206702"
"LR";"2588687"
"LY";"3348809"
"LI";"19618"
"LT";"1530206"
"LU";"303940"
"MG";"14242943"
"MW";"10517419"
"MY";"16164092"
"MV";"200072"
"ML";"10421552"
"MT";"216624"
"MH";"26467"
"MQ";"210607"
"MR";"2431654"
"MU";"647229"
"YT";"142152"
"MX";"67969298"
"FM";"271052"
"MC";"20236"
"MN";"1646236"
"ME";"318683"
"MS";"2675"
"MA";"18906598"
"MZ";"16957602"
"MM";"28279263"
"NA";"1410491"
"NR";"5684"
"NP";"15698565"
"NL";"8641414"
"NC";"144537"
"NZ";"2478338"
"NI";"3284959"
"NE";"12444456"
"NG";"104220866"
"NU";"815"
"MP";"28372"
"NO";"2715768"
"OM";"1764218"
"PK";"103173573"
"PW";"10475"
"PA";"2173694"
"PG";"4385504"
"PY";"3528044"
"PE";"16867047"
"PH";"55388183"
"PL";"19575799"
"PT";"5356892"
"PR";"1892323"
"QA";"727909"
"KR";"25831980"
"MD";"2089403"
"RE";"466000"
"RO";"9949079"
"RU";"76899368"
"RW";"6815425"
"SH";"2059"
"KN";"28860"
"LC";"92960"
"PM";"3264"
"VC";"55100"
"WS";"97420"
"SM";"17271"
"ST";"111782"
"SA";"15001801"
"SN";"8970632"
"RS";"4435766"
"SC";"48921"
"SL";"4140425"
"SG";"3030459"
"SX";"21773"
"SK";"2801516"
"SI";"1046092"
"SB";"324231"
"SO";"8324780"
"ZA";"30266590"
"SS";"6958927"
"ES";"23655671"
"LK";"11016065"
"PS";"2691486"
"SD";"22293425"
"SR";"290503"
"SZ";"755213"
"SE";"5078639"
"CH";"4398220"
"SY";"9737332"
"TJ";"4813939"
"MK";"1045076"
"TH";"35696750"
"TL";"694608"
"TG";"4302381"
"TK";"706"
"TO";"55773"
"TT";"702410"
"TN";"6077811"
"TR";"42833665"
"TM";"3105772"
"TC";"18718"
"TV";"5934"
"UG";"24461187"
"UA";"23304523"
"AE";"2872333"
"GB";"34229641"
"TZ";"32645060"
"US";"168433664"
"VI";"54888"
"UY";"1809045"
"UZ";"16867190"
"VU";"148394"
"VE";"16897241"
"VN";"50138390"
"WF";"5964"
"EH";"292256"
"YE";"15305270"
"ZM";"9691042"
"ZW";"9244002"
