;populacao_3
"AF";"12101550"
"AL";"1535172"
"DZ";"16452871"
"AS";"29004"
"AD";"37560"
"AO";"9995794"
"AI";"6398"
"AG";"46473"
"AR";"19996583"
"AM";"1579384"
"AW";"52454"
"AU";"10138138"
"AT";"4241597"
"AZ";"4331801"
"BS";"168529"
"BH";"355018"
"BD";"70379648"
"BB";"142479"
"BY";"5130263"
"BE";"5372650"
"BZ";"140951"
"BJ";"4026821"
"BM";"33483"
"BT";"311752"
"BO";"4550477"
"BA";"1923737"
"BW";"939818"
"BR";"94692614"
"VG";"11331"
"BN";"178762"
"BG";"3944721"
"BF";"6799932"
"BI";"3772654"
"CV";"242427"
"KH";"6829733"
"CM";"8722279"
"CA";"16281563"
"KY";"24835"
"CF";"2093008"
"TD";"5041948"
"CL";"8159812"
"CN";"642079226"
"HK";"3551805"
"MO";"253316"
"TW";"11122254"
"CO";"21909657"
"KM";"303613"
"CG";"1860063"
"CK";"9619"
"CR";"2117986"
"CI";"8935191"
"HR";"2269656"
"CU";"5623520"
"CW";"68777"
"CY";"507185"
"CZ";"5261645"
"KP";"12233823"
"CD";"27546763"
"DK";"2736374"
"DJ";"389622"
"DM";"35357"
"DO";"4617725"
"EC";"6856562"
"EG";"38071514"
"SV";"3150607"
"GQ";"356143"
"ER";"1983985"
"EE";"725664"
"ET";"38450795"
"FO";"23272"
"FK";"1496"
"FJ";"402775"
"FI";"2684927"
"FR";"31193877"
"GF";"102865"
"PF";"124149"
"GA";"700401"
"GM";"728090"
"GE";"2367085"
"DE";"41763017"
"GH";"10778294"
"GI";"16423"
"GR";"5705363"
"GL";"26634"
"GD";"51774"
"GP";"226379"
"GU";"77658"
"GT";"6673511"
"GN";"4841092"
"GW";"706553"
"GY";"374703"
"HT";"4686363"
"VA";"418"
"HN";"3703204"
"HU";"5300159"
"IS";"147070"
"IN";"551056671"
"ID";"112891718"
"IR";"34458280"
"IQ";"13357781"
"IE";"2108641"
"IM";"38978"
"IL";"3345640"
"IT";"30196444"
"JM";"1386363"
"JP";"65445278"
"JO";"2765918"
"KZ";"8054305"
"KE";"18138666"
"KI";"46836"
"KW";"932343"
"KG";"2559627"
"LA";"2900065"
"LV";"1219486"
"LB";"1960921"
"LS";"1007296"
"LR";"1626140"
"LY";"2805685"
"LI";"17683"
"LT";"1790673"
"LU";"231913"
"MG";"9206229"
"MW";"6603728"
"MY";"12510515"
"MV";"150784"
"ML";"6427935"
"MT";"204287"
"MH";"25629"
"MQ";"211978"
"MR";"1562468"
"MU";"616390"
"YT";"90327"
"MX";"54526576"
"FM";"250175"
"MC";"17386"
"MN";"1269518"
"ME";"313508"
"MS";"2410"
"MA";"15445757"
"MZ";"10817067"
"MM";"24800750"
"NA";"1044651"
"NR";"5093"
"NP";"12917903"
"NL";"8251078"
"NC";"115683"
"NZ";"2109605"
"NI";"2723934"
"NE";"6833662"
"NG";"68779523"
"NU";"830"
"MP";"33603"
"NO";"2334113"
"OM";"1090914"
"PK";"74577799"
"PW";"9128"
"PA";"1654463"
"PG";"3104704"
"PY";"2860748"
"PE";"13814102"
"PH";"42912666"
"PL";"19788613"
"PT";"5455583"
"PR";"1957626"
"QA";"280454"
"KR";"24273747"
"MD";"2166465"
"RE";"403143"
"RO";"10985155"
"RU";"76783441"
"RW";"4597014"
"SH";"2083"
"KN";"24608"
"LC";"83616"
"PM";"3152"
"VC";"53835"
"WS";"86735"
"SM";"14777"
"ST";"78271"
"SA";"10600690"
"SN";"5733500"
"RS";"4710049"
"SC";"44406"
"SL";"2867310"
"SG";"2262062"
"SX";"16845"
"SK";"2781485"
"SI";"1021849"
"SB";"229826"
"SO";"5198619"
"ZA";"24859928"
"SS";"4063072"
"ES";"22319909"
"LK";"9899300"
"PS";"1762570"
"SD";"15411916"
"SR";"247646"
"SZ";"570714"
"SE";"4556537"
"CH";"3783161"
"SY";"8960364"
"TJ";"3404267"
"MK";"1030511"
"TH";"33248152"
"TL";"506074"
"TG";"2859647"
"TK";"625"
"TO";"50370"
"TT";"654002"
"TN";"5070945"
"TR";"34483840"
"TM";"2415761"
"TC";"13111"
"TV";"5150"
"UG";"14410903"
"UA";"25141857"
"AE";"1362164"
"GB";"30772228"
"TZ";"19969893"
"US";"149497532"
"VI";"55714"
"UY";"1720425"
"UZ";"13338995"
"VU";"102576"
"VE";"13377195"
"VN";"42787019"
"WF";"7296"
"EH";"206844"
"YE";"10182878"
"ZM";"6085268"
"ZW";"6625447"
