;populacao_3
"AF";"13606015"
"AL";"1477519"
"DZ";"17560696"
"AS";"27748"
"AD";"40416"
"AO";"11520424"
"AI";"6846"
"AG";"48703"
"AR";"20843520"
"AM";"1536226"
"AW";"53110"
"AU";"10868186"
"AT";"4293718"
"AZ";"4507316"
"BS";"181428"
"BH";"447441"
"BD";"74279296"
"BB";"144829"
"BY";"5074759"
"BE";"5527274"
"BZ";"156764"
"BJ";"4504446"
"BM";"33258"
"BT";"336199"
"BO";"4867676"
"BA";"1906312"
"BW";"1001136"
"BR";"98867350"
"VG";"13019"
"BN";"185887"
"BG";"3825926"
"BF";"7640863"
"BI";"4319932"
"CV";"250604"
"KH";"7231017"
"CM";"9718031"
"CA";"17026707"
"KY";"27696"
"CF";"2231569"
"TD";"5751673"
"CL";"8501181"
"CN";"656286484"
"HK";"3693838"
"MO";"273615"
"TW";"11408410"
"CO";"23015773"
"KM";"333967"
"CG";"2126461"
"CK";"9239"
"CR";"2239530"
"CI";"9754687"
"HR";"2250192"
"CU";"5646176"
"CW";"77660"
"CY";"548672"
"CZ";"5345972"
"KP";"12511269"
"CD";"31351868"
"DK";"2785448"
"DJ";"416421"
"DM";"35633"
"DO";"4890244"
"EC";"7339468"
"EG";"40840221"
"SV";"3227241"
"GQ";"417606"
"ER";"2153453"
"EE";"714213"
"ET";"42792313"
"FO";"23367"
"FK";"1455"
"FJ";"417024"
"FI";"2722074"
"FR";"31924738"
"GF";"114370"
"PF";"129653"
"GA";"779643"
"GM";"827420"
"GE";"2253708"
"DE";"41300519"
"GH";"12062994"
"GI";"16802"
"GR";"5799047"
"GL";"26628"
"GD";"52237"
"GP";"238325"
"GU";"78262"
"GT";"7286758"
"GN";"5276380"
"GW";"774221"
"GY";"372689"
"HT";"4982760"
"VA";"417"
"HN";"4032339"
"HU";"5234351"
"IS";"156889"
"IN";"584488321"
"ID";"118727330"
"IR";"36339466"
"IQ";"14785368"
"IE";"2290178"
"IM";"40444"
"IL";"3679544"
"IT";"30661898"
"JM";"1412812"
"JP";"65660324"
"JO";"3334906"
"KZ";"8365698"
"KE";"20237533"
"KI";"51062"
"KW";"1183029"
"KG";"2700805"
"LA";"3093716"
"LV";"1162946"
"LB";"2046475"
"LS";"1041403"
"LR";"1895861"
"LY";"2989128"
"LI";"18090"
"LT";"1708262"
"LU";"250206"
"MG";"10324220"
"MW";"7442085"
"MY";"13392952"
"MV";"161800"
"ML";"7313414"
"MT";"208043"
"MH";"25903"
"MQ";"212849"
"MR";"1746655"
"MU";"627398"
"YT";"103491"
"MX";"58025277"
"FM";"249063"
"MC";"18711"
"MN";"1343771"
"ME";"316136"
"MS";"2481"
"MA";"16224818"
"MZ";"12112280"
"MM";"25494247"
"NA";"1101999"
"NR";"5013"
"NP";"13656849"
"NL";"8372398"
"NC";"122049"
"NZ";"2201687"
"NI";"2874230"
"NE";"7914509"
"NG";"76334494"
"NU";"802"
"MP";"28555"
"NO";"2418074"
"OM";"1172367"
"PK";"81130836"
"PW";"9335"
"PA";"1780613"
"PG";"3414494"
"PY";"3020026"
"PE";"14511319"
"PH";"45696154"
"PL";"19790959"
"PT";"5543994"
"PR";"1935961"
"QA";"395399"
"KR";"24631429"
"MD";"2127904"
"RE";"423914"
"RO";"10600858"
"RU";"76715912"
"RW";"5093919"
"SH";"2039"
"KN";"25720"
"LC";"87131"
"PM";"3167"
"VC";"54079"
"WS";"89443"
"SM";"15553"
"ST";"85831"
"SA";"11711991"
"SN";"6406119"
"RS";"4631924"
"SC";"44159"
"SL";"3194910"
"SG";"2513825"
"SX";"17030"
"SK";"2781844"
"SI";"1030930"
"SB";"253693"
"SO";"5859809"
"ZA";"25945199"
"SS";"4838428"
"ES";"23489742"
"LK";"10281957"
"PS";"1950667"
"SD";"16853222"
"SR";"258735"
"SZ";"608190"
"SE";"4678492"
"CH";"3932528"
"SY";"10297609"
"TJ";"3706099"
"MK";"1035473"
"TH";"34081457"
"TL";"537656"
"TG";"3180245"
"TK";"585"
"TO";"51724"
"TT";"667306"
"TN";"5300180"
"TR";"36256292"
"TM";"2544659"
"TC";"15019"
"TV";"5351"
"UG";"16506996"
"UA";"24751781"
"AE";"1976794"
"GB";"31929507"
"TZ";"22627713"
"US";"154928930"
"VI";"55427"
"UY";"1741159"
"UZ";"14155958"
"VU";"113523"
"VE";"14309222"
"VN";"44353480"
"WF";"6913"
"EH";"224312"
"YE";"11366223"
"ZM";"6788721"
"ZW";"7084028"
