;populacao_4
"BI";"6,3"
"KM";"27,9"
"DJ";"76,0"
"ER";"18,9"
"ET";"12,6"
"KE";"16,8"
"MG";"23,6"
"MW";"11,6"
"MU";"43,9"
"YT";"36,1"
"MZ";"25,0"
"RE";"81,2"
"RW";"5,4"
"SC";"49,3"
"SO";"29,7"
"SS";"13,3"
"UG";"11,1"
"TZ";"18,9"
"ZM";"39,4"
"ZW";"29,0"
"AO";"37,1"
"CM";"39,7"
"CF";"36,8"
"TD";"20,8"
"CG";"54,3"
"CD";"30,6"
"GQ";"34,7"
"GA";"69,1"
"ST";"43,7"
"DZ";"52,1"
"EG";"43,5"
"LY";"75,7"
"MA";"48,4"
"SD";"28,6"
"TN";"58,0"
"EH";"84,1"
"BW";"41,9"
"LS";"14,0"
"NA";"27,7"
"ZA";"52,0"
"SZ";"20,2"
"BJ";"34,5"
"BF";"13,8"
"CV";"44,1"
"CI";"39,3"
"GM";"38,3"
"GH";"36,4"
"GN";"28,0"
"GW";"30,8"
"LR";"55,4"
"ML";"23,3"
"MR";"39,3"
"NE";"15,4"
"NG";"29,7"
"SH";"42,6"
"SN";"38,9"
"SL";"33,3"
"TG";"28,6"
"CN";"26,4"
"HK";"99,5"
"MO";"99,8"
"TW";"66,3"
"KP";"58,4"
"JP";"77,3"
"MN";"57,0"
"KR";"73,8"
"KZ";"56,3"
"KG";"37,8"
"TJ";"31,7"
"TM";"45,1"
"UZ";"41,4"
"AF";"21,2"
"BD";"19,8"
"BT";"16,4"
"IN";"25,6"
"IR";"56,3"
"MV";"25,8"
"NP";"8,9"
"PK";"30,6"
"LK";"18,5"
"BN";"66,4"
"KH";"15,6"
"ID";"30,6"
"LA";"15,4"
"MY";"49,8"
"MM";"25,2"
"PH";"47,0"
"SG";"100,0"
"TH";"29,4"
"TL";"20,8"
"VN";"20,3"
"AM";"67,4"
"AZ";"53,8"
"BH";"88,1"
"CY";"66,8"
"GE";"55,0"
"IQ";"69,7"
"IL";"90,4"
"JO";"73,3"
"KW";"98,0"
"LB";"83,1"
"OM";"66,1"
"QA";"92,8"
"SA";"76,6"
"PS";"67,7"
"SY";"48,9"
"TR";"59,2"
"AE";"79,1"
"YE";"20,9"
"BY";"66,0"
"BG";"66,4"
"CZ";"75,2"
"HU";"65,8"
"PL";"61,3"
"MD";"46,8"
"RO";"53,2"
"RU";"73,4"
"SK";"56,5"
"UA";"66,8"
"DK";"84,8"
"EE";"71,2"
"FO";"30,6"
"FI";"79,4"
"IS";"90,8"
"IE";"56,9"
"IM";"51,8"
"LV";"69,3"
"LT";"67,6"
"NO";"72,0"
"SE";"83,1"
"GB";"78,1"
"AL";"36,4"
"AD";"94,7"
"BA";"39,3"
"HR";"51,0"
"GI";"100,0"
"GR";"71,5"
"VA";"100,0"
"IT";"66,7"
"MT";"90,4"
"ME";"48,0"
"PT";"47,9"
"SM";"90,4"
"RS";"50,4"
"SI";"50,4"
"ES";"75,4"
"MK";"57,8"
"AT";"63,0"
"BE";"96,4"
"FR";"74,1"
"DE";"73,1"
"LI";"16,9"
"LU";"81,0"
"MC";"100,0"
"NL";"68,7"
"CH";"73,9"
"AI";"100,0"
"AG";"35,4"
"AW";"50,3"
"BS";"79,8"
"BB";"37,4"
"VG";"37,8"
"KY";"100,0"
"CU";"73,4"
"CW";"84,7"
"DM";"63,1"
"DO";"55,2"
"GD";"33,4"
"GP";"96,4"
"HT";"28,5"
"JM";"49,4"
"MQ";"86,3"
"MS";"12,5"
"PR";"92,9"
"KN";"34,6"
"LC";"29,4"
"VC";"41,4"
"SX";"100,0"
"TT";"54,1"
"TC";"74,3"
"VI";"87,7"
"BZ";"47,5"
"CR";"50,0"
"SV";"49,3"
"GT";"42,0"
"HN";"40,5"
"MX";"71,4"
"NI";"53,1"
"PA";"53,9"
"AR";"87,0"
"BO";"55,6"
"BR";"73,9"
"CL";"83,3"
"CO";"69,5"
"EC";"55,1"
"FK";"74,2"
"GF";"74,6"
"GY";"29,6"
"PY";"48,7"
"PE";"68,9"
"SR";"65,7"
"UY";"89,0"
"VE";"84,3"
"BM";"100,0"
"CA";"76,6"
"GL";"79,7"
"PM";"88,9"
"US";"75,3"
"AU";"85,4"
"NZ";"84,7"
"FJ";"41,6"
"NC";"59,6"
"PG";"15,0"
"SB";"13,7"
"VU";"18,7"
"FM";"62,3"
"GU";"90,8"
"KI";"35,0"
"MH";"65,1"
"FM";"25,8"
"NR";"100,0"
"MP";"89,7"
"PW";"69,6"
"AS";"81,0"
"CK";"57,7"
"PF";"57,9"
"NU";"30,9"
"WS";"21,2"
"TK";"0,0"
"TO";"22,7"
"TV";"40,7"
"WF";"0,0"
