;populacao_4
"BI";"20,3"
"KM";"35,0"
"DJ";"81,4"
"ER";"51,6"
"ET";"30,3"
"KE";"37,1"
"MG";"49,1"
"MW";"23,9"
"MU";"43,5"
"YT";"47,3"
"MZ";"46,6"
"RE";"99,9"
"RW";"21,9"
"SC";"64,2"
"SO";"55,8"
"SS";"27,3"
"UG";"35,1"
"TZ";"46,6"
"ZM";"54,1"
"ZW";"37,0"
"AO";"75,3"
"CM";"66,4"
"CF";"51,5"
"TD";"30,4"
"CG";"74,8"
"CD";"55,5"
"GQ";"79,2"
"GA";"93,6"
"ST";"82,1"
"DZ";"80,4"
"EG";"47,3"
"LY";"85,2"
"MA";"71,5"
"SD";"43,4"
"TN";"75,2"
"EH";"88,6"
"BW";"79,5"
"LS";"37,5"
"NA";"64,9"
"ZA";"74,6"
"SZ";"28,4"
"BJ";"57,6"
"BF";"41,1"
"CV";"73,1"
"CI";"60,0"
"GM";"71,5"
"GH";"66,6"
"GN";"44,8"
"GW";"51,1"
"LR";"60,7"
"ML";"55,0"
"MR";"66,2"
"NE";"20,9"
"NG";"62,7"
"SH";"45,2"
"SN";"56,6"
"SL";"51,2"
"TG";"52,2"
"CN";"74,5"
"HK";"100,0"
"MO";"100,0"
"TW";"84,1"
"KP";"68,0"
"JP";"93,3"
"MN";"72,4"
"KR";"83,1"
"KZ";"62,3"
"KG";"44,5"
"TJ";"33,9"
"TM";"61,3"
"UZ";"53,9"
"AF";"32,5"
"BD";"49,7"
"BT";"51,6"
"IN";"43,8"
"IR";"82,2"
"MV";"47,7"
"NP";"28,7"
"PK";"43,6"
"LK";"23,6"
"BN";"82,6"
"KH";"32,4"
"ID";"66,2"
"LA";"46,9"
"MY";"83,9"
"MM";"38,2"
"PH";"53,8"
"SG";"100,0"
"TH";"62,2"
"TL";"37,7"
"VN";"48,6"
"AM";"67,9"
"AZ";"63,9"
"BH";"91,6"
"CY";"69,7"
"GE";"66,7"
"IQ";"75,5"
"IL";"94,1"
"JO";"94,0"
"KW";"100,0"
"LB";"91,5"
"OM";"93,3"
"QA";"99,6"
"SA";"87,8"
"PS";"81,6"
"SY";"65,1"
"TR";"82,2"
"AE";"90,3"
"YE";"48,2"
"BY";"85,1"
"BG";"81,0"
"CZ";"77,7"
"HU";"77,2"
"PL";"63,6"
"MD";"48,3"
"RO";"59,2"
"RU";"79,0"
"SK";"58,1"
"UA";"73,5"
"DK";"90,3"
"EE";"73,1"
"FO";"46,8"
"FI";"87,5"
"IS";"94,8"
"IE";"69,1"
"IM";"57,6"
"LV";"71,5"
"LT";"72,7"
"NO";"87,6"
"SE";"91,3"
"GB";"87,6"
"AL";"72,7"
"AD";"88,3"
"BA";"56,8"
"HR";"64,4"
"GI";"100,0"
"GR";"84,4"
"VA";"100,0"
"IT";"76,3"
"MT";"95,8"
"ME";"72,9"
"PT";"74,0"
"SM";"98,7"
"RS";"61,8"
"SI";"61,6"
"ES";"84,8"
"MK";"65,9"
"AT";"64,3"
"BE";"98,6"
"FR";"85,2"
"DE";"80,4"
"LI";"16,8"
"LU";"93,9"
"MC";"100,0"
"NL";"95,6"
"CH";"76,9"
"AI";"100,0"
"AG";"26,0"
"AW";"48,5"
"BS";"85,9"
"BB";"34,9"
"VG";"55,4"
"KY";"100,0"
"CU";"80,1"
"CW";"90,0"
"DM";"76,0"
"DO";"89,7"
"GD";"41,1"
"GP";"98,8"
"HT";"68,6"
"JM";"63,4"
"MQ";"90,9"
"MS";"10,7"
"PR";"94,5"
"KN";"34,4"
"LC";"21,9"
"VC";"59,8"
"SX";"100,0"
"TT";"56,9"
"TC";"95,9"
"VI";"97,1"
"BZ";"51,0"
"CR";"87,5"
"SV";"81,6"
"GT";"59,6"
"HN";"67,5"
"MX";"85,1"
"NI";"64,8"
"PA";"74,6"
"AR";"93,9"
"BO";"75,9"
"BR";"90,4"
"CL";"89,7"
"CO";"85,8"
"EC";"68,9"
"FK";"83,6"
"GF";"88,9"
"GY";"30,4"
"PY";"68,2"
"PE";"82,1"
"SR";"69,3"
"UY";"96,7"
"VE";"89,8"
"BM";"100,0"
"CA";"84,1"
"GL";"90,3"
"PM";"91,1"
"US";"86,2"
"AU";"88,6"
"NZ";"88,7"
"FJ";"64,6"
"NC";"77,2"
"PG";"17,2"
"SB";"31,6"
"VU";"29,1"
"FM";"72,8"
"GU";"96,0"
"KI";"65,2"
"MH";"82,6"
"FM";"26,8"
"NR";"100,0"
"MP";"93,4"
"PW";"86,7"
"AS";"88,7"
"CK";"79,3"
"PF";"65,0"
"NU";"55,5"
"WS";"17,8"
"TK";"0,0"
"TO";"25,0"
"TV";"73,2"
"WF";"0,0"
