;populacao_4
"BI";"2,5"
"KM";"18,3"
"DJ";"58,4"
"ER";"12,2"
"ET";"8,1"
"KE";"9,2"
"MG";"13,1"
"MW";"5,3"
"MU";"40,3"
"YT";"23,8"
"MZ";"8,3"
"RE";"40,4"
"RW";"3,0"
"SC";"35,5"
"SO";"21,0"
"SS";"8,7"
"UG";"6,0"
"TZ";"6,4"
"ZM";"26,3"
"ZW";"15,7"
"AO";"13,4"
"CM";"18,2"
"CF";"25,0"
"TD";"9,6"
"CG";"36,8"
"CD";"23,9"
"GQ";"26,7"
"GA";"26,9"
"ST";"24,7"
"DZ";"39,0"
"EG";"40,4"
"LY";"39,8"
"MA";"32,9"
"SD";"14,6"
"TN";"41,0"
"EH";"38,5"
"BW";"5,1"
"LS";"7,4"
"NA";"20,9"
"ZA";"47,5"
"SZ";"7,7"
"BJ";"14,1"
"BF";"5,4"
"CV";"18,7"
"CI";"25,9"
"GM";"16,4"
"GH";"27,3"
"GN";"14,1"
"GW";"14,7"
"LR";"23,6"
"ML";"13,3"
"MR";"11,7"
"NE";"7,5"
"NG";"17,0"
"SH";"47,5"
"SN";"27,8"
"SL";"21,8"
"TG";"17,4"
"CN";"17,8"
"HK";"87,0"
"MO";"96,5"
"TW";"34,9"
"KP";"47,1"
"JP";"69,5"
"MN";"43,2"
"KR";"35,0"
"KZ";"48,4"
"KG";"36,5"
"TJ";"36,0"
"TM";"47,4"
"UZ";"35,8"
"AF";"10,6"
"BD";"6,7"
"BT";"5,2"
"IN";"19,2"
"IR";"38,6"
"MV";"11,3"
"NP";"3,8"
"PK";"24,0"
"LK";"17,3"
"BN";"56,3"
"KH";"12,1"
"ID";"16,3"
"LA";"8,7"
"MY";"31,3"
"MM";"21,7"
"PH";"32,1"
"SG";"100,0"
"TH";"20,4"
"TL";"12,0"
"VN";"17,2"
"AM";"57,3"
"AZ";"50,6"
"BH";"83,0"
"CY";"39,2"
"GE";"46,5"
"IQ";"52,9"
"IL";"82,3"
"JO";"55,0"
"KW";"82,1"
"LB";"54,4"
"OM";"25,1"
"QA";"87,6"
"SA";"42,7"
"PS";"51,1"
"SY";"41,3"
"TR";"35,8"
"AE";"79,3"
"YE";"11,9"
"BY";"40,4"
"BG";"48,5"
"CZ";"63,0"
"HU";"58,9"
"PL";"50,9"
"MD";"29,3"
"RO";"38,8"
"RU";"59,9"
"SK";"38,6"
"UA";"52,4"
"DK";"78,2"
"EE";"62,8"
"FO";"26,7"
"FI";"61,3"
"IS";"83,6"
"IE";"47,8"
"IM";"56,3"
"LV";"58,4"
"LT";"46,5"
"NO";"60,8"
"SE";"78,7"
"GB";"77,5"
"AL";"31,4"
"AD";"74,6"
"BA";"24,5"
"HR";"37,0"
"GI";"100,0"
"GR";"61,7"
"VA";"100,0"
"IT";"62,8"
"MT";"89,7"
"ME";"24,2"
"PT";"37,6"
"SM";"56,6"
"RS";"36,4"
"SI";"34,3"
"ES";"63,2"
"MK";"43,0"
"AT";"65,1"
"BE";"93,4"
"FR";"69,4"
"DE";"72,1"
"LI";"19,1"
"LU";"72,9"
"MC";"100,0"
"NL";"61,1"
"CH";"73,0"
"AI";"100,0"
"AG";"35,4"
"AW";"50,7"
"BS";"64,7"
"BB";"37,3"
"VG";"15,2"
"KY";"100,0"
"CU";"59,7"
"CW";"77,4"
"DM";"38,3"
"DO";"37,1"
"GD";"31,7"
"GP";"74,2"
"HT";"18,4"
"JM";"39,0"
"MQ";"54,4"
"MS";"12,5"
"PR";"54,3"
"KN";"32,2"
"LC";"23,2"
"VC";"29,2"
"SX";"100,0"
"TT";"40,3"
"TC";"50,1"
"VI";"65,9"
"BZ";"51,9"
"CR";"37,0"
"SV";"39,1"
"GT";"34,6"
"HN";"27,0"
"MX";"56,6"
"NI";"44,4"
"PA";"45,7"
"AR";"77,4"
"BO";"38,9"
"BR";"53,0"
"CL";"73,2"
"CO";"54,4"
"EC";"37,7"
"FK";"52,7"
"GF";"66,4"
"GY";"29,3"
"PY";"36,6"
"PE";"54,1"
"SR";"46,6"
"UY";"81,8"
"VE";"69,0"
"BM";"100,0"
"CA";"74,2"
"GL";"68,9"
"PM";"88,0"
"US";"72,6"
"AU";"83,5"
"NZ";"79,9"
"FJ";"33,6"
"NC";"47,7"
"PG";"6,7"
"SB";"7,9"
"VU";"11,7"
"FM";"42,2"
"GU";"57,7"
"KI";"21,1"
"MH";"45,6"
"FM";"24,0"
"NR";"100,0"
"MP";"61,7"
"PW";"58,9"
"AS";"69,2"
"CK";"52,1"
"PF";"51,0"
"NU";"21,4"
"WS";"19,6"
"TK";"0,0"
"TO";"20,1"
"TV";"20,1"
"WF";"0,0"
