;populacao_4
"BI";"23,4"
"KM";"37,5"
"DJ";"82,9"
"ER";"55,3"
"ET";"34,0"
"KE";"41,0"
"MG";"52,9"
"MW";"27,2"
"MU";"46,0"
"YT";"49,9"
"MZ";"50,3"
"RE";"99,9"
"RW";"25,0"
"SC";"66,6"
"SO";"59,3"
"SS";"30,9"
"UG";"38,9"
"TZ";"50,4"
"ZM";"57,7"
"ZW";"40,7"
"AO";"77,6"
"CM";"69,4"
"CF";"55,3"
"TD";"34,1"
"CG";"77,1"
"CD";"59,1"
"GQ";"80,8"
"GA";"94,2"
"ST";"83,5"
"DZ";"82,2"
"EG";"50,6"
"LY";"86,7"
"MA";"74,1"
"SD";"47,3"
"TN";"77,4"
"EH";"89,5"
"BW";"81,6"
"LS";"41,2"
"NA";"68,1"
"ZA";"76,9"
"SZ";"30,6"
"BJ";"61,1"
"BF";"45,0"
"CV";"75,0"
"CI";"63,2"
"GM";"74,1"
"GH";"69,5"
"GN";"48,5"
"GW";"53,8"
"LR";"64,0"
"ML";"58,6"
"MR";"69,2"
"NE";"23,9"
"NG";"65,9"
"SH";"47,9"
"SN";"60,0"
"SL";"54,8"
"TG";"55,9"
"CN";"77,2"
"HK";"100,0"
"MO";"100,0"
"TW";"85,6"
"KP";"70,7"
"JP";"93,9"
"MN";"74,7"
"KR";"84,5"
"KZ";"65,1"
"KG";"48,4"
"TJ";"37,7"
"TM";"64,7"
"UZ";"56,9"
"AF";"36,0"
"BD";"53,4"
"BT";"54,2"
"IN";"47,7"
"IR";"84,0"
"MV";"50,4"
"NP";"32,3"
"PK";"47,1"
"LK";"26,8"
"BN";"84,0"
"KH";"36,0"
"ID";"69,2"
"LA";"50,7"
"MY";"85,5"
"MM";"41,9"
"PH";"57,2"
"SG";"100,0"
"TH";"65,5"
"TL";"40,3"
"VN";"52,4"
"AM";"70,7"
"AZ";"67,0"
"BH";"92,3"
"CY";"71,8"
"GE";"69,5"
"IQ";"77,7"
"IL";"94,7"
"JO";"94,6"
"KW";"100,0"
"LB";"92,4"
"OM";"94,1"
"QA";"99,7"
"SA";"88,9"
"PS";"83,3"
"SY";"68,2"
"TR";"83,9"
"AE";"91,2"
"YE";"52,1"
"BY";"86,6"
"BG";"82,7"
"CZ";"79,7"
"HU";"79,3"
"PL";"66,5"
"MD";"51,9"
"RO";"62,4"
"RU";"80,9"
"SK";"61,3"
"UA";"75,7"
"DK";"91,2"
"EE";"74,9"
"FO";"49,2"
"FI";"88,6"
"IS";"95,3"
"IE";"71,7"
"IM";"60,2"
"LV";"73,4"
"LT";"75,1"
"NO";"88,8"
"SE";"92,2"
"GB";"88,8"
"AL";"75,2"
"AD";"89,0"
"BA";"60,2"
"HR";"67,5"
"GI";"100,0"
"GR";"85,9"
"VA";"100,0"
"IT";"78,4"
"MT";"96,1"
"ME";"74,8"
"PT";"76,4"
"SM";"98,8"
"RS";"64,7"
"SI";"64,7"
"ES";"86,3"
"MK";"69,0"
"AT";"67,1"
"BE";"98,7"
"FR";"86,6"
"DE";"82,1"
"LI";"18,4"
"LU";"94,4"
"MC";"100,0"
"NL";"96,1"
"CH";"78,7"
"AI";"100,0"
"AG";"27,9"
"AW";"51,1"
"BS";"87,0"
"BB";"37,4"
"VG";"58,0"
"KY";"100,0"
"CU";"81,8"
"CW";"90,9"
"DM";"77,8"
"DO";"90,9"
"GD";"43,7"
"GP";"98,9"
"HT";"71,5"
"JM";"66,5"
"MQ";"91,7"
"MS";"11,9"
"PR";"95,0"
"KN";"36,9"
"LC";"23,9"
"VC";"62,3"
"SX";"100,0"
"TT";"59,4"
"TC";"96,2"
"VI";"97,3"
"BZ";"53,6"
"CR";"88,7"
"SV";"83,4"
"GT";"62,9"
"HN";"70,4"
"MX";"86,5"
"NI";"67,6"
"PA";"77,0"
"AR";"94,5"
"BO";"78,1"
"BR";"91,3"
"CL";"90,7"
"CO";"87,2"
"EC";"71,4"
"FK";"84,9"
"GF";"89,9"
"GY";"32,7"
"PY";"70,8"
"PE";"83,7"
"SR";"71,3"
"UY";"97,0"
"VE";"90,7"
"BM";"100,0"
"CA";"85,5"
"GL";"91,1"
"PM";"91,8"
"US";"87,6"
"AU";"89,6"
"NZ";"89,8"
"FJ";"67,0"
"NC";"79,0"
"PG";"19,9"
"SB";"34,0"
"VU";"31,1"
"FM";"74,0"
"GU";"96,4"
"KI";"67,7"
"MH";"84,0"
"FM";"29,0"
"NR";"100,0"
"MP";"93,9"
"PW";"87,9"
"AS";"89,6"
"CK";"80,9"
"PF";"67,0"
"NU";"58,0"
"WS";"19,1"
"TK";"0,0"
"TO";"26,8"
"TV";"75,2"
"WF";"0,0"
