;populacao_4
"BI";"19,9"
"KM";"34,6"
"DJ";"81,2"
"ER";"51,0"
"ET";"29,7"
"KE";"36,5"
"MG";"48,5"
"MW";"23,3"
"MU";"43,2"
"YT";"47,0"
"MZ";"46,0"
"RE";"99,9"
"RW";"21,5"
"SC";"63,8"
"SO";"55,2"
"SS";"26,8"
"UG";"34,4"
"TZ";"45,9"
"ZM";"53,5"
"ZW";"36,4"
"AO";"74,9"
"CM";"65,9"
"CF";"50,8"
"TD";"29,8"
"CG";"74,4"
"CD";"54,9"
"GQ";"78,9"
"GA";"93,5"
"ST";"81,8"
"DZ";"80,1"
"EG";"46,8"
"LY";"85,0"
"MA";"71,0"
"SD";"42,8"
"TN";"74,8"
"EH";"88,5"
"BW";"79,1"
"LS";"36,9"
"NA";"64,2"
"ZA";"74,2"
"SZ";"28,1"
"BJ";"57,1"
"BF";"40,4"
"CV";"72,7"
"CI";"59,4"
"GM";"71,0"
"GH";"66,1"
"GN";"44,2"
"GW";"50,7"
"LR";"60,1"
"ML";"54,4"
"MR";"65,7"
"NE";"20,5"
"NG";"62,2"
"SH";"44,8"
"SN";"56,0"
"SL";"50,6"
"TG";"51,6"
"CN";"73,9"
"HK";"100,0"
"MO";"100,0"
"TW";"83,9"
"KP";"67,6"
"JP";"93,2"
"MN";"72,1"
"KR";"82,9"
"KZ";"61,9"
"KG";"43,9"
"TJ";"33,3"
"TM";"60,8"
"UZ";"53,5"
"AF";"32,0"
"BD";"49,0"
"BT";"51,1"
"IN";"43,2"
"IR";"81,9"
"MV";"47,3"
"NP";"28,1"
"PK";"43,1"
"LK";"23,1"
"BN";"82,4"
"KH";"31,8"
"ID";"65,7"
"LA";"46,2"
"MY";"83,6"
"MM";"37,6"
"PH";"53,3"
"SG";"100,0"
"TH";"61,6"
"TL";"37,3"
"VN";"47,9"
"AM";"67,5"
"AZ";"63,4"
"BH";"91,5"
"CY";"69,4"
"GE";"66,2"
"IQ";"75,2"
"IL";"94,0"
"JO";"93,9"
"KW";"100,0"
"LB";"91,4"
"OM";"93,1"
"QA";"99,6"
"SA";"87,5"
"PS";"81,3"
"SY";"64,6"
"TR";"81,9"
"AE";"90,1"
"YE";"47,6"
"BY";"84,8"
"BG";"80,6"
"CZ";"77,4"
"HU";"76,8"
"PL";"63,2"
"MD";"47,8"
"RO";"58,7"
"RU";"78,6"
"SK";"57,6"
"UA";"73,2"
"DK";"90,2"
"EE";"72,8"
"FO";"46,4"
"FI";"87,4"
"IS";"94,8"
"IE";"68,7"
"IM";"57,2"
"LV";"71,2"
"LT";"72,4"
"NO";"87,3"
"SE";"91,2"
"GB";"87,4"
"AL";"72,2"
"AD";"88,2"
"BA";"56,2"
"HR";"63,9"
"GI";"100,0"
"GR";"84,2"
"VA";"100,0"
"IT";"76,0"
"MT";"95,7"
"ME";"72,6"
"PT";"73,6"
"SM";"98,6"
"RS";"61,3"
"SI";"61,1"
"ES";"84,6"
"MK";"65,4"
"AT";"63,9"
"BE";"98,6"
"FR";"84,9"
"DE";"80,1"
"LI";"16,5"
"LU";"93,8"
"MC";"100,0"
"NL";"95,5"
"CH";"76,6"
"AI";"100,0"
"AG";"25,7"
"AW";"48,0"
"BS";"85,7"
"BB";"34,5"
"VG";"55,0"
"KY";"100,0"
"CU";"79,9"
"CW";"89,9"
"DM";"75,7"
"DO";"89,4"
"GD";"40,7"
"GP";"98,8"
"HT";"68,0"
"JM";"62,8"
"MQ";"90,8"
"MS";"10,6"
"PR";"94,4"
"KN";"34,0"
"LC";"21,6"
"VC";"59,4"
"SX";"100,0"
"TT";"56,5"
"TC";"95,8"
"VI";"97,0"
"BZ";"50,5"
"CR";"87,3"
"SV";"81,2"
"GT";"59,1"
"HN";"67,0"
"MX";"84,8"
"NI";"64,3"
"PA";"74,2"
"AR";"93,8"
"BO";"75,6"
"BR";"90,2"
"CL";"89,6"
"CO";"85,6"
"EC";"68,5"
"FK";"83,4"
"GF";"88,8"
"GY";"30,0"
"PY";"67,7"
"PE";"81,8"
"SR";"69,0"
"UY";"96,6"
"VE";"89,6"
"BM";"100,0"
"CA";"83,8"
"GL";"90,1"
"PM";"91,0"
"US";"86,0"
"AU";"88,4"
"NZ";"88,6"
"FJ";"64,1"
"NC";"76,9"
"PG";"16,8"
"SB";"31,2"
"VU";"28,8"
"FM";"72,6"
"GU";"96,0"
"KI";"64,8"
"MH";"82,4"
"FM";"26,5"
"NR";"100,0"
"MP";"93,3"
"PW";"86,4"
"AS";"88,5"
"CK";"79,1"
"PF";"64,7"
"NU";"55,0"
"WS";"17,7"
"TK";"0,0"
"TO";"24,8"
"TV";"72,8"
"WF";"0,0"
