;populacao_4
"BI";"4,7"
"KM";"24,1"
"DJ";"73,9"
"ER";"14,8"
"ET";"10,8"
"KE";"15,8"
"MG";"19,5"
"MW";"9,5"
"MU";"41,9"
"YT";"31,2"
"MZ";"15,0"
"RE";"57,6"
"RW";"4,9"
"SC";"49,3"
"SO";"27,3"
"SS";"8,5"
"UG";"8,2"
"TZ";"15,4"
"ZM";"39,8"
"ZW";"23,4"
"AO";"26,6"
"CM";"33,6"
"CF";"34,5"
"TD";"19,2"
"CG";"49,7"
"CD";"27,6"
"GQ";"28,1"
"GA";"58,4"
"ST";"34,8"
"DZ";"45,3"
"EG";"43,9"
"LY";"72,8"
"MA";"42,6"
"SD";"20,4"
"TN";"51,8"
"EH";"80,8"
"BW";"19,5"
"LS";"11,6"
"NA";"25,6"
"ZA";"48,8"
"SZ";"17,2"
"BJ";"28,7"
"BF";"10,1"
"CV";"26,5"
"CI";"37,3"
"GM";"30,1"
"GH";"31,6"
"GN";"25,4"
"GW";"20,0"
"LR";"37,2"
"ML";"19,5"
"MR";"30,3"
"NE";"13,9"
"NG";"23,4"
"SH";"43,7"
"SN";"36,5"
"SL";"30,7"
"TG";"25,4"
"CN";"20,9"
"HK";"92,1"
"MO";"98,9"
"TW";"52,3"
"KP";"57,2"
"JP";"76,4"
"MN";"53,3"
"KR";"60,1"
"KZ";"55,0"
"KG";"38,5"
"TJ";"33,9"
"TM";"46,6"
"UZ";"40,8"
"AF";"17,2"
"BD";"16,2"
"BT";"11,2"
"IN";"23,7"
"IR";"51,2"
"MV";"23,6"
"NP";"6,6"
"PK";"28,6"
"LK";"18,7"
"BN";"65,3"
"KH";"13,0"
"ID";"23,6"
"LA";"12,9"
"MY";"43,6"
"MM";"24,0"
"PH";"39,3"
"SG";"100,0"
"TH";"27,3"
"TL";"17,3"
"VN";"19,4"
"AM";"66,5"
"AZ";"53,0"
"BH";"86,5"
"CY";"63,0"
"GE";"53,2"
"IQ";"66,8"
"IL";"89,3"
"JO";"62,9"
"KW";"96,4"
"LB";"76,1"
"OM";"51,4"
"QA";"89,7"
"SA";"68,7"
"PS";"63,5"
"SY";"47,3"
"TR";"47,0"
"AE";"80,5"
"YE";"17,3"
"BY";"58,7"
"BG";"63,1"
"CZ";"75,5"
"HU";"64,6"
"PL";"58,8"
"MD";"41,9"
"RO";"47,5"
"RU";"70,6"
"SK";"52,8"
"UA";"62,9"
"DK";"84,0"
"EE";"70,1"
"FO";"31,0"
"FI";"73,4"
"IS";"88,8"
"IE";"55,8"
"IM";"51,8"
"LV";"67,7"
"LT";"62,7"
"NO";"70,9"
"SE";"83,1"
"GB";"78,5"
"AL";"34,3"
"AD";"93,5"
"BA";"36,6"
"HR";"48,2"
"GI";"100,0"
"GR";"69,9"
"VA";"100,0"
"IT";"66,9"
"MT";"89,8"
"ME";"39,0"
"PT";"43,7"
"SM";"84,4"
"RS";"47,1"
"SI";"49,1"
"ES";"73,5"
"MK";"54,4"
"AT";"65,1"
"BE";"95,6"
"FR";"73,4"
"DE";"73,1"
"LI";"18,0"
"LU";"80,5"
"MC";"100,0"
"NL";"65,5"
"CH";"74,4"
"AI";"100,0"
"AG";"34,8"
"AW";"50,4"
"BS";"74,6"
"BB";"39,6"
"VG";"25,4"
"KY";"100,0"
"CU";"69,4"
"CW";"82,4"
"DM";"49,5"
"DO";"53,1"
"GD";"33,0"
"GP";"92,5"
"HT";"20,6"
"JM";"47,8"
"MQ";"82,2"
"MS";"12,5"
"PR";"75,4"
"KN";"35,6"
"LC";"27,1"
"VC";"37,0"
"SX";"100,0"
"TT";"52,7"
"TC";"59,4"
"VI";"81,9"
"BZ";"49,0"
"CR";"43,8"
"SV";"45,1"
"GT";"39,4"
"HN";"36,0"
"MX";"67,4"
"NI";"50,9"
"PA";"51,1"
"AR";"83,8"
"BO";"47,5"
"BR";"67,3"
"CL";"82,2"
"CO";"65,1"
"EC";"48,8"
"FK";"60,7"
"GF";"71,4"
"GY";"30,3"
"PY";"42,8"
"PE";"65,6"
"SR";"65,1"
"UY";"86,1"
"VE";"80,4"
"BM";"100,0"
"CA";"75,9"
"GL";"76,9"
"PM";"89,6"
"US";"74,0"
"AU";"85,7"
"NZ";"83,6"
"FJ";"38,1"
"NC";"58,2"
"PG";"13,4"
"SB";"11,3"
"VU";"15,5"
"FM";"60,8"
"GU";"93,2"
"KI";"32,8"
"MH";"59,6"
"FM";"26,4"
"NR";"100,0"
"MP";"87,4"
"PW";"64,4"
"AS";"75,7"
"CK";"54,0"
"PF";"58,9"
"NU";"28,6"
"WS";"21,2"
"TK";"0,0"
"TO";"21,6"
"TV";"31,5"
"WF";"0,0"
