;populacao_4
"BI";"5,6"
"KM";"26,4"
"DJ";"75,3"
"ER";"17,0"
"ET";"11,9"
"KE";"16,3"
"MG";"22,0"
"MW";"10,6"
"MU";"43,0"
"YT";"34,2"
"MZ";"20,8"
"RE";"74,0"
"RW";"5,2"
"SC";"49,3"
"SO";"28,6"
"SS";"11,1"
"UG";"9,9"
"TZ";"17,7"
"ZM";"39,6"
"ZW";"26,8"
"AO";"33,0"
"CM";"37,9"
"CF";"36,2"
"TD";"20,2"
"CG";"53,1"
"CD";"29,4"
"GQ";"31,8"
"GA";"65,0"
"ST";"40,3"
"DZ";"49,7"
"EG";"43,9"
"LY";"75,6"
"MA";"46,2"
"SD";"25,1"
"TN";"55,5"
"EH";"83,0"
"BW";"32,4"
"LS";"12,4"
"NA";"26,9"
"ZA";"50,4"
"SZ";"19,0"
"BJ";"32,3"
"BF";"13,1"
"CV";"36,4"
"CI";"38,4"
"GM";"35,1"
"GH";"34,3"
"GN";"27,2"
"GW";"26,4"
"LR";"47,6"
"ML";"22,1"
"MR";"38,3"
"NE";"15,0"
"NG";"27,2"
"SH";"43,4"
"SN";"38,3"
"SL";"32,6"
"TG";"27,4"
"CN";"24,3"
"HK";"96,9"
"MO";"99,6"
"TW";"61,2"
"KP";"57,9"
"JP";"77,0"
"MN";"56,2"
"KR";"68,6"
"KZ";"56,2"
"KG";"38,3"
"TJ";"32,8"
"TM";"45,5"
"UZ";"40,7"
"AF";"20,3"
"BD";"18,4"
"BT";"14,2"
"IN";"24,8"
"IR";"54,7"
"MV";"25,7"
"NP";"7,9"
"PK";"29,8"
"LK";"18,6"
"BN";"66,0"
"KH";"14,6"
"ID";"27,8"
"LA";"14,4"
"MY";"47,5"
"MM";"24,7"
"PH";"44,2"
"SG";"100,0"
"TH";"28,6"
"TL";"19,5"
"VN";"19,7"
"AM";"67,5"
"AZ";"53,9"
"BH";"87,6"
"CY";"65,5"
"GE";"54,9"
"IQ";"70,0"
"IL";"90,0"
"JO";"69,6"
"KW";"97,9"
"LB";"81,5"
"OM";"60,8"
"QA";"91,1"
"SA";"74,6"
"PS";"66,2"
"SY";"48,3"
"TR";"55,3"
"AE";"79,5"
"YE";"19,3"
"BY";"63,9"
"BG";"65,4"
"CZ";"75,3"
"HU";"65,5"
"PL";"60,7"
"MD";"45,7"
"RO";"51,1"
"RU";"72,8"
"SK";"55,1"
"UA";"65,8"
"DK";"84,6"
"EE";"71,2"
"FO";"30,6"
"FI";"77,3"
"IS";"90,1"
"IE";"56,6"
"IM";"51,8"
"LV";"69,0"
"LT";"66,5"
"NO";"71,6"
"SE";"83,1"
"GB";"78,3"
"AL";"35,6"
"AD";"95,2"
"BA";"38,3"
"HR";"50,0"
"GI";"100,0"
"GR";"70,9"
"VA";"100,0"
"IT";"66,8"
"MT";"90,0"
"ME";"44,6"
"PT";"46,3"
"SM";"90,4"
"RS";"49,2"
"SI";"49,9"
"ES";"74,7"
"MK";"56,5"
"AT";"63,8"
"BE";"96,1"
"FR";"73,8"
"DE";"72,8"
"LI";"17,3"
"LU";"80,8"
"MC";"100,0"
"NL";"67,5"
"CH";"74,1"
"AI";"100,0"
"AG";"35,2"
"AW";"50,4"
"BS";"78,0"
"BB";"38,2"
"VG";"32,9"
"KY";"100,0"
"CU";"71,9"
"CW";"83,9"
"DM";"58,1"
"DO";"54,4"
"GD";"33,3"
"GP";"95,2"
"HT";"25,3"
"JM";"48,8"
"MQ";"84,9"
"MS";"12,5"
"PR";"88,7"
"KN";"35,0"
"LC";"28,5"
"VC";"39,7"
"SX";"100,0"
"TT";"53,6"
"TC";"69,2"
"VI";"85,7"
"BZ";"48,0"
"CR";"47,3"
"SV";"47,7"
"GT";"41,0"
"HN";"38,9"
"MX";"70,0"
"NI";"52,2"
"PA";"52,8"
"AR";"85,8"
"BO";"52,6"
"BR";"71,5"
"CL";"82,9"
"CO";"68,1"
"EC";"52,8"
"FK";"67,1"
"GF";"73,5"
"GY";"29,9"
"PY";"46,5"
"PE";"67,7"
"SR";"65,5"
"UY";"87,9"
"VE";"82,9"
"BM";"100,0"
"CA";"76,5"
"GL";"78,7"
"PM";"89,2"
"US";"74,8"
"AU";"85,5"
"NZ";"84,0"
"FJ";"39,3"
"NC";"59,1"
"PG";"14,4"
"SB";"13,1"
"VU";"17,6"
"FM";"61,8"
"GU";"91,7"
"KI";"34,1"
"MH";"63,5"
"FM";"26,0"
"NR";"100,0"
"MP";"89,0"
"PW";"68,5"
"AS";"79,0"
"CK";"56,1"
"PF";"58,4"
"NU";"31,9"
"WS";"21,2"
"TK";"0,0"
"TO";"22,6"
"TV";"36,8"
"WF";"0,0"
