;populacao_4
"BI";"15,5"
"KM";"30,7"
"DJ";"78,9"
"ER";"44,6"
"ET";"24,2"
"KE";"30,6"
"MG";"41,9"
"MW";"18,9"
"MU";"41,0"
"YT";"45,3"
"MZ";"39,9"
"RE";"99,8"
"RW";"18,3"
"SC";"59,7"
"SO";"49,1"
"SS";"21,9"
"UG";"28,0"
"TZ";"38,9"
"ZM";"47,5"
"ZW";"32,9"
"AO";"69,9"
"CM";"60,5"
"CF";"44,7"
"TD";"25,0"
"CG";"70,1"
"CD";"48,7"
"GQ";"75,3"
"GA";"91,6"
"ST";"77,6"
"DZ";"76,2"
"EG";"43,4"
"LY";"82,2"
"MA";"66,2"
"SD";"37,2"
"TN";"71,2"
"EH";"87,3"
"BW";"74,1"
"LS";"31,4"
"NA";"56,7"
"ZA";"69,8"
"SZ";"25,2"
"BJ";"51,2"
"BF";"33,8"
"CV";"68,8"
"CI";"54,1"
"GM";"65,7"
"GH";"60,5"
"GN";"39,0"
"GW";"46,3"
"LR";"54,6"
"ML";"47,7"
"MR";"59,2"
"NE";"17,4"
"NG";"55,8"
"SH";"41,1"
"SN";"50,6"
"SL";"45,3"
"TG";"45,6"
"CN";"66,5"
"HK";"100,0"
"MO";"100,0"
"TW";"80,8"
"KP";"63,8"
"JP";"92,2"
"MN";"69,5"
"KR";"81,6"
"KZ";"58,6"
"KG";"38,6"
"TJ";"28,8"
"TM";"55,1"
"UZ";"50,8"
"AF";"27,6"
"BD";"42,0"
"BT";"45,6"
"IN";"37,4"
"IR";"78,1"
"MV";"42,8"
"NP";"22,8"
"PK";"38,7"
"LK";"19,6"
"BN";"79,7"
"KH";"26,5"
"ID";"59,8"
"LA";"39,6"
"MY";"79,7"
"MM";"32,9"
"PH";"49,0"
"SG";"100,0"
"TH";"55,0"
"TL";"33,2"
"VN";"40,9"
"AM";"64,1"
"AZ";"58,4"
"BH";"90,1"
"CY";"67,2"
"GE";"61,6"
"IQ";"72,1"
"IL";"93,0"
"JO";"92,4"
"KW";"100,0"
"LB";"89,8"
"OM";"89,6"
"QA";"99,4"
"SA";"85,4"
"PS";"78,2"
"SY";"58,7"
"TR";"78,3"
"AE";"88,2"
"YE";"41,1"
"BY";"81,5"
"BG";"77,4"
"CZ";"74,9"
"HU";"73,5"
"PL";"60,5"
"MD";"43,9"
"RO";"55,1"
"RU";"75,8"
"SK";"54,4"
"UA";"70,5"
"DK";"88,8"
"EE";"70,2"
"FO";"43,4"
"FI";"86,0"
"IS";"94,2"
"IE";"65,1"
"IM";"54,0"
"LV";"69,0"
"LT";"69,2"
"NO";"84,6"
"SE";"89,2"
"GB";"85,1"
"AL";"66,1"
"AD";"87,7"
"BA";"51,2"
"HR";"59,3"
"GI";"100,0"
"GR";"81,3"
"VA";"100,0"
"IT";"72,6"
"MT";"95,1"
"ME";"69,2"
"PT";"68,9"
"SM";"98,0"
"RS";"57,7"
"SI";"56,8"
"ES";"82,1"
"MK";"60,3"
"AT";"60,1"
"BE";"98,3"
"FR";"82,3"
"DE";"78,0"
"LI";"14,8"
"LU";"92,4"
"MC";"100,0"
"NL";"93,7"
"CH";"74,5"
"AI";"100,0"
"AG";"24,4"
"AW";"44,7"
"BS";"83,9"
"BB";"31,7"
"VG";"50,6"
"KY";"100,0"
"CU";"77,8"
"CW";"89,1"
"DM";"72,6"
"DO";"85,5"
"GD";"37,5"
"GP";"98,6"
"HT";"61,3"
"JM";"58,2"
"MQ";"89,5"
"MS";"9,4"
"PR";"93,7"
"KN";"31,4"
"LC";"19,5"
"VC";"55,2"
"SX";"100,0"
"TT";"53,7"
"TC";"94,6"
"VI";"96,4"
"BZ";"47,1"
"CR";"83,7"
"SV";"76,6"
"GT";"54,0"
"HN";"61,4"
"MX";"82,1"
"NI";"60,5"
"PA";"70,3"
"AR";"92,7"
"BO";"71,9"
"BR";"88,2"
"CL";"88,2"
"CO";"82,9"
"EC";"65,3"
"FK";"80,4"
"GF";"87,0"
"GY";"27,5"
"PY";"63,8"
"PE";"79,4"
"SR";"66,7"
"UY";"95,9"
"VE";"88,6"
"BM";"100,0"
"CA";"82,1"
"GL";"88,4"
"PM";"90,2"
"US";"83,7"
"AU";"86,9"
"NZ";"87,2"
"FJ";"59,7"
"NC";"73,5"
"PG";"14,1"
"SB";"26,9"
"VU";"26,3"
"FM";"70,4"
"GU";"95,3"
"KI";"59,1"
"MH";"79,5"
"FM";"23,7"
"NR";"100,0"
"MP";"92,3"
"PW";"83,3"
"AS";"87,3"
"CK";"76,6"
"PF";"62,6"
"NU";"49,5"
"WS";"17,4"
"TK";"0,0"
"TO";"23,3"
"TV";"67,6"
"WF";"0,0"
