;populacao_4
"BI";"16,8"
"KM";"31,8"
"DJ";"79,5"
"ER";"46,5"
"ET";"25,8"
"KE";"32,3"
"MG";"43,9"
"MW";"20,1"
"MU";"41,5"
"YT";"45,5"
"MZ";"41,7"
"RE";"99,8"
"RW";"19,0"
"SC";"60,9"
"SO";"50,9"
"SS";"23,2"
"UG";"29,9"
"TZ";"41,0"
"ZM";"49,3"
"ZW";"33,6"
"AO";"71,5"
"CM";"62,2"
"CF";"46,4"
"TD";"26,2"
"CG";"71,4"
"CD";"50,5"
"GQ";"76,5"
"GA";"92,3"
"ST";"79,1"
"DZ";"77,5"
"EG";"44,2"
"LY";"83,1"
"MA";"67,7"
"SD";"38,6"
"TN";"72,3"
"EH";"87,6"
"BW";"75,8"
"LS";"32,9"
"NA";"59,2"
"ZA";"71,2"
"SZ";"26,0"
"BJ";"53,0"
"BF";"35,8"
"CV";"70,1"
"CI";"55,7"
"GM";"67,4"
"GH";"62,2"
"GN";"40,4"
"GW";"47,6"
"LR";"56,2"
"ML";"49,8"
"MR";"61,3"
"NE";"18,1"
"NG";"57,9"
"SH";"42,0"
"SN";"52,2"
"SL";"46,8"
"TG";"47,4"
"CN";"69,1"
"HK";"100,0"
"MO";"100,0"
"TW";"81,8"
"KP";"64,8"
"JP";"92,5"
"MN";"70,1"
"KR";"81,8"
"KZ";"59,4"
"KG";"39,9"
"TJ";"29,9"
"TM";"56,7"
"UZ";"51,3"
"AF";"28,8"
"BD";"44,2"
"BT";"47,5"
"IN";"39,0"
"IR";"79,4"
"MV";"44,2"
"NP";"24,3"
"PK";"39,8"
"LK";"20,4"
"BN";"80,6"
"KH";"28,0"
"ID";"61,7"
"LA";"41,6"
"MY";"81,0"
"MM";"34,1"
"PH";"50,1"
"SG";"100,0"
"TH";"57,1"
"TL";"34,4"
"VN";"43,0"
"AM";"64,9"
"AZ";"59,8"
"BH";"90,6"
"CY";"67,7"
"GE";"63,0"
"IQ";"73,0"
"IL";"93,3"
"JO";"92,9"
"KW";"100,0"
"LB";"90,3"
"OM";"90,9"
"QA";"99,5"
"SA";"86,1"
"PS";"79,1"
"SY";"60,5"
"TR";"79,5"
"AE";"88,9"
"YE";"43,1"
"BY";"82,6"
"BG";"78,4"
"CZ";"75,6"
"HU";"74,5"
"PL";"61,0"
"MD";"44,8"
"RO";"56,0"
"RU";"76,5"
"SK";"55,0"
"UA";"71,2"
"DK";"89,2"
"EE";"70,9"
"FO";"44,2"
"FI";"86,3"
"IS";"94,3"
"IE";"66,1"
"IM";"54,8"
"LV";"69,5"
"LT";"70,0"
"NO";"85,5"
"SE";"89,9"
"GB";"85,8"
"AL";"68,2"
"AD";"87,8"
"BA";"52,6"
"HR";"60,6"
"GI";"100,0"
"GR";"82,2"
"VA";"100,0"
"IT";"73,6"
"MT";"95,3"
"ME";"70,2"
"PT";"70,4"
"SM";"98,3"
"RS";"58,6"
"SI";"58,0"
"ES";"82,8"
"MK";"61,7"
"AT";"61,1"
"BE";"98,4"
"FR";"83,1"
"DE";"78,5"
"LI";"15,2"
"LU";"92,9"
"MC";"100,0"
"NL";"94,4"
"CH";"75,0"
"AI";"100,0"
"AG";"24,6"
"AW";"45,5"
"BS";"84,4"
"BB";"32,3"
"VG";"51,9"
"KY";"100,0"
"CU";"78,3"
"CW";"89,2"
"DM";"73,5"
"DO";"87,0"
"GD";"38,3"
"GP";"98,6"
"HT";"63,5"
"JM";"59,4"
"MQ";"89,8"
"MS";"9,6"
"PR";"93,9"
"KN";"31,9"
"LC";"20,0"
"VC";"56,4"
"SX";"100,0"
"TT";"54,3"
"TC";"95,1"
"VI";"96,6"
"BZ";"47,9"
"CR";"85,0"
"SV";"78,2"
"GT";"55,4"
"HN";"63,2"
"MX";"83,0"
"NI";"61,5"
"PA";"71,4"
"AR";"93,0"
"BO";"73,0"
"BR";"88,9"
"CL";"88,6"
"CO";"83,8"
"EC";"66,1"
"FK";"81,4"
"GF";"87,6"
"GY";"28,1"
"PY";"64,9"
"PE";"80,1"
"SR";"67,2"
"UY";"96,2"
"VE";"88,8"
"BM";"100,0"
"CA";"82,5"
"GL";"88,9"
"PM";"90,4"
"US";"84,4"
"AU";"87,3"
"NZ";"87,6"
"FJ";"61,1"
"NC";"74,6"
"PG";"14,7"
"SB";"28,3"
"VU";"26,9"
"FM";"71,0"
"GU";"95,5"
"KI";"61,0"
"MH";"80,5"
"FM";"24,4"
"NR";"100,0"
"MP";"92,6"
"PW";"84,4"
"AS";"87,6"
"CK";"77,4"
"PF";"63,1"
"NU";"51,3"
"WS";"17,3"
"TK";"0,0"
"TO";"23,6"
"TV";"69,4"
"WF";"0,0"
