;populacao_4
"BI";"4,5"
"KM";"23,7"
"DJ";"73,0"
"ER";"14,6"
"ET";"10,6"
"KE";"15,7"
"MG";"19,0"
"MW";"9,3"
"MU";"42,1"
"YT";"30,7"
"MZ";"14,1"
"RE";"55,3"
"RW";"4,8"
"SC";"49,4"
"SO";"27,0"
"SS";"8,5"
"UG";"7,8"
"TZ";"15,0"
"ZM";"39,9"
"ZW";"22,9"
"AO";"25,4"
"CM";"32,8"
"CF";"34,2"
"TD";"19,0"
"CG";"48,8"
"CD";"27,3"
"GQ";"28,0"
"GA";"57,0"
"ST";"33,9"
"DZ";"44,4"
"EG";"43,9"
"LY";"71,5"
"MA";"41,9"
"SD";"20,2"
"TN";"51,2"
"EH";"78,4"
"BW";"17,6"
"LS";"11,5"
"NA";"25,4"
"ZA";"48,6"
"SZ";"16,8"
"BJ";"28,0"
"BF";"9,4"
"CV";"25,0"
"CI";"37,0"
"GM";"29,3"
"GH";"31,4"
"GN";"24,5"
"GW";"18,9"
"LR";"36,2"
"ML";"19,0"
"MR";"28,8"
"NE";"13,7"
"NG";"22,7"
"SH";"43,7"
"SN";"36,1"
"SL";"30,3"
"TG";"25,0"
"CN";"20,1"
"HK";"91,8"
"MO";"98,7"
"TW";"50,5"
"KP";"57,1"
"JP";"76,3"
"MN";"52,7"
"KR";"58,4"
"KZ";"54,6"
"KG";"38,6"
"TJ";"34,1"
"TM";"46,9"
"UZ";"40,8"
"AF";"16,6"
"BD";"15,8"
"BT";"10,7"
"IN";"23,4"
"IR";"50,4"
"MV";"22,9"
"NP";"6,4"
"PK";"28,4"
"LK";"18,7"
"BN";"65,1"
"KH";"12,7"
"ID";"22,8"
"LA";"12,7"
"MY";"42,8"
"MM";"24,0"
"PH";"38,4"
"SG";"100,0"
"TH";"27,1"
"TL";"16,9"
"VN";"19,3"
"AM";"66,3"
"AZ";"52,9"
"BH";"86,3"
"CY";"60,8"
"GE";"52,8"
"IQ";"66,2"
"IL";"88,9"
"JO";"61,5"
"KW";"95,7"
"LB";"74,9"
"OM";"49,5"
"QA";"89,5"
"SA";"67,3"
"PS";"62,9"
"SY";"47,0"
"TR";"45,2"
"AE";"80,7"
"YE";"16,9"
"BY";"57,6"
"BG";"62,6"
"CZ";"75,5"
"HU";"64,4"
"PL";"58,5"
"MD";"41,1"
"RO";"46,8"
"RU";"70,2"
"SK";"52,3"
"UA";"62,3"
"DK";"83,9"
"EE";"69,9"
"FO";"31,1"
"FI";"72,5"
"IS";"88,5"
"IE";"55,6"
"IM";"51,8"
"LV";"67,4"
"LT";"62,0"
"NO";"70,8"
"SE";"83,1"
"GB";"78,6"
"AL";"34,0"
"AD";"92,8"
"BA";"36,3"
"HR";"47,9"
"GI";"100,0"
"GR";"69,8"
"VA";"100,0"
"IT";"66,8"
"MT";"89,8"
"ME";"37,9"
"PT";"43,2"
"SM";"82,9"
"RS";"46,7"
"SI";"48,9"
"ES";"73,3"
"MK";"54,0"
"AT";"65,4"
"BE";"95,5"
"FR";"73,4"
"DE";"73,0"
"LI";"18,2"
"LU";"80,4"
"MC";"100,0"
"NL";"65,1"
"CH";"74,5"
"AI";"100,0"
"AG";"34,7"
"AW";"50,5"
"BS";"73,8"
"BB";"39,8"
"VG";"24,0"
"KY";"100,0"
"CU";"68,9"
"CW";"82,1"
"DM";"47,8"
"DO";"52,4"
"GD";"33,0"
"GP";"91,8"
"HT";"20,6"
"JM";"47,3"
"MQ";"81,1"
"MS";"12,5"
"PR";"71,8"
"KN";"35,8"
"LC";"26,8"
"VC";"36,4"
"SX";"100,0"
"TT";"52,5"
"TC";"57,4"
"VI";"81,0"
"BZ";"49,2"
"CR";"43,5"
"SV";"44,6"
"GT";"39,1"
"HN";"35,4"
"MX";"66,9"
"NI";"50,6"
"PA";"50,8"
"AR";"83,3"
"BO";"46,5"
"BR";"66,4"
"CL";"81,8"
"CO";"64,4"
"EC";"47,9"
"FK";"59,5"
"GF";"71,1"
"GY";"30,4"
"PY";"42,2"
"PE";"65,2"
"SR";"65,0"
"UY";"85,8"
"VE";"79,8"
"BM";"100,0"
"CA";"75,7"
"GL";"76,5"
"PM";"89,6"
"US";"73,9"
"AU";"85,7"
"NZ";"83,5"
"FJ";"37,9"
"NC";"57,8"
"PG";"13,2"
"SB";"10,9"
"VU";"15,1"
"FM";"60,6"
"GU";"93,5"
"KI";"32,5"
"MH";"58,8"
"FM";"26,4"
"NR";"100,0"
"MP";"87,1"
"PW";"63,4"
"AS";"75,0"
"CK";"53,7"
"PF";"59,0"
"NU";"27,8"
"WS";"21,2"
"TK";"0,0"
"TO";"21,4"
"TV";"30,7"
"WF";"0,0"
