;populacao_7
"AF";"6715"
"AL";"11545"
"DZ";"183268"
"AO";"9091"
"AG";"324"
"AR";"201811"
"AM";"8948"
"AW";"252"
"AU";"144784"
"AT";"30411"
"AZ";"8875"
"BS";"1831"
"BH";"4575"
"BD";"1971917"
"BB";"700"
"BY";"14383"
"BE";"36021"
"BZ";"358"
"BJ";"1194"
"BT";"6461"
"BO";"30786"
"BA";"12288"
"BW";"1708"
"BR";"1506416"
"BN";"1674"
"BG";"5452"
"BF";"1164"
"BI";"2370"
"CV";"1113"
"KH";"21580"
"CM";"16497"
"CA";"183071"
"CF";"2020"
"TD";"1158"
"CL";"169204"
"CN";"4078249"
"HK";"130935"
"MO";"13240"
"TW";"190493"
"CO";"183472"
"KM";"064"
"CG";"5479"
"CR";"42269"
"CI";"887"
"HR";"13541"
"CU";"77462"
"CW";"998"
"CY";"8143"
"CZ";"30269"
"KP";"47722"
"CD";"44218"
"DK";"24857"
"DJ";"174"
"DO";"65773"
"EC";"91530"
"EG";"101669"
"SV";"26361"
"GQ";"1441"
"ER";"7920"
"EE";"4228"
"ET";"124409"
"FJ";"793"
"FI";"23078"
"FR";"377707"
"GF";"3255"
"PF";"1359"
"GA";"2485"
"GM";"061"
"GE";"4245"
"DE";"240131"
"GH";"3633"
"GR";"50184"
"GD";"158"
"GP";"4755"
"GU";"1278"
"GT";"67217"
"GN";"3384"
"GW";"139"
"GY";"107"
"HT";"5704"
"HN";"34500"
"HU";"19563"
"IS";"1469"
"IN";"1445484"
"ID";"110112"
"IR";"252843"
"IQ";"21771"
"IE";"13772"
"IL";"66760"
"IT";"295378"
"JM";"9055"
"JP";"922882"
"JO";"13651"
"KZ";"17833"
"KE";"66621"
"KI";"026"
"KW";"2499"
"KG";"4232"
"LA";"4752"
"LV";"2560"
"LB";"44932"
"LS";"839"
"LR";"1820"
"LY";"6700"
"LT";"5074"
"LU";"1311"
"MG";"21896"
"MW";"7656"
"MY";"104808"
"MV";"4062"
"ML";"984"
"MT";"2864"
"MQ";"3193"
"MR";"188"
"MU";"4215"
"YT";"2881"
"MX";"835631"
"FM";"1857"
"FM";"020"
"MN";"3480"
"ME";"2036"
"MA";"150964"
"MZ";"21045"
"MM";"8019"
"NA";"1926"
"NP";"53663"
"NL";"55893"
"NC";"1636"
"NZ";"13090"
"NI";"52803"
"NE";"2039"
"NG";"8664"
"NO";"19318"
"OM";"42208"
"PK";"31885"
"PA";"32854"
"PG";"2415"
"PY";"11949"
"PE";"182409"
"PH";"67380"
"PL";"124578"
"PT";"36715"
"PR";"27726"
"QA";"14752"
"KR";"583723"
"MD";"3617"
"RE";"8265"
"RO";"34322"
"RU";"131310"
"RW";"13867"
"LC";"1182"
"VC";"167"
"WS";"919"
"ST";"056"
"SA";"74380"
"SN";"8495"
"RS";"15315"
"SC";"181"
"SL";"098"
"SG";"86190"
"SK";"14592"
"SI";"6240"
"SB";"782"
"SO";"931"
"ZA";"87059"
"SS";"1308"
"ES";"164437"
"LK";"65369"
"PS";"10310"
"SD";"6831"
"SR";"681"
"SZ";"672"
"SE";"36073"
"CH";"33160"
"SY";"57544"
"TJ";"18626"
"MK";"3113"
"TH";"305851"
"TL";"942"
"TG";"128"
"TO";"240"
"TT";"1051"
"TN";"36371"
"TR";"329340"
"TM";"2156"
"UG";"24360"
"UA";"43965"
"AE";"36361"
"GB";"293517"
"TZ";"65709"
"US";"891846"
"VI";"519"
"UY";"16867"
"UZ";"46575"
"VU";"496"
"VE";"168235"
"VN";"815717"
"EH";"768"
"YE";"4639"
"ZM";"16279"
"ZW";"15433"
