;populacao_4
"BI";"9.6"
"KM";"27.9"
"DJ";"76.8"
"ER";"32.1"
"ET";"15.9"
"KE";"22.0"
"MG";"29.4"
"MW";"15.1"
"MU";"42.0"
"YT";"50.2"
"MZ";"30.2"
"RE";"96.9"
"RW";"16.9"
"SC";"52.0"
"SO";"37.1"
"SS";"17.3"
"UG";"17.4"
"TZ";"25.5"
"ZM";"37.4"
"ZW";"33.9"
"AO";"56.8"
"CM";"49.1"
"CF";"38.2"
"TD";"21.8"
"CG";"61.4"
"CD";"38.0"
"GQ";"59.4"
"GA";"83.1"
"ST";"60.4"
"DZ";"64.6"
"EG";"43.1"
"LY";"77.3"
"MA";"55.8"
"SD";"32.8"
"TN";"65.5"
"EH";"86.1"
"BW";"56.4"
"LS";"22.8"
"NA";"37.6"
"ZA";"60.1"
"SZ";"21.9"
"BJ";"41.1"
"BF";"22.3"
"CV";"58.5"
"CI";"45.7"
"GM";"52.8"
"GH";"48.0"
"GN";"32.5"
"GW";"38.5"
"LR";"46.4"
"ML";"32.8"
"MR";"43.0"
"NE";"16.2"
"NG";"39.9"
"SH";"39.8"
"SN";"42.1"
"SL";"37.3"
"TG";"35.7"
"CN";"43.9"
"HK";"100.0"
"MO";"100.0"
"TW";"72.8"
"KP";"59.9"
"JP";"87.1"
"MN";"63.5"
"KR";"81.5"
"KZ";"56.5"
"KG";"35.3"
"TJ";"26.5"
"TM";"47.3"
"UZ";"49.0"
"AF";"22.9"
"BD";"27.5"
"BT";"31.7"
"IN";"29.6"
"IR";"68.2"
"MV";"34.8"
"NP";"15.5"
"PK";"34.2"
"LK";"18.3"
"BN";"73.5"
"KH";"19.3"
"ID";"46.7"
"LA";"27.8"
"MY";"67.5"
"MM";"28.1"
"PH";"45.6"
"SG";"100.0"
"TH";"38.7"
"TL";"26.4"
"VN";"27.9"
"AM";"63.8"
"AZ";"52.6"
"BH";"88.5"
"CY";"68.1"
"GE";"54.0"
"IQ";"68.8"
"IL";"91.6"
"JO";"81.0"
"KW";"100.0"
"LB";"86.8"
"OM";"73.0"
"QA";"97.7"
"SA";"81.2"
"PS";"73.3"
"SY";"54.2"
"TR";"68.5"
"AE";"82.7"
"YE";"29.5"
"BY";"72.8"
"BG";"70.9"
"CZ";"73.5"
"HU";"66.9"
"PL";"61.3"
"MD";"42.7"
"RO";"53.3"
"RU";"73.5"
"SK";"55.4"
"UA";"68.0"
"DK";"86.1"
"EE";"68.6"
"FO";"40.2"
"FI";"83.0"
"IS";"93.2"
"IE";"60.7"
"IM";"51.9"
"LV";"68.0"
"LT";"66.7"
"NO";"78.0"
"SE";"84.4"
"GB";"80.2"
"AL";"47.8"
"AD";"89.8"
"BA";"44.3"
"HR";"54.5"
"GI";"100.0"
"GR";"74.8"
"VA";"100.0"
"IT";"67.9"
"MT";"93.8"
"ME";"62.8"
"PT";"58.1"
"SM";"94.7"
"RS";"54.1"
"SI";"51.8"
"ES";"77.5"
"MK";"57.4"
"AT";"58.5"
"BE";"97.5"
"FR";"77.4"
"DE";"76.2"
"LI";"14.7"
"LU";"87.0"
"MC";"100.0"
"NL";"83.6"
"CH";"73.5"
"AI";"100.0"
"AG";"28.6"
"AW";"44.5"
"BS";"82.3"
"BB";"32.7"
"VG";"43.5"
"KY";"100.0"
"CU";"76.2"
"CW";"90.4"
"DM";"66.9"
"DO";"68.7"
"GD";"35.9"
"GP";"98.4"
"HT";"43.6"
"JM";"53.0"
"MQ";"89.3"
"MS";"9.3"
"PR";"94.1"
"KN";"31.9"
"LC";"22.1"
"VC";"47.4"
"SX";"100.0"
"TT";"54.8"
"TC";"88.3"
"VI";"93.9"
"BZ";"45.3"
"CR";"66.9"
"SV";"62.2"
"GT";"47.2"
"HN";"49.2"
"MX";"76.6"
"NI";"56.1"
"PA";"64.0"
"AR";"90.2"
"BO";"64.6"
"BR";"83.1"
"CL";"86.8"
"CO";"76.4"
"EC";"61.9"
"FK";"71.4"
"GF";"81.5"
"GY";"27.6"
"PY";"58.0"
"PE";"75.4"
"SR";"66.6"
"UY";"93.6"
"VE";"88.0"
"BM";"100.0"
"CA";"80.2"
"GL";"83.2"
"PM";"89.9"
"US";"80.1"
"AU";"84.7"
"NZ";"86.4"
"FJ";"50.3"
"NC";"64.6"
"PG";"13.1"
"SB";"18.3"
"VU";"23.4"
"FM";"66.0"
"GU";"93.7"
"KI";"44.0"
"MH";"71.6"
"FM";"22.3"
"NR";"100.0"
"MP";"90.6"
"PW";"71.9"
"AS";"88.0"
"CK";"71.9"
"PF";"58.0"
"NU";"35.7"
"WS";"21.0"
"TK";"0.0"
"TO";"23.2"
"TV";"50.7"
"WF";"0.0"
