;populacao_4
"BI";"13.4"
"KM";"29.2"
"DJ";"77.9"
"ER";"40.7"
"ET";"21.2"
"KE";"27.5"
"MG";"37.9"
"MW";"17.2"
"MU";"40.8"
"YT";"45.9"
"MZ";"36.5"
"RE";"99.6"
"RW";"17.3"
"SC";"57.1"
"SO";"45.6"
"SS";"19.9"
"UG";"24.4"
"TZ";"34.5"
"ZM";"44.1"
"ZW";"32.2"
"AO";"66.2"
"CM";"57.0"
"CF";"41.8"
"TD";"23.3"
"CG";"67.4"
"CD";"45.1"
"GQ";"72.6"
"GA";"89.7"
"ST";"73.6"
"DZ";"73.2"
"EG";"42.7"
"LY";"80.4"
"MA";"63.0"
"SD";"34.9"
"TN";"69.3"
"EH";"86.8"
"BW";"70.2"
"LS";"28.6"
"NA";"51.0"
"ZA";"66.9"
"SZ";"24.0"
"BJ";"47.9"
"BF";"30.0"
"CV";"66.2"
"CI";"51.2"
"GM";"61.9"
"GH";"56.7"
"GN";"36.5"
"GW";"43.8"
"LR";"51.6"
"ML";"43.1"
"MR";"54.5"
"NE";"16.5"
"NG";"51.2"
"SH";"39.9"
"SN";"47.7"
"SL";"42.5"
"TG";"42.3"
"CN";"60.3"
"HK";"100.0"
"MO";"100.0"
"TW";"78.6"
"KP";"62.1"
"JP";"91.7"
"MN";"68.5"
"KR";"81.4"
"KZ";"57.5"
"KG";"36.6"
"TJ";"27.3"
"TM";"52.1"
"UZ";"50.4"
"AF";"25.8"
"BD";"37.4"
"BT";"41.6"
"IN";"34.5"
"IR";"75.4"
"MV";"40.2"
"NP";"20.2"
"PK";"36.9"
"LK";"18.6"
"BN";"77.9"
"KH";"23.8"
"ID";"56.0"
"LA";"35.7"
"MY";"76.6"
"MM";"30.9"
"PH";"47.2"
"SG";"100.0"
"TH";"50.7"
"TL";"31.0"
"VN";"36.6"
"AM";"63.2"
"AZ";"56.0"
"BH";"89.4"
"CY";"66.8"
"GE";"59.0"
"IQ";"70.7"
"IL";"92.5"
"JO";"91.2"
"KW";"100.0"
"LB";"88.8"
"OM";"85.4"
"QA";"99.2"
"SA";"84.1"
"PS";"76.4"
"SY";"54.8"
"TR";"75.6"
"AE";"86.8"
"YE";"37.3"
"BY";"79.0"
"BG";"75.4"
"CZ";"73.9"
"HU";"71.6"
"PL";"60.0"
"MD";"42.7"
"RO";"54.1"
"RU";"74.6"
"SK";"53.7"
"UA";"69.5"
"DK";"88.0"
"EE";"69.1"
"FO";"42.2"
"FI";"85.5"
"IS";"93.9"
"IE";"63.4"
"IM";"52.7"
"LV";"68.2"
"LT";"67.9"
"NO";"82.6"
"SE";"87.7"
"GB";"83.7"
"AL";"61.2"
"AD";"88.0"
"BA";"48.6"
"HR";"57.2"
"GI";"100.0"
"GR";"79.4"
"VA";"100.0"
"IT";"70.7"
"MT";"94.7"
"ME";"67.2"
"PT";"65.8"
"SM";"97.4"
"RS";"56.3"
"SI";"54.8"
"ES";"80.6"
"MK";"58.2"
"AT";"58.5"
"BE";"98.0"
"FR";"80.7"
"DE";"77.4"
"LI";"14.4"
"LU";"91.2"
"MC";"100.0"
"NL";"91.9"
"CH";"73.9"
"AI";"100.0"
"AG";"24.5"
"AW";"43.6"
"BS";"83.1"
"BB";"31.2"
"VG";"48.1"
"KY";"100.0"
"CU";"77.1"
"CW";"89.1"
"DM";"70.8"
"DO";"81.8"
"GD";"36.4"
"GP";"98.5"
"HT";"56.2"
"JM";"56.0"
"MQ";"89.1"
"MS";"9.1"
"PR";"93.6"
"KN";"30.8"
"LC";"18.8"
"VC";"52.6"
"SX";"100.0"
"TT";"53.2"
"TC";"93.4"
"VI";"95.8"
"BZ";"45.9"
"CR";"80.1"
"SV";"72.8"
"GT";"51.4"
"HN";"57.7"
"MX";"80.4"
"NI";"58.8"
"PA";"68.1"
"AR";"92.0"
"BO";"69.8"
"BR";"86.8"
"CL";"87.6"
"CO";"81.1"
"EC";"64.0"
"FK";"78.1"
"GF";"85.6"
"GY";"26.7"
"PY";"61.9"
"PE";"78.1"
"SR";"66.1"
"UY";"95.4"
"VE";"88.2"
"BM";"100.0"
"CA";"81.5"
"GL";"87.1"
"PM";"89.9"
"US";"82.5"
"AU";"86.1"
"NZ";"86.6"
"FJ";"56.8"
"NC";"71.1"
"PG";"13.3"
"SB";"24.2"
"VU";"25.4"
"FM";"69.0"
"GU";"94.9"
"KI";"54.8"
"MH";"77.4"
"FM";"22.8"
"NR";"100.0"
"MP";"91.7"
"PW";"80.5"
"AS";"87.2"
"CK";"75.3"
"PF";"61.9"
"NU";"45.5"
"WS";"18.1"
"TK";"0.0"
"TO";"23.1"
"TV";"63.2"
"WF";"0.0"
