;populacao_7
"AF";"182"
"AL";"1060"
"DZ";"7688"
"AO";"272"
"AG";"018"
"AR";"30011"
"AM";"1326"
"AW";"028"
"AU";"24692"
"AT";"6216"
"AZ";"495"
"BS";"202"
"BH";"063"
"BD";"147690"
"BB";"088"
"BY";"2671"
"BE";"8414"
"BZ";"006"
"BJ";"121"
"BT";"466"
"BO";"3942"
"BA";"1981"
"BW";"041"
"BR";"217566"
"BN";"047"
"BG";"1226"
"BF";"010"
"BI";"075"
"CV";"016"
"KH";"584"
"CM";"318"
"CA";"43689"
"CF";"052"
"TD";"073"
"CL";"28284"
"CN";"459448"
"HK";"21026"
"MO";"846"
"TW";"28852"
"CO";"21838"
"KM";"004"
"CG";"139"
"CR";"5046"
"CI";"048"
"HR";"3273"
"CU";"19590"
"CW";"254"
"CY";"767"
"CZ";"5638"
"KP";"3934"
"CD";"1007"
"DK";"6156"
"DJ";"016"
"DO";"12301"
"EC";"6583"
"EG";"4556"
"SV";"2477"
"GQ";"013"
"ER";"281"
"EE";"1086"
"ET";"3095"
"FJ";"071"
"FI";"6128"
"FR";"104571"
"GF";"130"
"PF";"100"
"GA";"073"
"GM";"002"
"GE";"464"
"DE";"54755"
"GH";"111"
"GR";"12700"
"GD";"012"
"GP";"1509"
"GU";"113"
"GT";"2678"
"GN";"024"
"GW";"002"
"GY";"007"
"HT";"811"
"HN";"2253"
"HU";"4048"
"IS";"263"
"IN";"156984"
"ID";"3774"
"IR";"5855"
"IQ";"502"
"IE";"2745"
"IL";"8473"
"IT";"88818"
"JM";"1395"
"JP";"432995"
"JO";"349"
"KZ";"896"
"KE";"1208"
"KI";"001"
"KW";"016"
"KG";"094"
"LA";"082"
"LV";"710"
"LB";"2735"
"LS";"022"
"LR";"011"
"LY";"187"
"LT";"1224"
"LU";"228"
"MG";"555"
"MW";"142"
"MY";"3381"
"MV";"125"
"ML";"022"
"MT";"497"
"MQ";"1058"
"MR";"009"
"MU";"748"
"YT";"136"
"MX";"76589"
"FM";"162"
"FM";"001"
"MN";"159"
"ME";"162"
"MA";"1050"
"MZ";"429"
"MM";"591"
"NA";"045"
"NP";"1166"
"NL";"14696"
"NC";"101"
"NZ";"2973"
"NI";"4273"
"NE";"042"
"NG";"154"
"NO";"3735"
"OM";"1255"
"PK";"2436"
"PA";"4191"
"PG";"373"
"PY";"1520"
"PE";"17214"
"PH";"2702"
"PL";"25869"
"PT";"10248"
"PR";"7041"
"QA";"189"
"KR";"73508"
"MD";"310"
"RE";"1359"
"RO";"7022"
"RU";"28350"
"RW";"306"
"LC";"188"
"VC";"027"
"WS";"074"
"ST";"003"
"SA";"1680"
"SN";"069"
"RS";"2168"
"SC";"026"
"SL";"004"
"SG";"10896"
"SK";"1943"
"SI";"1503"
"SB";"014"
"SO";"096"
"ZA";"6109"
"SS";"123"
"ES";"50770"
"LK";"10216"
"PS";"161"
"SD";"766"
"SR";"089"
"SZ";"012"
"SE";"8470"
"CH";"6817"
"SY";"1616"
"TJ";"912"
"MK";"174"
"TH";"57524"
"TL";"025"
"TG";"004"
"TO";"021"
"TT";"306"
"TN";"1761"
"TR";"15926"
"TM";"151"
"UG";"433"
"UA";"8953"
"AE";"427"
"GB";"72242"
"TZ";"1419"
"US";"248385"
"VI";"145"
"UY";"4064"
"UZ";"2979"
"VU";"010"
"VE";"23754"
"VN";"85204"
"EH";"006"
"YE";"198"
"ZM";"257"
"ZW";"255"
