;indicadoressociais_14
"AW";"97.31"
"AF";"50.05"
"AO";"40.06"
"AI";"96.94"
"AL";"88.09"
"AD";"100.00"
"AE";"99.64"
"AR";"99.44"
"AM";"97.64"
"AS";"99.11"
"AG";"97.09"
"AU";"99.89"
"AT";"100.00"
"AZ";"81.78"
"BI";"54.79"
"BE";"100.00"
"BJ";"64.76"
"BF";"51.29"
"BD";"96.50"
"BG";"99.43"
"BH";"100.00"
"BS";"97.89"
"BA";"97.28"
"BY";"97.95"
"BZ";"93.92"
"BM";"99.92"
"BO";"88.56"
"BR";"96.26"
"BB";"98.25"
"BN";"99.50"
"BT";"93.62"
"BW";"78.56"
"CF";"53.54"
"CA";"99.40"
"CH";"100.00"
"CL";"94.15"
"CL";"99.02"
"CN";"90.85"
"CI";"72.58"
"CM";"62.08"
"CD";"39.34"
"CG";"64.22"
"CK";"99.88"
"CO";"94.59"
"KM";"84.44"
"CV";"83.51"
"CR";"98.37"
"CU";"94.51"
"CW";"99.37"
"KY";"96.13"
"CY";"100.00"
"CZ";"99.86"
"DE";"100.00"
"DJ";"76.30"
"DM";"96.23"
"DK";"100.00"
"DO";"93.53"
"DZ";"92.39"
"EC";"89.46"
"EG";"98.32"
"ER";"18.14"
"ES";"100.00"
"EE";"99.47"
"ET";"31.54"
"FI";"100.00"
"FJ";"94.07"
"FK";"99999999999998"
"FR";"99.98"
"FO";"100.00"
"FM";"89.05"
"GA";"85.29"
"GB";"100.00"
"GE";"91.65"
"GH";"73.51"
"GI";"99.62"
"GN";"63.03"
"GP";"99.37"
"GM";"78.09"
"GW";"63.81"
"GQ";"49.20"
"GR";"99.91"
"GD";"95.63"
"GL";"100.00"
"GT";"91.00"
"GF";"93.28"
"GU";"99.65"
"GY";"92.55"
"HK";"99.66"
"HN";"89.07"
"HR";"99.29"
"HT";"62.11"
"HU";"99.97"
"ID";"84.79"
"IM";"99999999999998"
"IN";"85.26"
"IE";"98.11"
"IR";"95.08"
"IQ";"82.50"
"IS";"100.00"
"IL";"100.00"
"IT";"100.00"
"JM";"92.30"
"JO";"98.90"
"JP";"98.73"
"KZ";"89.62"
"KE";"54.62"
"KG";"84.84"
"KH";"67.40"
"KI";"63.63"
"KN";"98.97"
"KR";"99.00"
"KW";"100.00"
"LA";"69.60"
"LB";"89.97"
"LR";"67.24"
"LY";"96.75"
"LC";"94.96"
"LI";"100.00"
"LK";"87.35"
"LS";"69.87"
"LT";"95.29"
"LU";"99.94"
"LV";"98.26"
"MO";"100.00"
"MA";"77.04"
"MC";"100.00"
"MD";"85.87"
"MG";"45.67"
"MV";"98.19"
"MX";"95.46"
"MH";"78.55"
"MK";"96.66"
"ML";"66.06"
"MT";"100.00"
"MM";"63.31"
"ME";"96.02"
"MN";"78.04"
"MP";"99.18"
"MZ";"38.70"
"MR";"64.76"
"MS";"96.79"
"MQ";"99.75"
"MU";"99.73"
"MW";"62.00"
"MY";"96.92"
"YT";"98.15"
"NA";"78.12"
"NC";"97.27"
"NE";"43.09"
"NG";"60.69"
"NI";"81.62"
"NU";"98.54"
"NL";"100.00"
"NO";"100.00"
"NP";"85.15"
"NR";"99.05"
"NZ";"100.00"
"OM";"84.19"
"PK";"88.76"
"PA";"92.81"
"PE";"87.03"
"PH";"88.99"
"PW";"97.66"
"PG";"36.60"
"PL";"97.90"
"PR";"97.10"
"KP";"99.65"
"PT";"99.58"
"PY";"91.37"
"PS";"87.94"
"PF";"100.00"
"QA";"100.00"
"RE";"99.50"
"RO";"100.00"
"RU";"96.00"
"RW";"53.48"
"SA";"99.36"
"SD";"51.87"
"SN";"70.70"
"SG";"100.00"
"SH";"98.70"
"SB";"71.21"
"SL";"51.35"
"SV";"89.09"
"SM";"100.00"
"SO";"33.36"
"PM";"91.40"
"RS";"90.06"
"SS";"99999999999998"
"ST";"75.60"
"SR";"93.73"
"SK";"97.95"
"SI";"99.55"
"SE";"100.00"
"SZ";"62.33"
"SX";"95.50"
"SC";"95.66"
"SY";"96.42"
"TC";"92.08"
"TD";"41.26"
"TG";"57.02"
"TH";"97.11"
"TJ";"69.25"
"TK";"99.06"
"TM";"91.16"
"TL";"63.11"
"TO";"99.34"
"TT";"96.48"
"TN";"92.32"
"TR";"97.91"
"TV";"98.66"
"TZ";"43.91"
"UG";"35.90"
"UA";"96.94"
"UY";"98.37"
"US";"99.17"
"UZ";"91.46"
"VC";"94.58"
"VE";"97.11"
"VG";"99.10"
"VI";"100.00"
"VN";"86.58"
"VU";"86.62"
"WF";"99.60"
"WS";"94.69"
"YE";"60.37"
"ZA";"82.33"
"ZM";"57.11"
"ZW";"68.07"
