;indicadoressociais_14
"AW";"97.87"
"AF";"57.79"
"AO";"40.65"
"AI";"98.22"
"AL";"89.84"
"AD";"100.00"
"AE";"99.63"
"AR";"99.51"
"AM";"97.67"
"AS";"99.23"
"AG";"96.74"
"AU";"99.95"
"AT";"100.00"
"AZ";"83.34"
"BI";"55.56"
"BE";"100.00"
"BJ";"66.12"
"BF";"52.83"
"BD";"97.01"
"BG";"99.30"
"BH";"100.00"
"BS";"97.79"
"BA";"97.56"
"BY";"97.98"
"BZ";"95.85"
"BM";"99.90"
"BO";"91.19"
"BR";"96.91"
"BB";"98.16"
"BN";"99.51"
"BT";"96.82"
"BW";"78.99"
"CF";"53.96"
"CA";"99.10"
"CH";"100.00"
"CL";"94.15"
"CL";"99.93"
"CN";"94.02"
"CI";"72.87"
"CM";"64.01"
"CD";"40.84"
"CG";"66.73"
"CK";"99.88"
"CO";"95.84"
"KM";"83.87"
"CV";"85.62"
"CR";"99.30"
"CU";"94.91"
"CW";"99.37"
"KY";"96.13"
"CY";"100.00"
"CZ";"99.87"
"DE";"100.00"
"DJ";"76.75"
"DM";"96.50"
"DK";"100.00"
"DO";"94.08"
"DZ";"93.05"
"EC";"91.36"
"EG";"98.34"
"ER";"18.76"
"ES";"99.97"
"EE";"99.58"
"ET";"36.11"
"FI";"100.00"
"FJ";"93.86"
"FK";"94.60"
"FR";"100.00"
"FO";"100.00"
"FM";"88.34"
"GA";"86.70"
"GB";"100.00"
"GE";"92.62"
"GH";"76.11"
"GI";"99.62"
"GN";"65.63"
"GP";"99.52"
"GM";"79.28"
"GW";"67.06"
"GQ";"49.44"
"GR";"100.00"
"GD";"95.63"
"GL";"100.00"
"GT";"92.57"
"GF";"93.32"
"GU";"99.70"
"GY";"93.92"
"HK";"99.95"
"HN";"90.96"
"HR";"99.51"
"HT";"63.33"
"HU";"99.97"
"ID";"87.66"
"IM";"96.26"
"IN";"86.65"
"IE";"98.72"
"IR";"94.96"
"IQ";"84.66"
"IS";"100.00"
"IL";"100.00"
"IT";"100.00"
"JM";"92.75"
"JO";"98.70"
"JP";"98.86"
"KZ";"90.66"
"KE";"56.94"
"KG";"86.37"
"KH";"71.93"
"KI";"64.28"
"KN";"98.97"
"KR";"99.36"
"KW";"100.00"
"LA";"76.08"
"LB";"91.34"
"LR";"68.84"
"LY";"96.75"
"LC";"97.43"
"LI";"100.00"
"LK";"90.33"
"LS";"70.90"
"LT";"96.85"
"LU";"99.95"
"LV";"98.46"
"MO";"100.00"
"MA";"80.66"
"MC";"100.00"
"MD";"86.47"
"MG";"48.63"
"MV";"97.97"
"MX";"97.19"
"MH";"78.31"
"MK";"96.78"
"ML";"71.01"
"MT";"100.00"
"MM";"65.85"
"ME";"96.48"
"MN";"81.26"
"MP";"99.26"
"MZ";"43.82"
"MR";"67.72"
"MS";"96.58"
"MQ";"99.81"
"MU";"99.87"
"MW";"65.12"
"MY";"96.61"
"YT";"98.15"
"NA";"78.52"
"NC";"98.30"
"NE";"44.72"
"NG";"64.75"
"NI";"81.99"
"NU";"98.20"
"NL";"100.00"
"NO";"100.00"
"NP";"86.73"
"NR";"100.00"
"NZ";"100.00"
"OM";"88.58"
"PK";"88.64"
"PA";"94.13"
"PE";"88.76"
"PH";"89.89"
"PW";"98.94"
"PG";"36.58"
"PL";"97.89"
"PR";"97.11"
"KP";"99.62"
"PT";"99.87"
"PY";"95.92"
"PS";"87.77"
"PF";"100.00"
"QA";"100.00"
"RE";"99.50"
"RO";"100.00"
"RU";"96.22"
"RW";"55.43"
"SA";"99.99"
"SD";"56.10"
"SN";"73.41"
"SG";"100.00"
"SH";"98.85"
"SB";"66.85"
"SL";"55.40"
"SV";"91.66"
"SM";"100.00"
"SO";"37.32"
"PM";"91.40"
"RS";"90.00"
"SS";"46.58"
"ST";"78.07"
"SR";"94.69"
"SK";"97.93"
"SI";"99.53"
"SE";"100.00"
"SZ";"65.49"
"SX";"95.50"
"SC";"96.23"
"SY";"96.71"
"TC";"93.76"
"TD";"42.00"
"TG";"60.50"
"TH";"97.81"
"TJ";"72.90"
"TK";"99.34"
"TM";"93.18"
"TL";"67.38"
"TO";"99.76"
"TT";"96.94"
"TN";"93.59"
"TR";"98.54"
"TV";"99.10"
"TZ";"47.66"
"UG";"37.71"
"UA";"97.50"
"UY";"98.92"
"US";"99.19"
"UZ";"99999999999998"
"VC";"95.00"
"VE";"97.41"
"VG";"99.86"
"VI";"100.00"
"VN";"89.06"
"VU";"88.99"
"WF";"99.58"
"WS";"95.43"
"YE";"66.43"
"ZA";"83.78"
"ZM";"59.59"
"ZW";"67.15"
