;indicadoressociais_14
"AW";"95.05"
"AF";"29.68"
"AO";"38.38"
"AI";"93.54"
"AL";"87.72"
"AD";"100.00"
"AE";"99.65"
"AR";"99.11"
"AM";"96.20"
"AS";"98.62"
"AG";"98.02"
"AU";"99.74"
"AT";"100.00"
"AZ";"77.53"
"BI";"52.89"
"BE";"100.00"
"BJ";"61.02"
"BF";"47.39"
"BD";"95.03"
"BG";"99.74"
"BH";"99.92"
"BS";"98.28"
"BA";"96.38"
"BY";"97.89"
"BZ";"88.83"
"BM";"99.98"
"BO";"80.89"
"BR";"94.27"
"BB";"98.48"
"BN";"99999999999998"
"BT";"83.79"
"BW";"77.41"
"CF";"52.36"
"CA";"99.90"
"CH";"100.00"
"CL";"99999999999998"
"CL";"96.11"
"CN";"79.58"
"CI";"71.96"
"CM";"56.69"
"CD";"35.36"
"CG";"57.50"
"CK";"99.89"
"CO";"91.00"
"KM";"86.01"
"CV";"78.32"
"CR";"94.96"
"CU";"93.37"
"CW";"99999999999998"
"KY";"96.13"
"CY";"100.00"
"CZ";"99.81"
"DE";"100.00"
"DJ";"75.14"
"DM";"94.03"
"DK";"100.00"
"DO";"91.52"
"DZ";"90.39"
"EC";"84.43"
"EG";"98.25"
"ER";"17.02"
"ES";"100.00"
"EE";"99.20"
"ET";"19.66"
"FI";"100.00"
"FJ";"94.67"
"FK";"99999999999998"
"FR";"99.91"
"FO";"100.00"
"FM";"91.90"
"GA";"80.34"
"GB";"100.00"
"GE";"89.11"
"GH";"66.24"
"GI";"99.62"
"GN";"56.18"
"GP";"99.12"
"GM";"74.72"
"GW";"54.99"
"GQ";"48.93"
"GR";"99.49"
"GD";"93.77"
"GL";"100.00"
"GT";"86.61"
"GF";"93.21"
"GU";"99.45"
"GY";"89.12"
"HK";"98.87"
"HN";"83.62"
"HR";"98.62"
"HT";"57.65"
"HU";"99.97"
"ID";"76.68"
"IM";"99999999999998"
"IN";"81.40"
"IE";"96.48"
"IR";"95.12"
"IQ";"80.37"
"IS";"100.00"
"IL";"100.00"
"IT";"100.00"
"JM";"91.09"
"JO";"99.45"
"JP";"98.48"
"KZ";"86.86"
"KE";"48.09"
"KG";"80.82"
"KH";"55.40"
"KI";"61.46"
"KN";"98.38"
"KR";"98.53"
"KW";"100.00"
"LA";"50.79"
"LB";"86.31"
"LR";"62.84"
"LY";"99999999999998"
"LC";"88.39"
"LI";"100.00"
"LK";"79.44"
"LS";"67.07"
"LT";"91.07"
"LU";"99.93"
"LV";"97.71"
"MO";"100.00"
"MA";"66.72"
"MC";"100.00"
"MD";"84.41"
"MG";"38.27"
"MV";"91.00"
"MX";"90.59"
"MH";"79.22"
"MK";"97.89"
"ML";"52.62"
"MT";"100.00"
"MM";"56.51"
"ME";"99999999999998"
"MN";"67.88"
"MP";"98.87"
"MZ";"25.18"
"MR";"56.00"
"MS";"98.49"
"MQ";"99.63"
"MU";"99.37"
"MW";"53.70"
"MY";"98.02"
"YT";"99999999999998"
"NA";"77.38"
"NC";"94.52"
"NE";"38.97"
"NG";"49.11"
"NI";"80.82"
"NU";"99.23"
"NL";"100.00"
"NO";"100.00"
"NP";"80.70"
"NR";"95.90"
"NZ";"100.00"
"OM";"76.33"
"PK";"88.92"
"PA";"89.15"
"PE";"81.91"
"PH";"86.66"
"PW";"93.12"
"PG";"36.68"
"PL";"99999999999998"
"PR";"97.07"
"KP";"99.91"
"PT";"98.75"
"PY";"78.67"
"PS";"88.19"
"PF";"100.00"
"QA";"100.00"
"RE";"99.50"
"RO";"100.00"
"RU";"95.39"
"RW";"48.32"
"SA";"96.81"
"SD";"43.46"
"SN";"63.44"
"SG";"100.00"
"SH";"98.50"
"SB";"80.32"
"SL";"40.42"
"SV";"81.46"
"SM";"100.00"
"SO";"23.16"
"PM";"99999999999998"
"RS";"91.77"
"SS";"99999999999998"
"ST";"68.71"
"SR";"89.85"
"SK";"97.98"
"SI";"99.60"
"SE";"100.00"
"SZ";"54.17"
"SX";"99999999999998"
"SC";"93.74"
"SY";"95.20"
"TC";"87.61"
"TD";"39.45"
"TG";"47.72"
"TH";"94.88"
"TJ";"59.57"
"TK";"98.50"
"TM";"85.47"
"TL";"52.02"
"TO";"98.49"
"TT";"92.80"
"TN";"88.70"
"TR";"95.84"
"TV";"97.89"
"TZ";"33.89"
"UG";"31.06"
"UA";"95.92"
"UY";"96.90"
"US";"99999999999998"
"UZ";"86.97"
"VC";"93.44"
"VE";"96.32"
"VG";"96.06"
"VI";"100.00"
"VN";"79.49"
"VU";"81.71"
"WF";"99.67"
"WS";"93.01"
"YE";"43.22"
"ZA";"78.09"
"ZM";"50.23"
"ZW";"70.46"
