;populacao_7
"AF";"086"
"AL";"492"
"DZ";"3937"
"AO";"159"
"AG";"011"
"AR";"18628"
"AM";"1277"
"AW";"012"
"AU";"11981"
"AT";"3274"
"AZ";"472"
"BS";"094"
"BH";"025"
"BD";"77859"
"BB";"040"
"BY";"1927"
"BE";"5283"
"BZ";"003"
"BJ";"075"
"BT";"246"
"BO";"2608"
"BA";"1387"
"BW";"020"
"BR";"111130"
"BN";"017"
"BG";"630"
"BF";"004"
"BI";"054"
"CV";"017"
"KH";"218"
"CM";"189"
"CA";"21516"
"CF";"034"
"TD";"049"
"CL";"14808"
"CN";"222559"
"HK";"11497"
"MO";"298"
"TW";"15359"
"CO";"10387"
"KM";"003"
"CG";"064"
"CR";"2135"
"CI";"026"
"HR";"2299"
"CU";"11166"
"CW";"127"
"CY";"322"
"CZ";"2126"
"KP";"1622"
"CD";"502"
"DK";"2489"
"DJ";"009"
"DO";"8597"
"EC";"3144"
"EG";"2148"
"SV";"1363"
"GQ";"008"
"ER";"137"
"EE";"697"
"ET";"1367"
"FJ";"028"
"FI";"2703"
"FR";"58971"
"GF";"037"
"PF";"041"
"GA";"044"
"GM";"001"
"GE";"307"
"DE";"38742"
"GH";"071"
"GR";"9039"
"GD";"009"
"GP";"796"
"GU";"045"
"GT";"1420"
"GN";"010"
"GW";"001"
"GY";"005"
"HT";"619"
"HN";"1358"
"HU";"2385"
"IS";"133"
"IN";"101740"
"ID";"1876"
"IR";"2507"
"IQ";"298"
"IE";"1235"
"IL";"4086"
"IT";"54787"
"JM";"986"
"JP";"237327"
"JO";"164"
"KZ";"616"
"KE";"554"
"KI";"000"
"KW";"005"
"KG";"068"
"LA";"040"
"LV";"508"
"LB";"1325"
"LS";"016"
"LR";"004"
"LY";"100"
"LT";"954"
"LU";"149"
"MG";"318"
"MW";"048"
"MY";"1155"
"MV";"068"
"ML";"011"
"MT";"160"
"MQ";"593"
"MR";"004"
"MU";"361"
"YT";"056"
"MX";"43232"
"FM";"058"
"FM";"001"
"MN";"091"
"ME";"084"
"MA";"230"
"MZ";"229"
"MM";"409"
"NA";"020"
"NP";"355"
"NL";"6915"
"NC";"042"
"NZ";"1372"
"NI";"2625"
"NE";"016"
"NG";"068"
"NO";"1642"
"OM";"497"
"PK";"1648"
"PA";"2219"
"PG";"256"
"PY";"895"
"PE";"9342"
"PH";"1332"
"PL";"14417"
"PT";"6389"
"PR";"3853"
"QA";"062"
"KR";"30342"
"MD";"258"
"RE";"674"
"RO";"4956"
"RU";"24308"
"RW";"137"
"LC";"121"
"VC";"023"
"WS";"037"
"ST";"003"
"SA";"767"
"SN";"027"
"RS";"1237"
"SC";"016"
"SL";"002"
"SG";"3888"
"SK";"918"
"SI";"927"
"SB";"004"
"SO";"061"
"ZA";"2973"
"SS";"080"
"ES";"33963"
"LK";"3575"
"PS";"054"
"SD";"536"
"SR";"057"
"SZ";"006"
"SE";"3829"
"CH";"3536"
"SY";"651"
"TJ";"776"
"MK";"076"
"TH";"30898"
"TL";"008"
"TG";"001"
"TO";"014"
"TT";"184"
"TN";"978"
"TR";"6258"
"TM";"141"
"UG";"240"
"UA";"6552"
"AE";"111"
"GB";"37775"
"TZ";"630"
"US";"128149"
"VI";"043"
"UY";"3239"
"UZ";"2902"
"VU";"003"
"VE";"12810"
"VN";"65203"
"EH";"002"
"YE";"108"
"ZM";"133"
"ZW";"175"
