;populacao_6
"BI";"319.8"
"KM";"353.2"
"DJ";"35.5"
"ER";"41.9"
"ET";"83.2"
"KE";"68.8"
"MG";"34.4"
"MW";"151.4"
"MU";"610.5"
"YT";"523.4"
"MZ";"29.1"
"RE";"326.5"
"RW";"393.5"
"SC";"197.1"
"SO";"18.1"
"SS";"15.2"
"UG";"158.5"
"TZ";"48.9"
"ZM";"17.6"
"ZW";"35.1"
"AO";"17.5"
"CM";"40.0"
"CF";"7.0"
"TD";"8.8"
"CG";"12.1"
"CD";"26.6"
"GQ";"31.0"
"GA";"6.0"
"ST";"173.9"
"DZ";"14.6"
"EG";"81.3"
"LY";"3.4"
"MA";"70.8"
"SD";"18.7"
"TN";"67.0"
"EH";"1.8"
"BW";"3.4"
"LS";"65.9"
"NA";"2.6"
"ZA";"41.6"
"SZ";"67.4"
"BJ";"77.1"
"BF";"53.7"
"CV";"122.0"
"CI";"61.3"
"GM";"157.0"
"GH";"102.4"
"GN";"42.0"
"GW";"52.7"
"LR";"38.0"
"ML";"11.6"
"MR";"3.3"
"NE";"12.0"
"NG";"165.1"
"SH";"10.7"
"SN";"63.4"
"SL";"85.4"
"TG";"113.3"
"CN";"143.2"
"HK";"6.609.8"
"MO";"17.202.3"
"TW";"647.5"
"KP";"202.1"
"JP";"352.6"
"MN";"1.7"
"KR";"506.2"
"KZ";"5.9"
"KG";"27.4"
"TJ";"52.2"
"TM";"10.5"
"UZ";"65.2"
"AF";"41.8"
"BD";"1.143.2"
"BT";"18.4"
"IN";"402.7"
"IR";"44.7"
"MV";"1.150.2"
"NP";"184.7"
"PK";"212.3"
"LK";"318.1"
"BN";"72.0"
"KH";"78.6"
"ID";"130.4"
"LA";"26.2"
"MY";"82.5"
"MM";"75.7"
"PH";"304.4"
"SG";"6.930.2"
"TH";"130.3"
"TL";"72.5"
"VN";"279.6"
"AM";"102.2"
"AZ";"106.7"
"BH";"1.466.6"
"CY";"117.1"
"GE";"62.5"
"IQ";"67.0"
"IL";"328.0"
"JO";"73.1"
"KW";"148.8"
"LB";"401.9"
"OM";"8.9"
"QA";"119.7"
"SA";"12.1"
"PS";"639.9"
"SY";"110.7"
"TR";"91.5"
"AE";"82.5"
"YE";"42.3"
"BY";"46.9"
"BG";"69.2"
"CZ";"135.0"
"HU";"110.4"
"PL";"125.2"
"MD";"125.2"
"RO";"90.5"
"RU";"8.7"
"SK";"112.3"
"UA";"79.7"
"DK";"129.6"
"EE";"31.6"
"FO";"34.7"
"FI";"17.5"
"IS";"3.1"
"IE";"65.2"
"IM";"137.8"
"LV";"34.9"
"LT";"51.3"
"NO";"13.1"
"SE";"22.5"
"GB";"256.6"
"AL";"109.2"
"AD";"178.4"
"BA";"73.8"
"HR";"77.8"
"GI";"3.273.2"
"GR";"88.6"
"VA";"1.804.6"
"IT";"202.3"
"MT";"1.287.9"
"ME";"46.2"
"PT";"116.3"
"SM";"505.9"
"RS";"104.0"
"SI";"100.5"
"ES";"92.2"
"MK";"82.0"
"AT";"101.2"
"BE";"356.0"
"FR";"113.8"
"DE";"232.8"
"LI";"222.1"
"LU";"187.3"
"MC";"24.062.4"
"NL";"491.4"
"CH";"193.5"
"AI";"148.4"
"AG";"210.2"
"AW";"563.1"
"BS";"34.8"
"BB";"644.9"
"VG";"170.7"
"KY";"220.5"
"CU";"106.3"
"CW";"314.7"
"DM";"94.8"
"DO";"199.4"
"GD";"305.7"
"GP";"264.7"
"HT";"352.1"
"JM";"257.6"
"MQ";"374.6"
"MS";"49.1"
"PR";"421.2"
"KN";"193.6"
"LC";"277.4"
"VC";"279.9"
"SX";"954.0"
"TT";"256.4"
"TC";"31.0"
"VI";"305.1"
"BZ";"13.4"
"CR";"86.8"
"SV";"294.9"
"GT";"130.7"
"HN";"70.4"
"MX";"58.5"
"NI";"46.5"
"PA";"47.3"
"AR";"14.8"
"BO";"8.9"
"BR";"23.1"
"CL";"22.4"
"CO";"40.5"
"EC";"58.2"
"FK";"0.2"
"GF";"2.7"
"GY";"3.8"
"PY";"15.2"
"PE";"22.4"
"SR";"3.3"
"UY";"19.2"
"VE";"31.9"
"BM";"1.292.5"
"CA";"3.7"
"GL";"0.1"
"PM";"27.3"
"US";"33.2"
"AU";"2.8"
"NZ";"16.3"
"FJ";"46.2"
"NC";"13.3"
"PG";"15.0"
"SB";"18.0"
"VU";"18.5"
"FM";"158.3"
"GU";"294.5"
"KI";"121.5"
"MH";"290.1"
"FM";"149.3"
"NR";"497.4"
"MP";"124.9"
"PW";"44.0"
"AS";"285.2"
"CK";"80.1"
"PF";"71.9"
"NU";"6.3"
"WS";"64.9"
"TK";"112.6"
"TO";"143.1"
"TV";"344.7"
"WF";"99.9"
"BI";"1.530.9"
"KM";"1.004.2"
"DJ";"58.1"
"ER";"124.4"
"ET";"233.1"
"KE";"217.4"
"MG";"130.8"
"MW";"635.0"
"MU";"537.6"
"YT";"1.713.6"
"MZ";"128.3"
"RE";"398.1"
"RW";"1.076.9"
"SC";"192.0"
"SO";"89.5"
"SS";"56.9"
"UG";"800.7"
"TZ";"242.1"
"ZM";"86.9"
"ZW";"95.4"
"AO";"96.6"
"CM";"149.8"
"CF";"19.0"
"TD";"38.4"
"CG";"50.3"
"CD";"128.9"
"GQ";"139.5"
"GA";"17.1"
"ST";"522.1"
"DZ";"26.0"
"EG";"182.2"
"LY";"4.5"
"MA";"104.7"
"SD";"62.5"
"TN";"89.7"
"EH";"4.4"
"BW";"6.6"
"LS";"122.5"
"NA";"6.5"
"ZA";"63.7"
"SZ";"138.8"
"BJ";"303.3"
"BF";"229.6"
"CV";"190.1"
"CI";"238.5"
"GM";"607.6"
"GH";"288.4"
"GN";"154.6"
"GW";"172.2"
"LR";"143.9"
"ML";"53.1"
"MR";"12.0"
"NE";"97.2"
"NG";"659.7"
"SH";"10.2"
"SN";"254.5"
"SL";"216.6"
"TG";"380.2"
"CN";"126.4"
"HK";"7.837.8"
"MO";"32.533.1"
"TW";"555.1"
"KP";"211.9"
"JP";"259.4"
"MN";"2.8"
"KR";"453.6"
"KZ";"9.2"
"KG";"45.6"
"TJ";"123.7"
"TM";"17.9"
"UZ";"96.5"
"AF";"109.5"
"BD";"1.518.5"
"BT";"25.4"
"IN";"556.9"
"IR";"52.5"
"MV";"1.897.5"
"NP";"245.5"
"PK";"449.7"
"LK";"292.6"
"BN";"100.0"
"KH";"132.8"
"ID";"178.2"
"LA";"39.9"
"MY";"132.9"
"MM";"92.5"
"PH";"566.6"
"SG";"8.773.6"
"TH";"110.3"
"TL";"217.3"
"VN";"367.3"
"AM";"80.9"
"AZ";"126.5"
"BH";"3.212.5"
"CY";"150.5"
"GE";"42.4"
"IQ";"269.9"
"IL";"697.6"
"JO";"185.6"
"KW";"337.2"
"LB";"500.5"
"OM";"22.9"
"QA";"350.1"
"SA";"21.4"
"PS";"2.125.0"
"SY";"208.8"
"TR";"122.6"
"AE";"172.9"
"YE";"103.6"
"BY";"39.2"
"BG";"41.1"
"CZ";"120.3"
"HU";"79.9"
"PL";"86.7"
"MD";"77.7"
"RO";"60.7"
"RU";"7.7"
"SK";"90.3"
"UA";"54.2"
"DK";"155.7"
"EE";"23.7"
"FO";"40.7"
"FI";"19.9"
"IS";"3.9"
"IE";"88.3"
"IM";"178.4"
"LV";"20.9"
"LT";"33.8"
"NO";"20.7"
"SE";"30.6"
"GB";"324.8"
"AL";"80.4"
