;populacao_7
"AF";"329"
"AL";"2841"
"DZ";"20251"
"AO";"636"
"AG";"056"
"AR";"48392"
"AM";"3445"
"AW";"068"
"AU";"41293"
"AT";"10598"
"AZ";"1751"
"BS";"442"
"BH";"321"
"BD";"264936"
"BB";"190"
"BY";"5931"
"BE";"14032"
"BZ";"020"
"BJ";"188"
"BT";"934"
"BO";"6209"
"BA";"4030"
"BW";"116"
"BR";"424654"
"BN";"192"
"BG";"1824"
"BF";"026"
"BI";"185"
"CV";"067"
"KH";"1686"
"CM";"618"
"CA";"75219"
"CF";"087"
"TD";"129"
"CL";"54133"
"CN";"1046052"
"HK";"51387"
"MO";"3096"
"TW";"74564"
"CO";"45130"
"KM";"007"
"CG";"331"
"CR";"10285"
"CI";"089"
"HR";"5746"
"CU";"33754"
"CW";"441"
"CY";"1570"
"CZ";"8640"
"KP";"8436"
"CD";"1984"
"DK";"7833"
"DJ";"025"
"DO";"21065"
"EC";"14966"
"EG";"9421"
"SV";"4536"
"GQ";"031"
"ER";"489"
"EE";"1845"
"ET";"6479"
"FJ";"159"
"FI";"8322"
"FR";"157166"
"GF";"414"
"PF";"254"
"GA";"154"
"GM";"004"
"GE";"1075"
"DE";"98156"
"GH";"229"
"GR";"21675"
"GD";"027"
"GP";"2462"
"GU";"255"
"GT";"5952"
"GN";"074"
"GW";"005"
"GY";"015"
"HT";"1229"
"HN";"4583"
"HU";"6713"
"IS";"489"
"IN";"287608"
"ID";"10387"
"IR";"23428"
"IQ";"1224"
"IE";"4580"
"IL";"14483"
"IT";"134132"
"JM";"2504"
"JP";"474139"
"JO";"853"
"KZ";"2852"
"KE";"3477"
"KI";"002"
"KW";"103"
"KG";"403"
"LA";"218"
"LV";"1187"
"LB";"6197"
"LS";"043"
"LR";"037"
"LY";"471"
"LT";"2079"
"LU";"414"
"MG";"1375"
"MW";"262"
"MY";"8954"
"MV";"389"
"ML";"044"
"MT";"821"
"MQ";"2007"
"MR";"018"
"MU";"1403"
"YT";"303"
"MX";"159904"
"FM";"395"
"FM";"002"
"MN";"465"
"ME";"415"
"MA";"6608"
"MZ";"884"
"MM";"1283"
"NA";"114"
"NP";"2822"
"NL";"22377"
"NC";"239"
"NZ";"4737"
"NI";"10351"
"NE";"092"
"NG";"336"
"NO";"5550"
"OM";"3228"
"PK";"3869"
"PA";"7911"
"PG";"591"
"PY";"2497"
"PE";"34540"
"PH";"6325"
"PL";"51564"
"PT";"15940"
"PR";"10582"
"QA";"963"
"KR";"189647"
"MD";"960"
"RE";"2961"
"RO";"12655"
"RU";"64417"
"RW";"878"
"LC";"332"
"VC";"055"
"WS";"182"
"ST";"005"
"SA";"5223"
"SN";"213"
"RS";"3839"
"SC";"066"
"SL";"007"
"SG";"27038"
"SK";"4072"
"SI";"2906"
"SB";"040"
"SO";"140"
"ZA";"13063"
"SS";"163"
"ES";"83392"
"LK";"19286"
"PS";"416"
"SD";"1092"
"SR";"161"
"SZ";"027"
"SE";"10750"
"CH";"10735"
"SY";"5044"
"TJ";"2775"
"MK";"457"
"TH";"123445"
"TL";"055"
"TG";"007"
"TO";"045"
"TT";"502"
"TN";"5274"
"TR";"43221"
"TM";"417"
"UG";"908"
"UA";"17546"
"AE";"2042"
"GB";"103193"
"TZ";"3268"
"US";"409248"
"VI";"237"
"UY";"5939"
"UZ";"8895"
"VU";"029"
"VE";"43992"
"VN";"226214"
"EH";"034"
"YE";"324"
"ZM";"566"
"ZW";"599"
